,EXEC,IPC,INST,MEM,FREQ,L2MPI,INSTnom%,PhysIPC%,L3MPI,L2MISS,L3MISS,L3HIT,GT,Pred
209,0.37900700966960355,0.4666666666666667,0.6584867372338109,0.0023950813691909806,0.6286532610087865,0.9804450081932772,0.37924417379335673,0.466629118558209,0.0006137371056246255,0.9743567752982052,0.002776373473921159,1.0,1.0836607302299999,1.0452930441329338
425,0.8891099426872248,0.8197721072039801,0.37525989866563486,0.0039354665465521285,0.8398258031088283,0.008954549561764707,0.8894198858362725,0.8197560584179107,0.0003845987279999309,0.020692595307885732,0.004076577324488292,0.992612903226,1.1286944487200001,1.1206271177162013
469,0.13307846810792953,0.6711843083432836,0.4579420700072088,0.0014679599244417467,0.15357241076145325,0.0035017547248739488,0.13318230655393884,0.6710585006,0.0011395877363350045,0.0012123824451411706,0.0017899594320498454,0.9803218390799999,1.08810418667,1.0895090264079983
293,0.36196769456681355,0.9350469872835822,0.32854491976349764,0.0016191490631333948,0.2994109171338514,0.0014413320883921567,0.362150804537037,0.9352865303114427,0.0004765830299482967,0.0013582239057214928,0.002057107843139748,0.98287037037,1.0204056278,1.0179283864054187
1343,0.9879539062701911,0.821232818955224,0.37430363769262354,0.004034617415214805,0.9318732996562593,0.003756112614537815,0.9893731503894767,0.8210473058437812,0.0003636776318270376,0.009670192603995756,0.004273354935201672,0.9888644067799999,1.20359480724,1.1993578332041055
1126,0.9821197201321589,0.8214808311393035,0.3737856718226976,0.003571633916725794,0.9250022164096537,0.0035387213708963586,0.982942559739859,0.8218905472636816,0.00026723381083228496,0.009026443850255432,0.0031229455017375905,0.992823529412,1.20217852031,1.192725002309103
1436,0.38505873715124816,0.9935323383084578,0.3094508956785837,0.003300644468311869,0.30015542577227405,0.0014043417366946778,0.38528806584362135,0.9928358208955225,0.0006627795284869985,0.001437386363635057,0.0030831617647081497,0.97265,1.01915856086,1.0204108535433876
546,0.38505276098751834,0.9922480620149255,0.30976158299641254,0.002536207628697349,0.300224485637713,0.0015395088267871149,0.38534104425631976,0.9921323614487563,0.0005533165364454437,0.001543551797039506,0.002523939808479797,0.978209302326,1.01796817984,1.02049845094933
613,0.2512775330396476,0.4984278606965175,0.7126003950680897,0.7038045112778175,0.4509184250186218,0.024127731092436974,0.251440329218107,0.4983880597014926,0.14440695865121553,0.01722738181816616,0.4529470588238625,0.64044,1.09283591974,1.094362212476255
337,0.13308350973568284,0.6695742068855721,0.45915549847037246,0.002238240545703954,0.15399660155191086,0.003704390847254902,0.1332218633806584,0.6694837500805971,0.0014549297621020366,0.0013246694214874323,0.0024662624140606372,0.9806493506489999,1.10074724445,1.0895250201295799
1072,0.3857629154985316,0.9950248756218907,0.3087693720144977,0.0034035250463827055,0.29981278259216876,0.0016357270180812323,0.38586927475749544,0.9948891904119403,0.0007139118387643657,0.0016750826446280229,0.0033280748663186235,0.9736818181820001,1.0203465267799998,1.0205310571063866
141,0.29403654756093983,0.5051299060248756,0.608358751496755,0.002775460078767575,0.4506011628145668,0.8514161220056021,0.29438565549676654,0.5050967385293533,0.0009455464868153725,0.6554191919189497,0.003521615196090825,0.9999777777779999,1.02142758901,1.019638308164852
1080,0.26124682952863437,0.6732247851641792,0.4566761409970798,0.015469436578444969,0.3004876858258134,0.004446142093193277,0.2614772059215167,0.6728629579373135,0.0025230447751099267,0.0030409504132195083,0.00788502673798374,0.9639545454549999,1.0235361143200001,1.0227145943588059
181,0.2620725823370044,0.6737739872089553,0.45584626376444537,0.015102194261141193,0.30087334481679384,0.004472989195686275,0.2622406987492651,0.674115138593035,0.002036610036741495,0.0030600909090885823,0.0063441176470634885,0.970885714286,1.02011028594,1.022994289360549
1014,0.7495371257121881,0.7756867834726369,0.3962145564291046,0.0027787091953551143,0.7473594000848762,0.1190719766168067,0.7499424890726042,0.7759030932298508,0.00031403953910155783,0.2323972332014251,0.002800511508950588,0.999956521739,1.01727396732,1.0398528037830839
1324,0.29346821123641703,0.5043670536218905,0.6086521915507342,0.0038554123403760176,0.4499624082445431,0.8335926963389354,0.2937814357569076,0.5048461396716418,0.0015782588225695627,0.6519191919189529,0.005626307189540902,0.999925925926,1.01928829985,1.0191264057461675
862,0.38216851212481645,0.46955761731890555,0.6543373342899103,0.00300082735797261,0.6300004200698142,0.9599515481876751,0.3824459380011757,0.46965174129353243,0.0007392946948388835,0.9551474201459499,0.003342150238480399,1.0,1.0325617087899999,1.044020692722277
730,0.23079649602496333,0.5289672328009951,0.6573199612200373,0.5765338253262211,0.3822243750487746,0.0203264754177591,0.23101522431069957,0.5288728769940299,0.1291734814583116,0.012828268025065611,0.35091933316349333,0.693327586207,1.07127495213,1.0764595450103542
59,0.882280959375918,0.7025981205074627,0.4378166983882261,0.00330236305047567,0.9736777034659957,0.14311391223165265,0.8833447645179304,0.7022388059701493,0.0002937385743537942,0.32869065656606483,0.0030693014705978454,0.9999722222220001,1.1932681939799998,1.198948017709157
1242,0.29469967135168873,0.5086472399900497,0.6043455524700622,0.003014193647389359,0.4488081781311888,0.7720421501932774,0.2950645278689006,0.5084103293054727,0.0008774243456510082,0.6006060606058177,0.003104516806722871,1.0,1.0166522418100001,1.0173154244567548
1127,0.9037315366666667,0.7136376938855723,0.43122332946249026,0.006137328615657284,0.9810344540981394,0.15069204152240898,0.9044420237228099,0.7131401814457713,0.0005810386034030466,0.3538368983955874,0.00611425173011479,0.999852941176,1.2018134803799998,1.2045290787938931
525,0.12997327087885466,0.49467220857761196,0.7267681471272809,0.47632551904163467,0.23778236725317037,0.04690706662408964,0.13007021186346265,0.4946659109512439,0.2859263120385533,0.009195112197909822,0.22322507446119358,0.744848101266,1.0716156868,1.108593620671425
1246,0.3853926298861968,0.9936034115124379,0.30914250892969664,0.00330834739910832,0.30011191552729016,0.0014280378818207285,0.38562750202968826,0.9933191186925374,0.0007120471057348158,0.0014630303030304884,0.0033133403361421425,0.970761904762,1.01621935343,1.020118159267025
885,0.881733518817915,0.6973684210547264,0.4411148770004111,0.0023726609757506057,0.9793132820857886,0.15296329057927172,0.8828011386493239,0.697682639434826,0.00021380776641191692,0.3511303827751353,0.002240218653244294,0.999986842105,1.26458043001,1.2022069003540008
254,0.3621168318649046,0.9349347014925374,0.328681460086399,0.0017243328745962813,0.29970570659838586,0.0016277573529411764,0.3624246766607877,0.9347792288557215,0.0004868321087718057,0.0015333380681804244,0.002089728860295654,0.983265625,1.0192047953399999,1.0178396492970383
46,0.4477219510256975,0.5798709156915423,0.5299711776437585,0.0013923759688784143,0.5977117023761715,0.07964266787787114,0.4480869758641975,0.5796423288965173,0.00030556452544591804,0.09273280098273388,0.0016220687599379576,0.999891891892,1.02055960006,1.0222700421092354
240,0.2605179125,0.6714838505870647,0.4575012652756831,0.00968234361413551,0.3003113374844184,0.0035027344271148456,0.26074764610964135,0.671625996999005,0.0014771802716042617,0.0024273232323209757,0.004672899159665201,0.974317460317,1.01971258646,1.0237091636897822
