Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-5-learning-34-regular-1,7270.0,1.0542857142857143,0.2206,0.432,3708.5714285714284,0.4411428571428571,11.031428571428572,0.723857142857143,10.581428571428571,0.002361714285714286,0.5934285714285714,4.015142857142857,0.0009607142857142856,1.448285714285714,36.18571428571428,3.367857142857143,2100.0,2.004285714285714
batch-2-learning-67-regular-45,3474.0,1.056,0.16016000000000002,0.20700000000000002,2690.0,0.32039999999999996,7.996,0.8618,5.064,0.0018868,0.602,2.2688,0.0008182,1.7259999999999998,43.12,2.1112,2100.0,1.7900000000000003
batch-2-learning-56-regular-12,3324.0,1.056,0.15384,0.19780000000000003,2588.0,0.3078,7.694,0.8652,4.766,0.0018562,0.5942000000000001,2.2498,0.0008276000000000001,1.7326000000000001,43.3,2.0576,2100.0,1.762
batch-4-learning-23-regular-56,5826.666666666667,1.055,0.20161666666666667,0.34600000000000003,3388.3333333333335,0.4031666666666666,10.073333333333332,0.7808333333333334,8.563333333333333,0.0023671666666666667,0.618,3.1601666666666666,0.0009128333333333333,1.562,39.03333333333334,2.7880000000000003,2100.0,1.915
batch-5-learning-34-regular-100,6911.428571428572,0.9994285714285714,0.21315714285714288,0.41200000000000003,3587.1428571428573,0.42657142857142855,10.665714285714285,0.7497142857142858,10.827142857142858,0.0024245714285714287,0.5932857142857143,4.128142857142857,0.0009927142857142858,1.4979999999999996,37.457142857142856,3.366714285714285,2100.0,2.0028571428571427
batch-2-learning-45-regular-1,3506.0,1.056,0.15960000000000002,0.2088,2680.0,0.3194,7.9799999999999995,0.8573999999999999,5.180000000000001,0.0019476,0.6068,2.3284,0.0008424000000000001,1.716,42.84,2.118,2100.0,1.796
batch-2-learning-67-regular-56,2624.0,0.9795999999999999,0.13689999999999997,0.156,2300.0,0.2736,6.845999999999999,0.8996000000000001,4.4239999999999995,0.0018248000000000001,0.5651999999999999,2.252,0.0008581999999999999,1.8,45.0,1.982,2100.0,1.714
batch-1-learning-78-regular-100,3392.0,1.056,0.1582,0.202,2660.0,0.3166,7.919999999999999,0.8724000000000001,4.66,0.0017776,0.5938,2.209,0.0008024,1.7419999999999998,43.54,2.0038,2100.0,1.716
batch-4-learning-67-regular-23,3546.0,1.056,0.15744000000000002,0.21100000000000002,2648.0,0.31500000000000006,7.88,0.849,5.4799999999999995,0.0020956,0.5930000000000001,2.4878,0.0009136,1.6978000000000002,42.46,2.2414,2100.0,1.828
batch-4-learning-78-regular-12,5730.0,1.055,0.19783333333333333,0.3398333333333334,3323.3333333333335,0.3955,9.883333333333333,0.7818333333333333,8.25,0.0022545,0.601,3.2035,0.0009249999999999999,1.5599999999999998,39.016666666666666,2.7748333333333335,2100.0,1.9100000000000001
batch-5-learning-78-regular-78,7060.0,1.0005714285714284,0.21778571428571428,0.42071428571428576,3658.5714285714284,0.43542857142857144,10.89,0.7398571428571429,10.9,0.0024632857142857143,0.6005714285714285,4.152571428571428,0.0009942857142857143,1.478,37.0,3.3841428571428573,2100.0,2.005714285714286
batch-3-learning-23-regular-67,3334.0,1.056,0.15244000000000002,0.1984,2564.0,0.305,7.626,0.8577999999999999,5.044,0.0019809999999999997,0.5871999999999999,2.3855999999999997,0.0008802,1.7119999999999997,42.88,2.1355999999999997,2100.0,1.8
batch-5-learning-100-regular-56,5680.0,1.055,0.19316666666666668,0.33866666666666667,3248.3333333333335,0.3866666666666667,9.655000000000001,0.7763333333333335,8.625,0.0022888333333333333,0.5918333333333333,3.3858333333333337,0.0009473333333333333,1.5543333333333333,38.85,2.9723333333333333,2100.0,1.9583333333333333
batch-3-learning-45-regular-78,3418.0,1.056,0.156,0.20340000000000003,2622.0,0.312,7.8,0.8565999999999999,5.0280000000000005,0.001941,0.5914,2.3048,0.000845,1.716,42.879999999999995,2.156,2100.0,1.818
batch-1-learning-34-regular-1,3300.0,1.056,0.15544,0.1964,2612.0,0.311,7.7780000000000005,0.8709999999999999,4.814,0.001827,0.6032,2.1738,0.0007836000000000001,1.7440000000000002,43.6,1.9964,2100.0,1.718
batch-4-learning-23-regular-34,5616.666666666667,1.055,0.19041666666666668,0.33466666666666667,3203.3333333333335,0.38083333333333336,9.531666666666666,0.7565,8.315,0.0023045,0.5984999999999999,3.2065,0.0009583333333333333,1.5153333333333334,37.86666666666667,2.757,2100.0,1.9083333333333332
batch-4-learning-100-regular-34,5746.666666666667,1.055,0.19823333333333334,0.3423333333333334,3333.3333333333335,0.39666666666666667,9.911666666666667,0.7773333333333334,7.965000000000001,0.002167333333333333,0.5981666666666666,3.0278333333333336,0.0008731666666666667,1.5528333333333333,38.83333333333333,2.7871666666666663,2100.0,1.9083333333333332
batch-5-learning-78-regular-45,7362.857142857143,1.0542857142857143,0.2246,0.43785714285714283,3775.714285714286,0.44899999999999995,11.237142857142857,0.719,10.897142857142857,0.0025208571428571433,0.5940000000000001,4.171428571428572,0.0010227142857142859,1.4394285714285713,35.971428571428575,3.3918571428571425,2100.0,2.0100000000000002
batch-3-learning-45-regular-100,3444.0,1.056,0.15084000000000003,0.20500000000000002,2534.0,0.3014,7.542,0.8262,5.2219999999999995,0.0020704,0.599,2.3848000000000003,0.0009027999999999999,1.6562000000000001,41.38,2.1352,2100.0,1.8
batch-4-learning-67-regular-45,5820.0,1.055,0.2011666666666667,0.3471666666666667,3381.6666666666665,0.4023333333333334,10.055,0.7761666666666667,8.285,0.002274166666666667,0.6038333333333333,3.1901666666666664,0.0009233333333333333,1.5508333333333333,38.75000000000001,2.7875,2100.0,1.9116666666666664
batch-2-learning-67-regular-1,2798.0,0.9798,0.14058,0.1662,2362.0,0.2814,7.025999999999999,0.8821999999999999,4.364,0.0017590000000000001,0.5803999999999999,2.0656,0.0007728,1.7624,44.06000000000001,2.009,2100.0,1.7239999999999998
batch-4-learning-56-regular-100,5743.333333333333,1.055,0.19758333333333333,0.3421666666666667,3320.0,0.395,9.891666666666666,0.774,7.966666666666666,0.0021681666666666668,0.5998333333333333,3.043833333333333,0.0008788333333333335,1.55,38.699999999999996,2.7704999999999997,2100.0,1.9116666666666668
batch-1-learning-89-regular-45,3254.0,1.056,0.15362,0.19360000000000002,2582.0,0.3072,7.686,0.8704000000000001,4.35,0.0017094000000000002,0.5982000000000001,1.957,0.0007199999999999999,1.7420000000000002,43.519999999999996,1.9991999999999996,2100.0,1.7120000000000002
batch-4-learning-12-regular-100,5580.0,1.055,0.18908333333333335,0.3315,3186.6666666666665,0.3781666666666667,9.458333333333334,0.7608333333333333,7.9433333333333325,0.0021475,0.597,2.9923333333333333,0.0008715,1.524333333333333,38.08333333333333,2.7548333333333335,2103.3333333333335,1.9100000000000001
batch-5-learning-34-regular-45,5706.666666666667,1.055,0.1925,0.34016666666666673,3233.3333333333335,0.3846666666666667,9.618333333333334,0.7685000000000001,8.828333333333333,0.0023713333333333334,0.5878333333333333,3.489333333333333,0.0009956666666666666,1.5376666666666665,38.43333333333333,2.9723333333333333,2100.0,1.9599999999999997
batch-3-learning-89-regular-78,3308.0,1.056,0.1526,0.197,2566.0,0.3054,7.632,0.8619999999999999,4.984,0.0019601999999999996,0.592,2.3042,0.0008584000000000002,1.7224,43.04,2.116,2100.0,1.7899999999999998
batch-5-learning-12-regular-78,7358.571428571428,1.0542857142857143,0.2238857142857143,0.43871428571428567,3765.714285714286,0.4481428571428571,11.185714285714287,0.723,10.427142857142858,0.0023184285714285715,0.6021428571428571,3.8242857142857147,0.0009015714285714286,1.4454285714285717,36.17142857142857,3.3818571428571427,2100.0,2.007142857142857
batch-1-learning-100-regular-34,3766.0,1.056,0.16402,0.22400000000000003,2754.0,0.3278,8.19,0.8378,5.287999999999999,0.0019825999999999997,0.5942,2.5374,0.0009270000000000001,1.6778,41.959999999999994,2.1362,2100.0,1.766
batch-2-learning-78-regular-89,3328.0,1.056,0.1552,0.19820000000000002,2610.0,0.3108,7.773999999999999,0.8674,4.958,0.0019127999999999999,0.6062000000000001,2.1706,0.0007952,1.736,43.4,2.0732,2100.0,1.7719999999999998
batch-1-learning-1-regular-45,3340.0,1.056,0.1568,0.1988,2636.0,0.3134,7.837999999999999,0.8722,4.678,0.0017721999999999998,0.6026,2.1304000000000003,0.00076,1.7420000000000002,43.580000000000005,2.001,2100.0,1.72
batch-1-learning-23-regular-100,3326.0,1.056,0.15630000000000002,0.1976,2626.0,0.3124,7.814,0.8720000000000001,4.4879999999999995,0.0017292000000000002,0.6014,2.03,0.0007388,1.7440000000000002,43.58,1.9957999999999998,2100.0,1.718
batch-2-learning-45-regular-23,3236.0,1.056,0.15294,0.19260000000000002,2566.0,0.3054,7.636,0.8699999999999999,4.5600000000000005,0.0018034000000000001,0.5970000000000001,2.0482,0.000759,1.7399999999999998,43.50000000000001,2.056,2100.0,1.7600000000000002
batch-1-learning-100-regular-56,3286.0,1.056,0.15342,0.1956,2582.0,0.30720000000000003,7.692,0.865,4.686,0.0018118000000000001,0.5944,2.2096,0.0008052000000000001,1.73,43.260000000000005,2.0008000000000004,2100.0,1.718
batch-4-learning-89-regular-56,5710.0,1.055,0.19778333333333334,0.34016666666666673,3326.6666666666665,0.3958333333333333,9.891666666666667,0.7840000000000001,8.22,0.0022321666666666666,0.5946666666666666,3.1925000000000003,0.0009228333333333333,1.5649999999999997,39.2,2.774333333333333,2100.0,1.91
batch-1-learning-1-regular-89,3378.0,1.056,0.15794000000000002,0.2008,2652.0,0.3154,7.896000000000001,0.8704000000000001,4.856,0.0018537999999999998,0.601,2.2483999999999997,0.000819,1.7440000000000002,43.559999999999995,2.002,2100.0,1.722
batch-1-learning-56-regular-45,3306.0,1.056,0.15424000000000002,0.1968,2590.0,0.3082,7.703999999999999,0.8633999999999998,4.878,0.0018696000000000001,0.6146,2.1839999999999997,0.000789,1.7280000000000002,43.2,2.0034,2100.0,1.718
batch-4-learning-1-regular-67,5635.0,1.055,0.19521666666666668,0.336,3280.0,0.3901666666666667,9.751666666666667,0.7786666666666666,8.106666666666667,0.0021851666666666664,0.596,3.1425,0.0009148333333333334,1.5561666666666667,38.93333333333334,2.760666666666667,2100.0,1.905
batch-2-learning-89-regular-89,3544.0,1.056,0.16194000000000003,0.21100000000000002,2718.0,0.32320000000000004,8.081999999999999,0.8632,5.106,0.0019038,0.6082,2.2302,0.0008062,1.7259999999999998,43.16,2.1277999999999997,2100.0,1.802
batch-2-learning-100-regular-100,3352.0,1.056,0.15404,0.1996,2586.0,0.30779999999999996,7.694,0.8577999999999999,4.542,0.0017678,0.599,2.0502,0.0007595999999999999,1.7131999999999998,42.84,2.0542000000000002,2100.0,1.77
batch-4-learning-34-regular-67,5763.333333333333,1.055,0.1988,0.34366666666666673,3341.6666666666665,0.3981666666666667,9.958333333333334,0.7793333333333333,7.94,0.0021518333333333333,0.6035,3.0131666666666668,0.0008595,1.5605000000000002,39.016666666666666,2.7731666666666666,2100.0,1.9083333333333332
batch-1-learning-67-regular-12,3368.0,1.056,0.15748,0.20060000000000003,2642.0,0.3144,7.856,0.8692,4.904,0.0018706,0.5986,2.3326000000000002,0.0008442,1.7400000000000002,43.46,2.0004,2100.0,1.7120000000000002
batch-3-learning-56-regular-23,3188.0,1.052,0.14488,0.18980000000000002,2428.0,0.2894,7.223999999999999,0.8312000000000002,4.890000000000001,0.0020229999999999996,0.5851999999999999,2.3332,0.0008985999999999999,1.6646,41.58,2.0854,2100.0,1.7739999999999998
batch-1-learning-1-regular-1,3296.0,1.056,0.15378,0.1962,2588.0,0.30839999999999995,7.708,0.8517999999999999,4.646000000000001,0.0017871999999999999,0.6206,2.1322,0.0007806,1.704,42.6,1.9982,2100.0,1.718
batch-4-learning-1-regular-34,5506.666666666667,1.055,0.18773333333333334,0.328,3151.6666666666665,0.37516666666666665,9.373333333333333,0.7606666666666667,8.158333333333333,0.002279,0.5961666666666666,3.16,0.0009516666666666666,1.522166666666667,38.083333333333336,2.7401666666666666,2100.0,1.9050000000000002
batch-1-learning-89-regular-78,3354.0,1.054,0.15892,0.1994,2666.0,0.3174,7.942,0.8328,4.999999999999999,0.0018839999999999998,0.629,2.2364,0.0008018000000000001,1.6640000000000001,41.64,2.0484,2100.0,1.7260000000000002
batch-2-learning-1-regular-45,3250.0,1.056,0.15282,0.19340000000000002,2566.0,0.30579999999999996,7.638,0.8675999999999998,4.88,0.0019098000000000001,0.596,2.252,0.0008274,1.736,43.36000000000001,2.0523999999999996,2100.0,1.766
batch-3-learning-89-regular-1,3328.0,1.056,0.15354,0.198,2580.0,0.307,7.68,0.8624,5.086,0.0019966,0.5882000000000001,2.3772,0.0008810000000000001,1.7248,43.16,2.1266,2100.0,1.794
batch-2-learning-45-regular-12,3452.0,1.056,0.15706000000000003,0.20540000000000003,2638.0,0.3144,7.8420000000000005,0.8628,4.83,0.0018492,0.6108,2.0227999999999997,0.0007458,1.7224,43.06,2.0858,2100.0,1.784
batch-1-learning-56-regular-23,3520.0,1.056,0.16024,0.20940000000000003,2690.0,0.31999999999999995,8.004,0.861,4.682,0.0017698000000000002,0.5946,2.2418000000000005,0.0008162000000000001,1.7240000000000002,43.08,2.0018000000000002,2100.0,1.716
batch-1-learning-45-regular-78,2576.0,0.9826,0.13480000000000003,0.1532,2266.0,0.2698,6.744,0.8917999999999999,4.202,0.0017320000000000002,0.5534,2.1640000000000006,0.0008418,1.7866,44.64,1.957,2100.0,1.702
batch-5-learning-89-regular-45,5776.666666666667,1.055,0.19433333333333333,0.34400000000000003,3273.3333333333335,0.38916666666666666,9.738333333333335,0.7705000000000001,8.833333333333334,0.0023374999999999997,0.5896666666666667,3.5228333333333333,0.0009876666666666669,1.5458333333333332,38.6,2.9783333333333335,2101.6666666666665,1.9649999999999999
batch-5-learning-100-regular-89,5690.0,1.055,0.19331666666666666,0.33916666666666667,3246.6666666666665,0.3865,9.668333333333335,0.7720000000000001,8.875,0.0023921666666666666,0.5945,3.542833333333333,0.0010093333333333334,1.5453333333333334,38.6,2.964333333333333,2100.0,1.9516666666666664
batch-3-learning-67-regular-56,3236.0,1.056,0.14556,0.19240000000000002,2444.0,0.2912,7.273999999999999,0.8352,4.9639999999999995,0.0020518000000000003,0.599,2.2405999999999997,0.0008734000000000001,1.6686,41.739999999999995,2.0875999999999997,2100.0,1.78
batch-3-learning-34-regular-34,3348.0,1.056,0.15384000000000003,0.199,2584.0,0.30739999999999995,7.682,0.8534,4.704,0.0018452,0.5904,2.1,0.0007758,1.7110000000000003,42.76,2.1328,2100.0,1.796
batch-3-learning-78-regular-100,2490.0,0.9808,0.12728,0.148,2136.0,0.2542,6.36,0.8639999999999999,4.18,0.0018395999999999998,0.5532,2.1584,0.0009025999999999999,1.7251999999999998,43.14,1.9408,2100.0,1.6959999999999997
batch-3-learning-78-regular-23,2710.0,0.9814,0.13808,0.16119999999999998,2322.0,0.2764,6.917999999999999,0.8897999999999999,4.3,0.0018017999999999999,0.5744,2.0852,0.0008124000000000001,1.7785999999999997,44.440000000000005,2.0212,2100.0,1.736
batch-5-learning-23-regular-56,5793.333333333333,1.055,0.1963166666666667,0.3451666666666667,3301.6666666666665,0.393,9.823333333333332,0.7748333333333334,8.953333333333333,0.0023796666666666666,0.5973333333333334,3.5278333333333336,0.0009885,1.546,38.7,3.020166666666667,2100.0,1.9733333333333334
batch-5-learning-89-regular-67,5840.0,1.055,0.19740000000000002,0.34800000000000003,3316.6666666666665,0.3948333333333333,9.876666666666667,0.7588333333333335,9.185,0.0024551666666666667,0.6311666666666667,3.5445000000000007,0.000995,1.5165,37.93333333333333,3.0093333333333336,2100.0,1.9766666666666666
batch-2-learning-67-regular-89,2740.0,0.9806000000000001,0.13958,0.16299999999999998,2348.0,0.2798,6.9879999999999995,0.891,4.1979999999999995,0.0017196,0.5806,1.9944000000000002,0.0007586,1.786,44.64,1.9975999999999998,2100.0,1.7280000000000002
batch-4-learning-34-regular-34,5600.0,1.055,0.19296666666666665,0.3336666666666667,3241.6666666666665,0.38566666666666666,9.639999999999999,0.7783333333333333,8.008333333333333,0.002139166666666667,0.599,2.9903333333333335,0.0008605,1.5588333333333335,38.96666666666667,2.7571666666666665,2100.0,1.9033333333333333
batch-3-learning-12-regular-23,3494.0,1.056,0.15778,0.20800000000000002,2648.0,0.31520000000000004,7.886,0.8496,5.202,0.001964,0.5908,2.3594,0.000863,1.6986,42.46,2.1908000000000003,2100.0,1.826
batch-5-learning-89-regular-1,7440.0,1.0542857142857143,0.22428571428571428,0.44342857142857145,3770.0,0.44857142857142857,11.224285714285713,0.7162857142857144,10.861428571428572,0.0025017142857142855,0.5994285714285715,4.128428571428572,0.0010135714285714286,1.4350000000000003,35.81428571428571,3.3827142857142856,2100.0,2.012857142857143
batch-1-learning-67-regular-56,3416.0,1.056,0.15932,0.2036,2680.0,0.31920000000000004,7.9719999999999995,0.867,4.78,0.0018110000000000001,0.6058,2.1797999999999997,0.0007892,1.7380000000000002,43.39999999999999,2.0038,2100.0,1.722
batch-4-learning-89-regular-78,5628.333333333333,1.055,0.19514999999999996,0.3353333333333333,3280.0,0.3905,9.756666666666668,0.7795000000000001,8.21,0.0022168333333333332,0.6008333333333332,3.1255,0.0009083333333333334,1.5583333333333333,38.983333333333334,2.7655,2100.0,1.905
batch-5-learning-78-regular-89,5640.0,1.055,0.19285,0.3358333333333334,3241.6666666666665,0.38566666666666666,9.65,0.7823333333333333,8.549999999999999,0.0022628333333333333,0.5973333333333334,3.2485,0.000901,1.563,39.06666666666667,2.943,2100.0,1.9466666666666665
batch-5-learning-89-regular-34,5860.0,1.055,0.19771666666666668,0.34900000000000003,3326.6666666666665,0.3955,9.89,0.7748333333333335,9.031666666666668,0.0024228333333333337,0.5961666666666666,3.5828333333333333,0.0010096666666666665,1.551166666666667,38.76666666666667,3.0348333333333333,2100.0,1.9866666666666666
