,EXEC,PhysIPC%,L3MISS,L2MISS,MEM,L3HIT,FREQ,L2MPI,IPC,INSTnom%,INST,L3MPI,GT,Pred
98,0.6133646874387614,0.926791277258567,0.3355681016231476,0.019753086419753086,0.19034322280395582,0.33567134268537074,0.33631713554987214,0.019710843373493974,0.9289617486338796,0.6141176470588235,0.2455527174958976,0.15442857142857144,1.044363535346023,1.028062931436338
4032,0.4158338232412306,0.6283489096573208,0.37261820748059293,0.022222222222222223,0.23612565445026187,0.346693386773547,0.33631713554987214,0.032710843373493975,0.6307572209211555,0.41568627450980394,0.36279297318289805,0.2525714285714286,1.0236399392966624,1.0313125013117759
1117,0.8912404467960023,0.5199376947040498,0.3567395906845449,0.8806584362139918,0.21084933100639908,0.986305945223781,0.8708439897698209,0.6,0.5214676034348166,0.8909803921568628,0.4383466649969476,0.11242857142857143,1.054720911209593,1.0194873120329504
5357,0.89564961787184,0.530841121495327,0.2670254057868738,0.6090534979423868,0.14808027923211176,0.9839679358717435,0.8574168797953965,0.41358433734939754,0.5316159250585479,0.8958823529411766,0.42902409892503346,0.08389285714285716,1.2249677273130402,1.1954836244269131
707,0.8367626886145403,0.5018691588785047,0.29322512350035296,0.8477366255144033,0.1810005817335661,0.9883099532398131,0.8473998294970163,0.6144578313253012,0.5027322404371585,0.8368627450980393,0.45412336907805184,0.09771428571428575,1.183044080586278,1.168362208090306
2369,0.5906329610033314,0.8890965732087226,0.32215949188426257,0.019259259259259257,0.18197789412449103,0.34936539746158984,0.3380221653878943,0.019807228915662653,0.8930523028883685,0.5905882352941177,0.25641897013046994,0.15285714285714289,1.0233606370214765,1.0296377927848877
5861,0.5651577503429354,0.5517133956386292,0.314043754410727,0.10013717421124826,0.19065154159394998,0.8770875083500334,0.5208866155157715,0.10819277108433731,0.5542544886807181,0.5654901960784313,0.41304184643054903,0.15671428571428575,1.071043492976721,1.0456571987280174
4304,0.38271604938271603,0.39999999999999997,0.4580980945659846,0.03491769547325103,0.8468586387434557,0.4108216432865731,0.5642583120204603,0.05224698795180723,0.4002341920374708,0.3823529411764706,0.6653661136506401,0.33632142857142866,1.0795278170057283,1.0791160643590647
1662,0.4275916127767978,0.6457943925233645,0.2808750882145379,0.018093278463648832,0.18721931355439214,0.39846359385437535,0.33674339300937767,0.026060240963855417,0.6479313036690088,0.4290196078431371,0.3526347487668284,0.1865714285714286,0.9959677987165764,1.0302124121797176
841,0.5522241818538114,0.5473520249221183,0.300635144671842,0.14609053497942387,0.18187318208260625,0.9211756847027387,0.5123614663256607,0.16072289156626504,0.5480093676814989,0.5529411764705883,0.4160668657257744,0.15228571428571433,1.0608543420473335,1.0609438220995067
363,0.22770919067215362,0.5398753894080998,0.298165137614679,0.03233196159122085,0.17979639325189067,0.5080160320641283,0.2144075021312873,0.08698795180722893,0.5417642466822794,0.227843137254902,0.4223344343467151,0.36857142857142866,1.0764795912064868,1.0587422355483174
1770,0.6212032137958065,0.9311526479750778,0.3359209597741709,0.020192043895747597,0.19956369982547997,0.35070140280561124,0.3384484228473998,0.01990361445783132,0.9336455893832943,0.6219607843137255,0.2446263177317803,0.1525714285714286,1.0131638384383548,1.0245051916874992
1531,0.5620223398001175,0.5476635514018691,0.31616090331686675,0.11001371742112481,0.19117510180337413,0.8874415497661992,0.5217391304347827,0.11987951807228915,0.5495706479313036,0.5623529411764706,0.41620128024887093,0.15857142857142867,1.0459172024092098,1.0513155604492042
2013,0.23162845385067607,0.49626168224299066,0.3595624558927312,0.040795610425240054,0.21350785340314138,0.5217100868403474,0.2374254049445865,0.1083132530120482,0.49648711943793916,0.23160784313725488,0.4596234061390459,0.441857142857143,1.0577064536179612,1.0737311778318404
921,0.5596707818930041,0.5501557632398754,0.35815102328863807,0.10082304526748971,0.21444444444444444,0.8607214428857717,0.5170502983802217,0.10867469879518071,0.5526932084309134,0.56,0.4143914933173787,0.17800000000000007,1.0390107908741668,1.043972738779173
4846,0.4209288653733097,0.6333333333333333,0.3683839096683135,0.022153635116598076,0.2310878417684701,0.352371409485638,0.3380221653878943,0.03198795180722891,0.6338797814207652,0.42117647058823543,0.3596447962418174,0.24500000000000005,1.029040765610844,1.0342009782358588
1353,0.22692533803644915,0.525233644859813,0.35815102328863807,0.0351440329218107,0.21294357184409546,0.48062792251169006,0.22037510656436488,0.09602409638554216,0.5277127244340359,0.22729411764705884,0.4350471782973629,0.44885714285714295,1.0561556420603877,1.059461505824986
3608,0.6000391926317853,0.9242990654205608,0.36838390966831347,0.021220850480109736,0.21529959278650385,0.32631930527722103,0.32907075873827796,0.0216144578313253,0.927400468384075,0.6007843137254901,0.24616272157907826,0.17242857142857146,1.036656334982402,1.0314780123019354
6209,0.5925925925925926,0.8922118380062303,0.29569513055751595,0.01768175582990398,0.17690517742873768,0.35070140280561124,0.3375959079283887,0.01839759036144578,0.8946135831381734,0.5921568627450982,0.2553982395432072,0.1418571428571429,1.0284022826278192,1.0206813409283972
4464,0.39153439153439146,0.37071651090342667,0.4975299929428372,0.039574759945130315,0.8737638161721933,0.3847695390781564,0.6419437340153451,0.05575903614457831,0.37142857142857144,0.39137254901960783,0.739650897375927,0.3717142857142858,1.0787535097227707,1.0688339045778097
1776,0.42249657064471874,0.6330218068535826,0.34615384615384626,0.021550068587105623,0.22520069808027937,0.3754175016700067,0.33930093776641096,0.031036144578313253,0.6338797814207652,0.4227450980392156,0.36013269356080807,0.23014285714285723,1.0159967916821229,1.030939741962709
2346,0.4232804232804233,0.6386292834890964,0.321453775582216,0.020397805212620027,0.2111634671320536,0.3884435537742151,0.33674339300937767,0.029638554216867466,0.6385636221701796,0.4235294117647059,0.3565688886243111,0.21528571428571436,1.028893649849464,1.0245700394345478
5426,0.4256319811875366,0.6386292834890964,0.33345095271700786,0.0207681755829904,0.21700407213496226,0.3697394789579159,0.3384484228473998,0.029554216867469875,0.6401249024199843,0.4250980392156863,0.3570587662021246,0.21885714285714292,1.0443448685653896,1.0328625390375228
4462,0.4271996864589456,0.6401869158878505,0.314043754410727,0.019629629629629632,0.204019778941245,0.3800935203740815,0.3388746803069054,0.028240963855421686,0.6416861826697894,0.42666666666666664,0.355976244356886,0.20814285714285716,1.0167752815906177,1.0291238944941679
5842,0.4162257495590829,0.6292834890965732,0.38038108680310534,0.022716049382716052,0.22772542175683547,0.3473613894455578,0.33589087809036655,0.03350602409638554,0.6307572209211555,0.41568627450980394,0.3619089752992551,0.2584285714285715,1.027470360998852,1.0306850155201763
314,0.38007054673721336,0.39883177570093453,0.45703952011291477,0.03468106995884774,0.8477312390924958,0.407064128256513,0.565537084398977,0.05227409638554217,0.3991803278688525,0.38058823529411767,0.6713804796843209,0.3427500000000001,1.0856361159085044,1.084377200622507
5134,0.3774250440917107,0.3885514018691589,0.45465772759350753,0.03430041152263374,0.8307155322862131,0.39904809619238474,0.5818414322250639,0.05106325301204819,0.3899297423887588,0.37764705882352945,0.696210805337636,0.33932142857142866,1.084327052148974,1.080974816117811
3264,0.39506172839506176,0.34859813084112146,0.5165843330980947,0.041728395061728395,0.8853984874927286,0.44555778223112896,0.6555839727195226,0.062433734939759025,0.3494145199063232,0.39529411764705885,0.7430434465626665,0.3950000000000002,1.0574057381995563,1.0675122674300415
4552,0.42249657064471874,0.6376947040498442,0.33415666901905444,0.020589849108367624,0.21452588714368825,0.3700734802939212,0.33631713554987214,0.0296867469879518,0.6401249024199845,0.42274509803921584,0.357177398599748,0.2221428571428572,1.0325412325824876,1.0331562422481735
550,0.6172839506172839,0.933956386292835,0.318983768525053,0.018998628257887517,0.1911227457824317,0.3460253841015364,0.33589087809036655,0.018626506024096382,0.938329430132709,0.6180392156862745,0.24389724728618734,0.14442857142857146,1.038324952740611,1.0258675857954058
4705,0.962962962962963,0.9688473520249222,0.31616090331686675,0.018696844993141292,0.1792437463641653,0.3406813627254509,0.5051150895140665,0.011795180722891567,0.9726775956284154,0.963921568627451,0.23529091198195978,0.09185714285714289,1.0247573068151146,1.0210877733570918
2675,0.961395257691554,0.9719626168224299,0.3542695836273819,0.02046639231824417,0.2051425247236766,0.32398129592518365,0.5017050298380222,0.012963855421686746,0.9773614363778298,0.9623529411764705,0.23328261861809652,0.10357142857142859,1.0253837752339023,1.0336633514019073
6202,0.4264158338232412,0.6411214953271028,0.30980945659844755,0.019849108367626885,0.20168702734147764,0.39512358049432195,0.3380221653878943,0.028265060240963855,0.6416861826697894,0.42745098039215684,0.3551976853507494,0.20314285714285718,1.0326163028511202,1.0320874480327076
5018,0.6161081716637272,0.9327102803738317,0.31968948482709963,0.01880658436213992,0.18907504363001748,0.3400133600534402,0.3354646206308611,0.018481927710843372,0.9352068696330993,0.6164705882352941,0.24453280183923354,0.1445714285714286,1.0445115341676183,1.0280000302624313
1768,0.6106212032137958,0.933956386292835,0.3705010585744532,0.021316872427983538,0.21607329842931938,0.3216432865731463,0.33248081841432225,0.020819277108433735,0.9352068696330993,0.6109803921568628,0.24416784155756974,0.16671428571428576,1.060344961748438,1.044609959784796
1385,0.9649225945522243,0.9781931464174456,0.2946365561044461,0.01736625514403293,0.17643397324025598,0.3376753507014028,0.5017050298380222,0.01080722891566265,0.9773614363778298,0.9654901960784313,0.23375395541300958,0.08457142857142858,1.0270011969564292,1.0393296214822954
1005,0.9515970997452479,0.9595015576323989,0.3348623853211011,0.019849108367626885,0.19721349621873188,0.3413493653974615,0.504688832054561,0.012566265060240963,0.9617486338797813,0.9521568627450978,0.23806312456425757,0.09757142857142861,1.031160391319419,1.0206147522509719
5589,0.5949441504997061,0.8947040498442369,0.30698659139026124,0.01814814814814815,0.18321116928446776,0.3413493653974616,0.3380221653878943,0.018590361445783132,0.8961748633879781,0.5960784313725489,0.25466137527149985,0.14485714285714288,1.0335354977306943,1.0200834359772433
6019,0.5894571820497746,0.8881619937694706,0.3136908962597037,0.01851851851851852,0.18695171611401984,0.34201736806947225,0.3375959079283887,0.01908433734939759,0.8899297423887589,0.5898039215686274,0.25666866187580356,0.14900000000000005,1.0157788260348772,1.0232050738506118
6182,0.42994317068391125,0.649221183800623,0.2776993648553282,0.018134430727023317,0.18118091913903436,0.41115564462257853,0.33631713554987214,0.025879518072289158,0.6510538641686183,0.4298039215686274,0.35139531681556413,0.18285714285714288,1.0341736595828737,1.0350166939267327
6777,0.8873211836174799,0.5267912772585669,0.3355681016231476,0.8340192043895746,0.18618382780686454,0.9859719438877756,0.8563512361466324,0.5638554216867468,0.5277127244340359,0.8878431372549019,0.43371259484773905,0.10528571428571432,1.1560942511753554,1.1284986330379834
5091,0.556535371350186,0.5314641744548286,0.3136908962597037,0.1270233196159122,0.1909424083769634,0.9031396125584503,0.5323955669224211,0.13939759036144575,0.5323965651834505,0.5576470588235294,0.4288158481511956,0.1585714285714286,1.114293156040262,1.0556120682026755
1209,0.5867136978248089,0.8862928348909656,0.3447424135497531,0.0201920438957476,0.20307155322862133,0.33567134268537074,0.33674339300937767,0.020819277108433735,0.888368462138954,0.5874509803921568,0.2570394164854883,0.16342857142857148,1.0330145656948924,1.0285046517500867
15,0.9688418577307467,0.9750778816199376,0.2886379675370502,0.01735253772290809,0.17481675392670162,0.35303941215764856,0.504688832054561,0.010843373493975903,0.9789227166276349,0.9686274509803919,0.23340731089188302,0.08314285714285718,1.0127052742575795,1.033016299456806
5982,0.421320791691162,0.635202492211838,0.3577981651376148,0.02161865569272977,0.22745782431646314,0.35571142284569135,0.3371696504688832,0.031301204819277104,0.63544106167057,0.4219607843137255,0.3587040316699657,0.23871428571428582,1.0280657572633984,1.0299598443895572
99,0.582010582010582,0.8766355140186914,0.3239237826393791,0.019039780521262005,0.1904944735311228,0.33934535738142957,0.3375959079283887,0.019963855421686747,0.8774395003903201,0.5827450980392158,0.2598541894770132,0.1562857142857143,1.0244116743152378,1.0204945622975217
5980,0.6161081716637272,0.9345794392523364,0.36026817219477786,0.020795610425240058,0.19936591041303092,0.32398129592518365,0.3354646206308611,0.020506024096385536,0.9352068696330993,0.6156862745098041,0.2441708088057779,0.16371428571428576,1.0307944487438438,1.0341969795474677
4300,0.6176758769351361,0.9370716510903427,0.3168666196189133,0.01934156378600823,0.18942408376963354,0.36072144288577157,0.33461210571184996,0.01913253012048193,0.9398907103825136,0.6180392156862745,0.2431672135823753,0.14442857142857146,1.0267507616704166,1.0273172612953747
364,0.3791887125220458,0.3983644859813084,0.43957304163726196,0.033590534979423874,0.8381326352530544,0.38727454909819653,0.5760869565217391,0.050177710843373496,0.3991803278688525,0.3794117647058824,0.6794063699436487,0.3380357142857144,1.0827701101389058,1.0793511040277846
6721,0.5961199294532628,0.5635514018691589,0.30875088214537766,0.05555555555555555,0.18696916812100062,0.7755511022044088,0.5375106564364875,0.05638554216867469,0.5651834504293521,0.5968627450980392,0.40447185598730284,0.14428571428571435,1.0409090301826232,1.0453227210022682
2538,0.6200274348422498,0.9398753894080997,0.32498235709244894,0.019190672153635114,0.18241419429901112,0.3410153640614562,0.3354646206308611,0.01898795180722891,0.9430132708821234,0.6203921568627451,0.24262179179490084,0.14842857142857147,1.043473615956511,1.0275620962598637
1529,0.5925925925925926,0.8900311526479749,0.3143966125617503,0.018943758573388203,0.1865270506108203,0.3460253841015364,0.3388746803069054,0.019301204819277107,0.8930523028883687,0.5937254901960783,0.25615247980548805,0.14771428571428577,1.0235443043910686,1.0269292968057409
2529,0.5937683715461493,0.8906542056074765,0.31122088920254065,0.018820301783264746,0.1856195462478185,0.35771543086172347,0.3388746803069054,0.01916867469879518,0.8914910226385636,0.5945098039215687,0.2558279295593034,0.14614285714285719,1.0309742900708885,1.0252350018969878
5359,0.5906329610033314,0.8866043613707163,0.3091037402964009,0.01839506172839506,0.18522396742292033,0.343687374749499,0.3384484228473998,0.01895180722891566,0.8883684621389539,0.5898039215686274,0.25702909048473926,0.14685714285714288,1.0215450980005716,1.023065596364205
19,0.5863217715069566,0.8906542056074765,0.29957657021877215,0.017983539094650208,0.16893193717277488,0.35070140280561113,0.33418584825234443,0.018469879518072288,0.8930523028883685,0.5874509803921569,0.2559590027387978,0.14200000000000007,1.0195564686424583,1.035149842705609
2340,0.6200274348422498,0.9386292834890965,0.31651376146789,0.018957475994513032,0.1860907504363002,0.35003340013360046,0.33589087809036655,0.018602409638554217,0.9398907103825136,0.6203921568627451,0.2429924499324586,0.14300000000000002,1.0235508229184078,1.0298207309525385
3766,0.41740152851263956,0.6242990654205607,0.3786167960479888,0.02319615912208505,0.2343920884235021,0.36172344689378755,0.33972719522591643,0.03392771084337349,0.626073380171741,0.4180392156862745,0.36483296746288785,0.2547142857142857,1.0382079428194748,1.0350323216408048
6714,0.3883009994121105,0.3558411214953271,0.4263408609738886,0.03287037037037037,0.8019197207678884,0.4190881763527054,0.6499360613810743,0.048117469879518066,0.35655737704918034,0.3888235294117647,0.7532903546211017,0.31371428571428583,1.0808069228987651,1.093610706308242
4826,0.41740152851263956,0.6314641744548286,0.36732533521524363,0.021906721536351165,0.23121000581733572,0.346693386773547,0.3354646206308611,0.03206024096385542,0.6323185011709604,0.41725490196078435,0.36084464868268584,0.2475714285714287,1.035967651317212,1.0313691388095387
3266,0.43347050754458144,0.6392523364485981,0.2851093860268173,0.02030178326474623,0.18728912158231534,0.44422177688710757,0.344842284739983,0.028445783132530114,0.6401249024199843,0.4329411764705882,0.3569473630423536,0.1841428571428572,1.0157600229964394,1.0339773037938018
1766,0.4170096021947874,0.6277258566978193,0.39273112208892036,0.023484224965706443,0.23678301337987206,0.3470273881095524,0.3380221653878943,0.03418072289156627,0.6291959406713504,0.41725490196078435,0.36302487456246607,0.263857142857143,1.0311534660111994,1.0384104780896282
5724,0.393885949441505,0.366043613707165,0.5105857445306988,0.0403840877914952,0.879581151832461,0.40781563126252507,0.6355498721227623,0.058313253012048184,0.3670569867291179,0.39372549019607844,0.7263051148247525,0.37771428571428584,1.081712138831738,1.0669461768925448
406,0.42367234959827543,0.6277258566978193,0.36732533521524363,0.023621399176954726,0.23208260616637583,0.3874415497661991,0.3435635123614663,0.03389156626506024,0.6291959406713507,0.42431372549019597,0.3633300784449935,0.24257142857142863,1.0412361982876572,1.0350138026210134
4040,0.6117969821673525,0.9227414330218067,0.36767819336626684,0.02145404663923182,0.21538685282140785,0.3306613226452906,0.3371696504688832,0.02125301204819277,0.9242779078844653,0.611764705882353,0.247379911920081,0.16800000000000004,1.019798272263674,1.0355512948427652
5455,0.9492455418381344,0.9563862928348907,0.3507410021171491,0.020589849108367624,0.20659104130308323,0.33466933867735466,0.5029838022165388,0.013108433734939758,0.9617486338797813,0.9505882352941176,0.23721091116073384,0.10300000000000004,1.0295365896187725,1.0291351610648665
1273,0.22692533803644915,0.5582554517133955,0.29922371206774884,0.029451303155006856,0.18163467132053518,0.47762191048764197,0.20673486786018752,0.08024096385542168,0.5589383294301328,0.22705882352941179,0.4085005240767003,0.37700000000000017,1.069510140869211,1.0515968416597703
2415,0.9465020576131687,0.9595015576323989,0.2971065631616091,0.01754458161865569,0.17749272833042468,0.3406813627254509,0.5017050298380222,0.011277108433734938,0.9617486338797813,0.9474509803921569,0.2378601429518828,0.08828571428571431,1.0271872672281486,1.016698231360719
5222,0.4205369390554575,0.6355140186915887,0.3570924488355682,0.02159122085048011,0.2274287376381618,0.3540414161656646,0.33674339300937767,0.03127710843373494,0.6370023419203749,0.42117647058823543,0.3585627612465341,0.23871428571428577,1.02925408954979,1.0314122479375705
5425,0.9543405839702135,0.9626168224299065,0.3338038108680312,0.0194238683127572,0.18848749272833049,0.32965931863727455,0.5038363171355499,0.012301204819277106,0.9664324746291959,0.9545098039215684,0.23665654775737865,0.09742857142857146,1.0464124160937354,1.02384684038722
4285,0.9668822261414854,0.9750778816199376,0.28475652787579403,0.016968449931412898,0.17089528795811523,0.3503674014696058,0.5034100596760444,0.010638554216867468,0.9789227166276346,0.9670588235294119,0.23361425465192207,0.08214285714285717,1.026083849216885,1.032621244399083
6728,0.6231628453850675,0.9442367601246107,0.3083980239943544,0.018203017832647463,0.18335660267597448,0.3400133600534402,0.3354646206308611,0.017662650602409638,0.9461358313817331,0.624313725490196,0.24156495246053009,0.13800000000000004,1.0206302106788403,1.0288966603744178
2429,0.5874975504605134,0.8822429906542056,0.29922371206774884,0.018326474622770917,0.1805584642233857,0.3623914495657981,0.3384484228473998,0.018963855421686746,0.8852459016393444,0.5874509803921569,0.25841785565941616,0.14242857142857146,1.0254190152187141,1.024541288984052
2578,0.6117969821673525,0.9199376947040498,0.37367678193366277,0.021893004115226333,0.2198138452588715,0.33233132932531734,0.3388746803069054,0.0216144578313253,0.9195940671350505,0.6125490196078431,0.24809998200215302,0.17014285714285718,1.0272571306581102,1.0393516509874203
743,0.22731726435430138,0.52398753894081,0.31651376146789,0.0362962962962963,0.18884816753926703,0.5006680026720107,0.2216538789428815,0.09662650602409635,0.5261514441842311,0.22776470588235295,0.43646851791460806,0.3940000000000001,1.089554100997295,1.060966055900991
3461,0.5545757397609249,0.535202492211838,0.32639378969654204,0.14554183813443072,0.19621873182082616,0.9118236472945892,0.5268542199488492,0.15951807228915657,0.537080405932865,0.5552941176470588,0.42595171190010617,0.16528571428571434,1.077760787301352,1.064677454552859
4880,0.6149323927101705,0.925545171339564,0.3592095977417079,0.02087791495198903,0.21231529959278658,0.3283233132932531,0.3371696504688832,0.02054216867469879,0.9305230288836845,0.6156862745098041,0.24589512059275262,0.16257142857142862,1.0253293379764532,1.0302270427914504
3311,0.5600627082108562,0.5439252336448599,0.350741002117149,0.08930041152263374,0.20935427574171034,0.8433533734134937,0.5234441602728047,0.09722891566265059,0.5448868071818891,0.5607843137254901,0.4190773196584443,0.1764285714285715,1.042034126073095,1.0452848006993367
5706,0.4248481285518322,0.6389408099688474,0.3390966831333805,0.020946502057613166,0.2189703315881326,0.37140948563794257,0.3375959079283887,0.029855421686746986,0.6401249024199843,0.4250980392156863,0.3570213959922482,0.22257142857142864,1.0207584709807782,1.034469950911613
1084,0.38359788359788355,0.39415887850467285,0.47529992942836996,0.035771604938271605,0.8551483420593371,0.41432865731462926,0.5732097186700766,0.05453313253012048,0.39555035128805627,0.3835294117647059,0.6683325054356236,0.3490714285714287,1.0905796675961792,1.083448054690498
5137,0.8897707231040565,0.5231308411214952,0.2778757939308399,0.7160493827160493,0.15325654450261786,0.9859719438877756,0.8641304347826088,0.4906626506024096,0.5245901639344264,0.8900000000000001,0.43513045329045,0.08850000000000002,1.3119062692258212,1.224768528236071
1291,0.572604350382128,0.5317757009345794,0.36379675370501074,0.08710562414266118,0.21486910994764397,0.831997327989312,0.5473145780051151,0.09253012048192771,0.5339578454332553,0.5733333333333333,0.42867534465675516,0.17828571428571435,1.0770398995885109,1.0738333095823922
852,0.4193611601019008,0.6305295950155763,0.3705010585744532,0.023086419753086413,0.2353868528214079,0.372745490981964,0.3380221653878943,0.03357831325301204,0.6323185011709603,0.42039215686274506,0.3613538862194793,0.2481428571428572,1.0196866391734547,1.0310444356662192
5223,0.23593964334705073,0.48535825545171346,0.34756527875793947,0.04294924554183813,0.206910994764398,0.5240480961923848,0.24680306905370844,0.11084337349397591,0.4872755659640907,0.2363921568627451,0.4690239299731553,0.41385714285714303,1.0591327056611275,1.0577079823275515
1200,0.6200274348422496,0.9342679127725854,0.3521524347212422,0.02045267489711934,0.20513089005235607,0.3283233132932531,0.3371696504688832,0.01989156626506024,0.936768149882904,0.6203921568627451,0.2437168466558729,0.15800000000000006,1.0364043889360908,1.0329967305879535
3317,0.8998628257887518,0.5305295950155764,0.32956951305575166,0.8024691358024691,0.1829377545084352,0.9863059452237808,0.8618925831202047,0.5445783132530121,0.5323965651834504,0.9003921568627452,0.42759934929119225,0.10342857142857145,1.140888382142165,1.1706722436990464
5862,0.4240642759161278,0.6414330218068535,0.3158080451658434,0.019766803840877915,0.2048516579406632,0.3824315297261189,0.33589087809036655,0.0282289156626506,0.6416861826697894,0.424313725490196,0.3553212291868321,0.20771428571428574,1.0320722306220336,1.034217127130571
1477,0.8615520282186949,0.5116822429906541,0.2799929428369796,0.9022633744855967,0.14572425828970334,0.9899799599198397,0.8561381074168798,0.6289156626506023,0.5128805620608899,0.8623529411764705,0.4441626035715355,0.09000000000000002,1.4168090208206747,1.450073068004551
4821,0.5663335292964923,0.5607476635514018,0.36450247000705727,0.049245541838134434,0.21617219313554392,0.7054108216432866,0.5132139812446718,0.05228915662650601,0.5620608899297425,0.5662745098039216,0.4064097921168211,0.17828571428571435,1.0315911473281427,1.0718672158916913
1279,0.5843621399176956,0.8813084112149532,0.29569513055751595,0.017530864197530863,0.17776614310645728,0.34435537742150973,0.3371696504688832,0.01825301204819277,0.8836846213895395,0.5850980392156864,0.25861193972952623,0.14200000000000007,1.0327416295953336,1.0217827383019218
4886,0.4197530864197531,0.633644859813084,0.36873676781933673,0.022222222222222223,0.23276323443862718,0.3527054108216433,0.33631713554987214,0.03216867469879517,0.6338797814207652,0.41960784313725485,0.3597716031927929,0.2460000000000001,1.0288294421940003,1.0334109027051186
2109,0.5855379188712522,0.8897196261682243,0.3440366972477065,0.020068587105624144,0.20305410122164053,0.3323313293253172,0.33461210571184996,0.020602409638554215,0.8930523028883685,0.5850980392156863,0.25603965212731833,0.16271428571428576,1.0313205605383058,1.0313531088700305
1007,0.8771310993533216,0.5264797507788163,0.3401552575864504,0.6556927297668039,0.19329842931937175,0.9802939211756848,0.8473998294970161,0.4481927710843373,0.5277127244340359,0.8776470588235294,0.43188605955977544,0.1078571428571429,1.1439391555798302,1.1416418783395201
2785,0.953556731334509,0.9626168224299065,0.3415666901905435,0.019643347050754458,0.19784176847004076,0.3226452905811623,0.5021312872975277,0.012493975903614457,0.9679937548790007,0.9537254901960787,0.23638644424011562,0.10014285714285717,1.028898699308997,1.0285357917511977
4884,0.38271604938271603,0.3922897196261682,0.47874029640084703,0.03575102880658436,0.8481675392670159,0.41482965931863724,0.567455242966752,0.05483132530120481,0.393208430913349,0.3835294117647059,0.6678134458045113,0.35239285714285723,1.0911753528658772,1.0842014429497357
552,0.42367234959827543,0.6376947040498442,0.32815808045165856,0.02043895747599451,0.2130715532286213,0.3770875083500334,0.3375959079283887,0.02932530120481928,0.6385636221701796,0.424313725490196,0.357389374592898,0.21700000000000008,1.0380347302312676,1.0321812199080576
2422,0.4264158338232412,0.6426791277258567,0.3091037402964009,0.019766803840877915,0.2001221640488656,0.3927855711422846,0.3375959079283887,0.028337349397590358,0.6432474629195941,0.42666666666666675,0.35477161753898917,0.20442857142857146,1.0349833781313778,1.0312536008173616
1052,0.42445620223398,0.6373831775700934,0.3387438249823572,0.021083676268861453,0.2180919139034323,0.3770875083500334,0.3380221653878943,0.03028915662650602,0.6385636221701796,0.424313725490196,0.35731879252327275,0.22428571428571434,1.0265797290567091,1.0307378561284848
4038,0.6157162453458749,0.9292834890965732,0.3697953422724066,0.021536351165980797,0.2157475276323444,0.3293253173012692,0.3371696504688832,0.021216867469879514,0.9320843091334895,0.6164705882352941,0.24553706351633642,0.16771428571428576,1.044105707499824,1.0346350109573557
4389,0.5863217715069566,0.8778816199376945,0.35991531404375454,0.02104252400548697,0.20948807446189643,0.3279893119572478,0.33972719522591643,0.021746987951807233,0.8805620608899298,0.5858823529411765,0.2595761865792812,0.17142857142857149,1.033150960982386,1.03285064605193
6960,0.6231628453850677,0.9401869158878504,0.3338038108680312,0.01956104252400549,0.196934264107039,0.3376753507014028,0.3371696504688832,0.019120481927710844,0.9414519906323185,0.6227450980392157,0.24263406553979971,0.15014285714285716,1.0289425796871612,1.0259034104169977
2349,0.5847540662355478,0.8838006230529595,0.32180663373323937,0.018998628257887517,0.17998254799301922,0.34201736806947225,0.33589087809036655,0.01978313253012048,0.8852459016393444,0.584313725490196,0.25780970332849223,0.15428571428571433,1.026206510472427,1.030165533006274
5292,0.42092886537330987,0.6345794392523364,0.3352152434721243,0.021097393689986282,0.2160732984293194,0.3847695390781564,0.33674339300937767,0.030445783132530112,0.63544106167057,0.42117647058823526,0.35900030458440685,0.22300000000000003,1.0372710117459951,1.032685302833257
4205,0.9602194787379973,0.9719626168224299,0.35426958362738187,0.020411522633744857,0.20791739383362426,0.3226452905811623,0.5025575447570332,0.012819277108433735,0.9726775956284154,0.9607843137254903,0.23461298300514108,0.10257142857142859,1.033790541231755,1.037861555028588
1119,0.5863217715069566,0.8791277258566977,0.3609738884968244,0.021111111111111112,0.21145433391506696,0.32865731462925846,0.3388746803069054,0.02191566265060241,0.8805620608899298,0.5858823529411765,0.2592544505755162,0.1727142857142858,1.0283588776430992,1.0311086970878414
2368,0.6215951401136587,0.9408099688473521,0.31051517290049413,0.0183676268861454,0.18485165794066324,0.3413493653974616,0.33589087809036655,0.018024096385542168,0.9430132708821234,0.6211764705882352,0.24235864862500758,0.14042857142857146,1.0361160123053421,1.0265756540778792
1280,0.6184597295708407,0.9323987538940811,0.3246294989414256,0.018984910836762688,0.19389761489237933,0.33266533066132264,0.33674339300937767,0.01869879518072289,0.9352068696330993,0.6188235294117648,0.24444321740433694,0.14757142857142863,1.02311850028584,1.024597142062298
4036,0.4209288653733097,0.6283489096573208,0.376499647141849,0.023155006858710567,0.23837696335078543,0.3637274549098196,0.34057971014492755,0.033674698795180716,0.6307572209211555,0.4219607843137255,0.3625497622908068,0.25271428571428584,1.0379969005354364,1.0300389495698736
2161,0.5600627082108562,0.5386292834890966,0.32004234297812284,0.11728395061728394,0.19276905177428744,0.8927855711422845,0.5285592497868712,0.1266265060240964,0.5402029664324746,0.5607843137254901,0.42311734970345244,0.1591428571428572,1.0429782949646904,1.0622209150669022
2170,0.6219870664315109,0.9373831775700933,0.3465067043048695,0.02030178326474623,0.18762652705061086,0.3373413493653975,0.3375959079283887,0.019879518072289156,0.938329430132709,0.6219607843137255,0.24335598728995766,0.1562857142857143,1.0420409940216595,1.0329276211186578
