,EXEC,PhysIPC%,MEM,L2MISS,L3MISS,INST,FREQ,INSTnom%,IPC,L3MPI,L2MPI,L3HIT,GT,Pred
2591,0.5761316872427983,0.5545171339563864,0.09092670157068064,0.11152263374485598,0.13609738884968248,0.41092980999046147,0.5281329923273657,0.5764705882352941,0.5558157689305229,0.06614285714285717,0.11771084337349398,0.9525718102872412,1.1125274793309163,1.0678377466418354
6310,0.6284538506760728,0.9579439252336447,0.09976439790575918,0.013724279835390946,0.20007057163020472,0.23800800195966362,0.33312020460358055,0.6282352941176472,0.9601873536299766,0.08764285714285716,0.01308433734939759,0.4318637274549098,1.0378398008381235,1.0430993121934886
2305,0.9717813051146384,0.9859813084112148,0.11220767888307158,0.011893004115226338,0.16407904022582928,0.2311900788033719,0.5012787723785166,0.9729411764705883,0.9882903981264637,0.046285714285714305,0.0073012048192771075,0.45691382765531063,1.0289584833320369,1.0357836739768134
2479,0.6078777189888301,0.9186915887850466,0.08664921465968588,0.009753086419753088,0.11887791107974598,0.24821445030467515,0.33631713554987214,0.6070588235294118,0.9227166276346604,0.054428571428571444,0.00972289156626506,0.5190380761523046,1.0320892419507088,1.036861557016071
2507,0.9104448363707622,0.5361370716510903,0.08615125072716696,0.5761316872427984,0.1335568101623148,0.4254425981873113,0.8627450980392156,0.9105882352941177,0.5386416861826698,0.04058571428571429,0.3799999999999999,0.9929859719438878,1.1597422046608152,1.149477875555251
5961,0.5796590241034685,0.5565420560747663,0.10409249563699828,0.07078189300411522,0.14079040225829223,0.4096986689847803,0.5294117647058824,0.58,0.5573770491803279,0.06707142857142859,0.0733734939759036,0.9198396793587174,1.0326164602173418,1.0557983097422468
2434,0.4346462864981382,0.3763239875389408,0.949389179755672,0.04093278463648834,0.46294989414255483,0.6669742336482769,0.6470588235294118,0.43529411764705883,0.37782982045277136,0.32385714285714295,0.05927710843373493,0.5561122244488979,1.0728209835339713,1.074604872632291
203,0.25573192239858905,0.5869158878504672,0.08509598603839442,0.024259259259259258,0.10972124206069163,0.3882481010800299,0.22186700767263426,0.25529411764705884,0.5878220140515222,0.12021428571428577,0.05801204819277108,0.7049098196392786,1.033821483530294,1.0566900160998283
3342,0.4403292181069959,0.6640186915887852,0.10319371727748693,0.011481481481481481,0.12544107268877916,0.34338964299391517,0.3375959079283887,0.4411764705882353,0.6651053864168619,0.07950000000000003,0.015849397590361445,0.5716432865731463,1.044836987580047,1.0383514893611503
4311,0.5884773662551439,0.5757009345794392,0.1079581151832461,0.056790123456790124,0.15137614678899086,0.396026796269539,0.5204603580562659,0.5894117647058824,0.5784543325526933,0.07114285714285716,0.05801204819277108,0.8927855711422845,1.0653960204485606,1.0533033520688728
54,0.4295512443660591,0.37071651090342667,0.9563699825479933,0.04724279835390947,0.556104446012703,0.6725610388600031,0.6462063086104006,0.4298039215686276,0.3718969555035129,0.40271428571428586,0.07096385542168673,0.5574482297929192,1.0748263681389476,1.0721975720112065
6240,0.6308054085831863,0.9485981308411213,0.11001745200698082,0.012160493827160494,0.15878616796047995,0.23957572858163328,0.33695652173913043,0.6305882352941177,0.953161592505855,0.06964285714285716,0.011602409638554216,0.48597194388777554,1.044171651965017,1.0350016375312605
1712,0.4373897707231041,0.6579439252336449,0.12516579406631767,0.012674897119341564,0.15296400846859567,0.34654278059624927,0.3382352941176471,0.4364705882352941,0.6604215456674474,0.09771428571428575,0.017566265060240963,0.5210420841683366,1.024275170431568,1.0342643239409888
4397,0.908093278463649,0.5395638629283488,0.09108376963350785,0.541838134430727,0.14565984474241359,0.4221866993001646,0.855924978687127,0.9090196078431372,0.5402029664324745,0.04500000000000001,0.35987951807228924,0.9909819639278559,1.1390663792433648,1.1330221826526663
3447,0.9155398785028415,0.5414330218068536,0.07661431064572427,0.8244170096021947,0.11196189131968953,0.4203984280944052,0.859761295822677,0.9160784313725493,0.5417642466822794,0.03405714285714287,0.5445783132530121,0.996993987975952,1.1383130830645902,1.2037273869241263
5031,0.5773074661963551,0.5593457943925234,0.10340314136125657,0.05823045267489712,0.1455539872971066,0.40769087756305983,0.5242966751918158,0.5776470588235294,0.5620608899297425,0.06964285714285716,0.06072289156626506,0.8997995991983968,1.0631022734057236,1.0563898600713675
6282,0.43033509700176364,0.6546728971962618,0.1273821989528796,0.013641975308641975,0.17995765702187727,0.34762861562034725,0.3343989769820972,0.43058823529411766,0.6557377049180328,0.1165714285714286,0.01917469879518072,0.48096192384769537,1.0450947155627857,1.03554172919343
2258,0.6290417401528513,0.9579439252336447,0.1161431064572426,0.013395061728395061,0.17307692307692313,0.23869731862965532,0.3343989769820972,0.6294117647058824,0.9555035128805621,0.07542857142857144,0.01266867469879518,0.4894789579158318,1.0438259042439082,1.0354499601130185
2778,0.638447971781305,0.967289719626168,0.06876963350785342,0.009670781893004115,0.11834862385321106,0.23564465295948533,0.3350383631713555,0.6388235294117647,0.9695550351288058,0.05181428571428573,0.00919879518072289,0.5200400801603207,1.025613105490723,1.0426274769698478
5562,0.43915343915343913,0.6593457943925235,0.12304537521815012,0.012427983539094651,0.150317572335921,0.3452332734162687,0.3382352941176471,0.4388235294117647,0.6604215456674474,0.0955714285714286,0.017204819277108433,0.5260521042084169,1.020209550828383,1.0346105909993557
4008,0.6390358612580835,0.967289719626168,0.09467713787085517,0.010534979423868314,0.13390966831333806,0.2360521494124641,0.33695652173913043,0.6400000000000002,0.9672131147540984,0.05892857142857145,0.010012048192771085,0.495490981963928,1.0361405378617907,1.0362831471622063
25,0.9782480893592005,0.9813084112149533,0.11358638743455501,0.012222222222222223,0.16302046577275942,0.2319597038423897,0.5057544757033248,0.98,0.9882903981264637,0.046285714285714305,0.007554216867469879,0.47394789579158314,1.0307529047849266,1.0349096843899306
4356,0.4379776601998824,0.661214953271028,0.11655322862129147,0.012427983539094651,0.14026111503175728,0.3443768882175227,0.33631713554987214,0.4388235294117647,0.6627634660421546,0.08957142857142861,0.01716867469879518,0.5531062124248497,1.0248936697203197,1.0360547265796258
132,0.43033509700176364,0.6532710280373832,0.1380890052356021,0.01411522633744856,0.18260409315455195,0.3484613278642069,0.3350383631713555,0.43058823529411766,0.6557377049180328,0.1178571428571429,0.019807228915662653,0.49198396793587174,1.031212599281906,1.0335735319313433
3422,0.4397413286302175,0.664018691588785,0.10693717277486912,0.011666666666666667,0.12597035991531408,0.34322107483979314,0.33631713554987214,0.4388235294117647,0.6651053864168619,0.08100000000000003,0.016319277108433734,0.5771543086172345,1.023068963136039,1.0377666313855156
4110,0.6343327454438566,0.9579439252336447,0.10866492146596862,0.011831275720164609,0.16302046577275942,0.23857934624283125,0.3382352941176471,0.6352941176470589,0.9578454332552694,0.07264285714285716,0.011439759036144578,0.4524048096192385,1.0298315004499496,1.0353855943362904
6241,0.5949441504997061,0.5621495327102803,0.10897905759162306,0.0808641975308642,0.15243472124206073,0.40550945660720944,0.5383631713554987,0.5952941176470589,0.5644028103044497,0.07050000000000002,0.08096385542168673,0.9253507014028056,1.0437124221904774,1.054737300993178
2302,0.4332745443856555,0.6537383177570092,0.131151832460733,0.013497942386831274,0.1693719124911786,0.34840630827274177,0.33631713554987214,0.4329411764705882,0.6557377049180328,0.10992857142857146,0.018993975903614457,0.5070140280561122,1.0153734115003108,1.0343998123671831
2900,0.6272780717225163,0.9579439252336447,0.11151832460732987,0.012098765432098766,0.16884262526464366,0.23890667590023157,0.3337595907928389,0.6270588235294117,0.9578454332552694,0.07435714285714289,0.011566265060240964,0.44889779559118237,1.030305963513811,1.035310841966829
5320,0.6296296296296298,0.9341121495327103,0.11787085514834209,0.01462962962962963,0.182074805928017,0.24393936652923215,0.34271099744245526,0.6294117647058824,0.936768149882904,0.08035714285714288,0.014042168674698792,0.48897795591182364,1.0350894038426557,1.0359691273461071
6237,0.9320007838526357,0.5482866043613706,0.06432228039557884,0.8861454046639231,0.09590684544812987,0.4135151945974766,0.8635976129582269,0.931764705882353,0.5480093676814989,0.028700000000000007,0.5746987951807228,0.9979959919839679,1.1712971410577635,1.2596635369212488
5063,0.2563198118753674,0.5566978193146417,0.09486329261198373,0.02849108367626886,0.14527170077628798,0.4095241760567832,0.23401534526854217,0.25631372549019604,0.557377049180328,0.16342857142857148,0.06831325301204817,0.6820307281229124,1.060120380613006,1.0587554027840698
4017,0.874387615128356,0.5196261682242991,0.07889470622454918,0.8093278463648832,0.11104446012702898,0.44117393180837294,0.855072463768116,0.875294117647059,0.5214676034348166,0.035557142857142864,0.5650602409638553,0.9966599866399467,1.1685056864474728,1.2088235551300595
1071,0.5873015873015873,0.5588785046728971,0.1198429319371728,0.07139917695473251,0.17307692307692313,0.4078795963717689,0.5338874680306905,0.5870588235294119,0.5597189695550351,0.08292857142857146,0.07409638554216867,0.9038076152304609,1.0430881321772167,1.054209357132875
2803,0.24573780129335682,0.5546728971962617,0.11321989528795813,0.02773662551440329,0.16196189131968952,0.41000723373473474,0.22506393861892585,0.2456470588235294,0.5573770491803279,0.1838571428571429,0.06867469879518072,0.621743486973948,1.0380991856095196,1.0507047204891673
977,0.7724867724867724,0.5878504672897197,0.07708551483420595,0.6604938271604939,0.07357092448835571,0.38599123064994795,0.668158567774936,0.7741176470588238,0.5878220140515222,0.026528571428571436,0.5132530120481927,0.996993987975952,1.1202518929557446,1.1041143520967374
2750,0.6255144032921811,0.9532710280373832,0.11199825479930195,0.012448559670781895,0.17254763585038818,0.23866415911924307,0.33312020460358055,0.6270588235294117,0.9578454332552694,0.07585714285714289,0.011855421686746985,0.45340681362725455,1.0475689746176966,1.0355828207296145
2356,0.4344503233392122,0.6551401869158878,0.13185863874345552,0.014176954732510287,0.17307692307692313,0.34769610888415947,0.33695652173913043,0.43411764705882355,0.6557377049180328,0.10971428571428574,0.019536144578313253,0.5195390781563126,1.0445812074152043,1.0352611540788206
2776,0.4415049970605526,0.6686915887850468,0.0967015706806283,0.010761316872427984,0.10855681016231479,0.34087781134608935,0.33631713554987214,0.4423529411764706,0.6721311475409837,0.06814285714285717,0.014656626506024095,0.6032064128256512,1.0295115900049994,1.0386776646635754
2747,0.9139721732314324,0.545171339563863,0.07546829552065155,0.7174211248285324,0.11679604798870857,0.41760332402383443,0.8516624040920715,0.9145098039215687,0.5448868071818891,0.03580000000000001,0.47469879518072294,0.995323981295925,1.1884479626403217,1.1939824914415256
3104,0.43111894963746816,0.37289719626168216,0.9552065154159396,0.04164609053497942,0.4696541990119973,0.6681339589895223,0.6436487638533673,0.43137254901960775,0.3742388758782202,0.3281428571428573,0.05998795180722891,0.5484301937207748,1.0715355853822763,1.0738024211382138
1718,0.6349206349206349,0.9532710280373832,0.10183246073298434,0.01131687242798354,0.14396612561750183,0.23858508737438847,0.3375959079283887,0.6352941176470589,0.9578454332552694,0.06385714285714288,0.010933734939759037,0.497995991983968,1.0324269734662084,1.035555068865537
4011,0.5843621399176955,0.5733644859813084,0.10742582897033162,0.06213991769547325,0.150317572335921,0.3975880083121161,0.5185421994884911,0.5847058823529413,0.576112412177986,0.07071428571428573,0.06379518072289156,0.9043086172344689,1.041157168129084,1.0539856230372044
1223,0.2480893592004703,0.5817757009345794,0.1105410122164049,0.025802469135802468,0.158256880733945,0.3914545877083642,0.21611253196930943,0.248,0.5831381733021078,0.17850000000000005,0.06307228915662651,0.6447895791583166,1.0350646370255412,1.0519222461413942
6858,0.630217519106408,0.95,0.10283595113438049,0.011111111111111112,0.14343683839096688,0.23966527335181895,0.33631713554987214,0.6305882352941177,0.9555035128805621,0.06364285714285717,0.010734939759036144,0.4894789579158318,1.0357613166713315,1.034973610945656
812,0.4415049970605526,0.6607476635514019,0.10819371727748693,0.011563786008230452,0.12597035991531408,0.3442868352182228,0.33951406649616367,0.4423529411764706,0.6604215456674474,0.07971428571428575,0.015921686746987948,0.5721442885771544,1.0307833525700394,1.0369884243482175
5838,0.6349206349206349,0.9579439252336447,0.11275741710296686,0.012160493827160494,0.16884262526464366,0.23785368988235064,0.33631713554987214,0.6364705882352942,0.9601873536299766,0.07435714285714289,0.011620481927710842,0.45340681362725455,1.034871228162071,1.0348693020679884
6499,0.6025867136978247,0.9126168224299065,0.10593368237347298,0.011460905349794239,0.15402258292166554,0.24978707196812375,0.3356777493606138,0.6035294117647059,0.9133489461358315,0.07135714285714287,0.011493975903614458,0.469939879759519,1.0253189377074765,1.0350591684451529
5187,0.8689006466784246,0.5137071651090342,0.06522978475858059,0.7448559670781894,0.08669724770642205,0.44352060165841745,0.859761295822677,0.8690196078431371,0.5152224824355973,0.028000000000000004,0.5216867469879518,0.9973279893119573,1.2304326955974851,1.2531319509909669
1072,0.4332745443856555,0.6528037383177568,0.1323211169284468,0.014362139917695475,0.17678193366266765,0.3491889901322086,0.33695652173913043,0.43411764705882355,0.6533957845433256,0.1148571428571429,0.020277108433734942,0.5175350701402806,1.0374693638333392,1.035649234072471
3192,0.4326866549088771,0.6546728971962616,0.13257417102966843,0.01345679012345679,0.17307692307692313,0.34807122526495765,0.33631713554987214,0.4329411764705882,0.6580796252927401,0.11292857142857145,0.019066265060240964,0.4924849699398799,1.018199226962483,1.0337927085156375
1448,0.6090534979423868,0.9579439252336447,0.08977312390924957,0.009938271604938272,0.12544107268877916,0.23721727770066145,0.32289002557544755,0.6094117647058824,0.962529274004684,0.05742857142857145,0.009903614457831326,0.5065130260521042,1.046872329901381,1.0369636455871705
22,0.43151087595532045,0.6514018691588783,0.1340488656195463,0.014053497942386832,0.17254763585038818,0.3500022688463514,0.33695652173913043,0.431764705882353,0.6533957845433256,0.1105714285714286,0.01959036144578313,0.5155310621242485,1.0467412751893386,1.0344849390728517
3107,0.9077013521457967,0.5395638629283488,0.08199883653286796,0.700960219478738,0.13316866619618917,0.4226798645796962,0.855072463768116,0.9082352941176471,0.5402029664324746,0.04061428571428573,0.463855421686747,0.9939879759519038,1.1609045389326378,1.1752112525797118
305,0.9747207524985303,0.9859813084112148,0.11524432809773129,0.012345679012345678,0.17201834862385326,0.230757840091911,0.5025575447570332,0.975294117647059,0.9882903981264639,0.049071428571428585,0.007662650602409638,0.4498997995991984,1.0223820283887797,1.0363865366945737
6806,0.4362139917695473,0.6570093457943924,0.1123123909249564,0.013888888888888888,0.17836979534227246,0.34633144620014344,0.3375959079283887,0.4364705882352941,0.6580796252927401,0.11250000000000003,0.01913855421686747,0.5,1.029067154848508,1.0405426595152156
467,0.9088771310993533,0.536448598130841,0.08279348458406051,0.8436213991769548,0.12491178546224421,0.4249727944477844,0.861466325660699,0.9098039215686272,0.5386416861826697,0.038314285714285724,0.5590361445783131,0.9963259853039413,1.1448381004579478,1.1847077015438963
1578,0.6266901822457377,0.9485981308411213,0.11436300174520073,0.012242798353909465,0.16302046577275942,0.2402694195207398,0.3356777493606138,0.6270588235294117,0.9508196721311476,0.07092857142857145,0.011584337349397589,0.4769539078156313,1.048209573240563,1.0340932918279955
818,0.6355085243974132,0.967289719626168,0.08780977312390927,0.010041152263374485,0.11803105151729008,0.23562347192199423,0.33312020460358055,0.6352941176470589,0.9695550351288057,0.05100000000000001,0.009433734939759035,0.5360721442885772,1.0552012132051982,1.036686663685097
5558,0.6355085243974132,0.9579439252336447,0.10414485165794068,0.010781893004115226,0.1471418489767114,0.23727492116769275,0.33631713554987214,0.6352941176470589,0.9648711943793912,0.06514285714285717,0.010391566265060239,0.4634268537074149,1.0226058724119846,1.0346403558621713
4954,0.4283754654125024,0.370404984423676,0.9499709133216989,0.047325102880658436,0.5469301340860976,0.6738309030918629,0.644927536231884,0.4290196078431373,0.37096018735362996,0.3961428571428572,0.07089156626506024,0.5581162324649298,1.0724168916082208,1.0680888052739186
2072,0.4362139917695473,0.6607476635514019,0.11377835951134384,0.012057613168724281,0.1386732533521525,0.344804074882833,0.3356777493606138,0.4364705882352941,0.6627634660421546,0.0880714285714286,0.016680722891566264,0.5495991983967936,1.040368155972086,1.0365507517303083
5835,0.9741328630217518,0.9906542056074766,0.11337696335078538,0.011419753086419753,0.1614326040931546,0.23029034822706315,0.5012787723785166,0.975294117647059,0.9906323185011712,0.045857142857142874,0.007048192771084336,0.44438877755511025,1.0453747802763038,1.035117020327429
5067,0.937095825984715,0.5528037383177571,0.0596692844677138,0.9650205761316872,0.1202540578687368,0.4103854050174426,0.8615728900255755,0.9382352941176471,0.553864168618267,0.03606428571428572,0.6243975903614458,0.996993987975952,1.5592278020098371,1.3054766863563305
300,0.6243386243386243,0.9434579439252336,0.11916230366492149,0.01345679012345679,0.1746647847565279,0.2412402607727779,0.33631713554987214,0.6258823529411766,0.9461358313817331,0.07842857142857146,0.013120481927710842,0.48997995991983967,1.0414719815075368,1.0346414062895049
2388,0.6349206349206349,0.9579439252336447,0.1117015706806283,0.012098765432098766,0.16513761467889915,0.2383052307262561,0.3375959079283887,0.6352941176470589,0.9601873536299766,0.07350000000000002,0.011728915662650602,0.46242484969939884,1.0134681913054782,1.0350332490234775
3277,0.917891436409955,0.540809968847352,0.07564863292611985,0.6392318244170097,0.11125617501764296,0.4214547055519289,0.8627450980392156,0.9184313725490196,0.5417642466822794,0.03400000000000001,0.42409638554216855,0.9949899799599199,1.1285970396830147,1.1864415210694448
4833,0.23985890652557318,0.5892523364485981,0.11653577661431068,0.022674897119341564,0.17148906139731834,0.38602719033232635,0.20652173913043478,0.23952941176470588,0.5901639344262296,0.19842857142857148,0.05765060240963854,0.5656312625250501,1.0463474652691451,1.0463671990632668
59,0.5972957084068194,0.9014018691588784,0.11365619546247821,0.012263374485596707,0.1688426252646437,0.2526088349102745,0.33631713554987214,0.5976470588235294,0.9016393442622952,0.07842857142857146,0.012379518072289155,0.4589178356713427,1.0261365531842797,1.0345519230544464
2985,0.9741328630217518,0.9766355140186914,0.11039267015706809,0.012407407407407409,0.15772759350741006,0.23302782636349184,0.5076726342710998,0.975294117647059,0.9789227166276346,0.04500000000000001,0.007680722891566264,0.4909819639278557,1.0327305753856848,1.0347854523419033
396,0.43562610229276894,0.6593457943925234,0.12059336823734733,0.012448559670781893,0.14872971065631618,0.3453927492447131,0.3356777493606138,0.43529411764705883,0.6627634660421546,0.09492857142857145,0.017295180722891566,0.529559118236473,1.0371236106967676,1.0352737760411184
1124,0.43111894963746816,0.3741433021806853,0.9581151832460736,0.044238683127572016,0.5243472124206071,0.6660912561564392,0.638533674339301,0.43058823529411766,0.3742388758782202,0.37557142857142867,0.06543373493975903,0.5354041416165666,1.0685045316973496,1.0737257498216897
5184,0.4420928865373311,0.3816199376947041,0.9232111692844679,0.044965706447187934,0.5172900494001412,0.6668041686473374,0.6568627450980391,0.44156862745098036,0.3820452771272444,0.36085714285714293,0.06493975903614459,0.5741482965931864,1.0640230147948129,1.0653759127908082
6911,0.5702527924750147,0.5514018691588785,0.11970331588132638,0.09938271604938272,0.17519407198306283,0.4132066807823644,0.5249360613810741,0.5694117647058825,0.5526932084309134,0.08571428571428574,0.105,0.9308617234468939,1.0365107813942265,1.0550813520911535
2883,0.2392710170487948,0.6429906542056074,0.0998778359511344,0.015637860082304528,0.1402611150317573,0.3573458001631861,0.190537084398977,0.23882352941176474,0.6463700234192038,0.16542857142857148,0.04037349397590361,0.5350701402805611,1.01374920152799,1.0449103908180133
4916,0.4350382128159906,0.6588785046728971,0.11357766143106461,0.012057613168724281,0.1386732533521525,0.345424346788327,0.3350383631713555,0.43411764705882355,0.6604215456674474,0.08785714285714288,0.016608433734939757,0.5445891783567134,1.0367524244137414,1.0364236947469625
4355,0.9841269841269842,0.9906542056074766,0.0966928446771379,0.010267489711934157,0.13232180663373327,0.22970493805067532,0.5044757033248082,0.9835294117647059,0.9929742388758783,0.0374357142857143,0.0063072289156626505,0.4909819639278557,1.0335173809683906,1.0348105796908018
2501,0.5749559082892416,0.5654205607476634,0.11554973821989532,0.11358024691358025,0.17201834862385326,0.4029501258210818,0.516624040920716,0.5752941176470588,0.566744730679157,0.08314285714285717,0.11909638554216867,0.9418837675350701,1.035182719171557,1.0547749926954153
21,0.5796590241034685,0.5574766355140187,0.1098167539267016,0.06954732510288066,0.1566690190543402,0.40880710427538225,0.5281329923273657,0.58,0.5597189695550351,0.07542857142857144,0.07265060240963855,0.9103206412825651,1.0683647018073903,1.0563093824775178
2389,0.5949441504997061,0.9037383177570094,0.11109947643979061,0.011851851851851851,0.16196189131968952,0.2518909855902311,0.3350383631713555,0.5952941176470589,0.9063231850117097,0.0762857142857143,0.012144578313253012,0.45991983967935873,1.0286973025937454,1.0344260068531312
3279,0.60435038212816,0.9074766355140186,0.103630017452007,0.011460905349794239,0.1418489767113621,0.25095317731448213,0.3382352941176471,0.6047058823529412,0.9110070257611242,0.06450000000000002,0.011385542168674698,0.5125250501002004,1.0392748984977584,1.0349601735693188
5610,0.6319811875367431,0.9579439252336447,0.10525305410122168,0.012448559670781893,0.14872971065631618,0.2386585906434375,0.33631713554987214,0.631764705882353,0.9555035128805621,0.06535714285714288,0.011855421686746987,0.5290581162324649,1.030764993414628,1.0360783551214086
2798,0.6337448559670782,0.9579439252336447,0.11005235602094245,0.012181069958847737,0.16460832745236423,0.23776402489842696,0.33631713554987214,0.6341176470588236,0.9601873536299766,0.07178571428571431,0.011548192771084334,0.47194388777555113,1.04339213123004,1.0356276744535768
5560,0.6337448559670782,0.9579439252336447,0.10260907504363005,0.01094650205761317,0.13973182780522236,0.23775750642849464,0.3356777493606138,0.6341176470588236,0.962529274004684,0.06107142857142859,0.010409638554216867,0.4994989979959921,1.0397593388161317,1.0347305582379862
4850,0.6331569664902997,0.9532710280373832,0.12383944153577664,0.012818930041152265,0.18313338038108687,0.23897347511878306,0.3375959079283887,0.6329411764705881,0.9555035128805621,0.08164285714285717,0.012397590361445781,0.43987975951903807,1.0310557805177671,1.0333190175412137
881,0.5837742504409171,0.5658878504672896,0.08188481675392673,0.09465020576131687,0.10352858151023292,0.4028983805365474,0.5249360613810741,0.5847058823529413,0.566744730679157,0.049500000000000016,0.09777108433734939,0.9574148296593187,1.0313228699551569,1.062368836999372
4859,0.6014109347442681,0.9088785046728972,0.12127399650959862,0.012716049382716048,0.18101623147494714,0.2505712240015368,0.33631713554987214,0.6023529411764706,0.9110070257611242,0.08464285714285717,0.01292168674698795,0.44188376753507014,1.03176424899092,1.0335377033601787
4858,0.6219870664315109,0.9485981308411213,0.12252181500872603,0.01308641975308642,0.182074805928017,0.24042982316659836,0.3337595907928389,0.6223529411764707,0.9508196721311476,0.08164285714285717,0.012740963855421686,0.45340681362725455,1.0453904051269718,1.03387646263891
6313,0.2475014697236919,0.52803738317757,0.11150959860383947,0.030617283950617278,0.16196189131968955,0.4318270264734498,0.23849104859335038,0.24705882352941178,0.5292740046838408,0.18450000000000003,0.07608433734939758,0.6633266533066131,1.0492605658924576,1.0557126752789918
5025,0.9717813051146384,0.9906542056074766,0.10775741710296688,0.011584362139917695,0.1550811573747354,0.23033760801132405,0.5,0.9729411764705883,0.9882903981264637,0.04392857142857144,0.007120481927710843,0.4694388777555111,1.0342936896457824,1.0355380789122044
683,0.24985302763080539,0.5813084112149532,0.09535776614310648,0.022510288065843622,0.12914608327452368,0.3911697233330409,0.21867007672634273,0.25058823529411767,0.5831381733021078,0.14442857142857146,0.05475903614457831,0.6793587174348696,1.048416326359968,1.0550254417529985
6232,0.4415049970605526,0.6640186915887852,0.10751308900523565,0.011358024691358024,0.12649964714184903,0.3431635871160822,0.3375959079283887,0.4423529411764706,0.6651053864168619,0.08100000000000003,0.01575903614457831,0.5621242484969939,1.0206954680230444,1.0368080523441139
4310,0.6349206349206349,0.9579439252336447,0.11109075043630019,0.011625514403292183,0.1566690190543402,0.23827755410987064,0.3375959079283887,0.6352941176470589,0.9578454332552694,0.06878571428571431,0.011042168674698795,0.4694388777555111,1.049920945345395,1.0340722980169614
2233,0.2545561434450323,0.5607476635514018,0.10257417102966844,0.029053497942386833,0.14396612561750183,0.4064534966240192,0.23081841432225061,0.25411764705882356,0.5620608899297425,0.15642857142857147,0.06849397590361445,0.688877755511022,1.0459591896267362,1.055874832345166
2474,0.44562022339800117,0.3953271028037383,0.9394997091332171,0.04569272976680384,0.5169371912491181,0.6466394390362166,0.644075021312873,0.4454901960784314,0.39562841530054643,0.3514285714285716,0.06481927710843374,0.5851703406813628,1.0647641076925207,1.0649983358791864
2809,0.599647266313933,0.9070093457943924,0.11073298429319375,0.011666666666666667,0.16090331686661968,0.2512372113709133,0.33631713554987214,0.6,0.908665105386417,0.07500000000000002,0.011819277108433736,0.45941883767535074,1.0472563404428206,1.034371929373471
6194,0.4291593180482069,0.37133956386292827,0.9598603839441538,0.047764060356652954,0.5599858856739592,0.6729115567389685,0.6445012787723785,0.4298039215686274,0.37298985167837634,0.4040000000000001,0.07144578313253014,0.5564462257849031,1.070819668380811,1.0713035654816152
4919,0.5990593768371547,0.9079439252336449,0.09468586387434556,0.01037037037037037,0.13232180663373327,0.25096504547375675,0.3356777493606138,0.5988235294117648,0.9110070257611242,0.06150000000000003,0.010518072289156627,0.496492985971944,1.04248757119364,1.0359776704915604
175,0.9706055261610815,0.9813084112149533,0.11476439790575918,0.011810699588477367,0.16249117854622447,0.23178800902089275,0.5025575447570332,0.9717647058823529,0.9836065573770493,0.046500000000000014,0.00733734939759036,0.4559118236472946,1.0242846680130624,1.0345385947024701
1830,0.6278659611992945,0.9579439252336447,0.10756544502617803,0.013209876543209877,0.18313338038108687,0.238512256807424,0.3337595907928389,0.6282352941176472,0.9555035128805621,0.08100000000000002,0.012650602409638553,0.4544088176352706,1.03414799775488,1.0387571635095594
6428,0.6337448559670782,0.9570093457943925,0.08705061082024436,0.00977366255144033,0.11750176429075516,0.23849495488024017,0.3375959079283887,0.6341176470588236,0.9578454332552694,0.052071428571428595,0.009415662650602409,0.5230460921843687,1.0198200112953582,1.0365616783536542
205,0.9929453262786596,0.9906542056074766,0.08082897033158815,0.010432098765432099,0.10384615384615388,0.23056903478992122,0.5108695652173914,0.9941176470588236,0.9906323185011712,0.02903571428571429,0.006325301204819276,0.5831663326653307,1.0323915480250403,1.0328175228536103
6498,0.6313932980599647,0.9532710280373832,0.1104537521815009,0.012181069958847737,0.158256880733945,0.23865301009505568,0.3356777493606138,0.631764705882353,0.9578454332552694,0.06964285714285716,0.011620481927710842,0.48797595190380766,1.0329700297096327,1.0348409144886368
3216,0.43151087595532045,0.6574766355140186,0.1210732984293194,0.012222222222222223,0.15084685956245594,0.34679057401812696,0.33312020460358055,0.431764705882353,0.6580796252927401,0.09792857142857146,0.017222891566265056,0.5135270541082164,1.0324392107647258,1.034753193457091
2742,0.4238683127572016,0.6509345794392523,0.11886561954624786,0.013024691358024691,0.16354975299929433,0.3493703691887077,0.3305626598465473,0.42470588235294116,0.6510538641686183,0.10821428571428575,0.018740963855421688,0.5080160320641283,1.0243202710011974,1.0371382395781505
3428,0.6472663139329805,0.9266355140186916,0.10520942408376965,0.012551440329218106,0.13179251940719836,0.2471892360719272,0.3561381074168798,0.6482352941176471,0.927400468384075,0.0567857142857143,0.011746987951807227,0.5581162324649298,1.0388528097256735,1.0331819538340798
5061,0.5843621399176956,0.5694704049844237,0.09561954624781853,0.06556927297668037,0.14435426958362743,0.4002363857126469,0.521312872975277,0.5850980392156863,0.5714285714285715,0.06957142857142859,0.06831325301204819,0.9128256513026052,1.0817464768896572,1.0603173255077716
6686,0.4373897707231041,0.666822429906542,0.09847294938917979,0.011563786008230452,0.1115737473535639,0.3418552362686727,0.33312020460358055,0.4376470588235295,0.667447306791569,0.07007142857142859,0.01575903614457831,0.6152304609218436,1.0380681601475683,1.0393262837972244
6803,0.2563198118753674,0.5518691588785046,0.09776614310645727,0.028950617283950618,0.13814396612561755,0.4125958633511504,0.23593350383631712,0.2564705882352941,0.5526932084309134,0.1512857142857143,0.06867469879518072,0.6993987975951903,1.0368662273502225,1.0577891743570913
