hash 6 itr 7 probe 8 85.04770994186401
hash 8 itr 17 probe 6 87.50176429748535
hash 2 itr 12 probe 14 71.82737588882446
hash 3 itr 4 probe 16 75.79101324081421
hash 7 itr 22 probe 4 81.62301778793335
hash 3 itr 25 probe 6 72.6109504699707
hash 4 itr 25 probe 10 78.05789709091187
hash 6 itr 22 probe 6 81.9284439086914
hash 5 itr 22 probe 2 75.80167055130005
hash 5 itr 12 probe 20 87.19749450683594
hash 5 itr 22 probe 6 79.74926233291626
hash 4 itr 7 probe 4 74.48639869689941
hash 5 itr 12 probe 8 81.17989301681519
hash 2 itr 9 probe 20 72.7513313293457
hash 3 itr 19 probe 12 74.62562322616577
hash 2 itr 9 probe 10 71.13806009292603
hash 7 itr 7 probe 20 94.46953535079956
hash 4 itr 12 probe 2 72.90347814559937
hash 4 itr 19 probe 12 78.64823341369629
hash 5 itr 22 probe 4 78.12865972518921
hash 2 itr 22 probe 2 68.62763166427612
hash 4 itr 17 probe 14 79.45554256439209
hash 8 itr 19 probe 12 92.23294258117676
hash 7 itr 9 probe 20 93.96096467971802
hash 5 itr 7 probe 14 84.23804044723511
hash 2 itr 25 probe 12 71.66203260421753
hash 6 itr 17 probe 16 89.22395706176758
hash 4 itr 12 probe 10 78.12939882278442
hash 2 itr 17 probe 10 71.50661945343018
hash 5 itr 9 probe 6 79.85422611236572
hash 2 itr 14 probe 20 72.9832410812378
hash 8 itr 19 probe 8 88.28903436660767
hash 6 itr 4 probe 20 91.38643741607666
hash 8 itr 19 probe 16 94.83662843704224
hash 3 itr 2 probe 14 75.32178163528442
hash 6 itr 22 probe 18 89.91466760635376
hash 6 itr 17 probe 10 85.88804006576538
hash 4 itr 17 probe 18 80.78107833862305
hash 7 itr 22 probe 16 92.24843978881836
hash 2 itr 9 probe 8 70.6079363822937
hash 8 itr 9 probe 10 90.5154824256897
hash 7 itr 12 probe 18 94.47405338287354
hash 4 itr 14 probe 14 79.31406497955322
hash 8 itr 7 probe 16 95.08237838745117
hash 7 itr 2 probe 10 88.34049701690674
hash 5 itr 12 probe 2 75.941002368927
hash 2 itr 2 probe 12 72.21055030822754
hash 5 itr 22 probe 8 81.38540983200073
hash 8 itr 9 probe 16 94.82868909835815
hash 5 itr 2 probe 4 77.95370817184448
hash 4 itr 19 probe 4 74.22218322753906
hash 3 itr 7 probe 12 74.72615242004395
hash 4 itr 12 probe 14 79.1627287864685
hash 4 itr 4 probe 4 74.4328260421753
hash 7 itr 7 probe 16 92.19056367874146
hash 8 itr 4 probe 8 87.98294067382812
hash 5 itr 4 probe 4 77.9333233833313
hash 3 itr 17 probe 12 74.98167753219604
hash 3 itr 22 probe 12 74.77282285690308
hash 5 itr 7 probe 8 81.12653493881226
hash 7 itr 9 probe 4 81.65313005447388
hash 7 itr 14 probe 18 93.21902990341187
hash 4 itr 9 probe 12 79.07207012176514
hash 4 itr 25 probe 6 75.5040168762207
hash 5 itr 7 probe 12 83.3653450012207
hash 6 itr 9 probe 18 89.81585502624512
hash 7 itr 7 probe 4 81.86848163604736
hash 4 itr 4 probe 12 79.03772592544556
hash 3 itr 12 probe 2 70.71380615234375
hash 4 itr 2 probe 12 78.61167192459106
hash 5 itr 25 probe 18 86.35121583938599
hash 6 itr 7 probe 6 81.7723274230957
hash 2 itr 19 probe 12 71.81272506713867
hash 5 itr 7 probe 6 79.75072860717773
hash 5 itr 9 probe 18 86.65992021560669
