hash 7 itr 12 probe 18 -132.6 127.1 94.5843137255 
hash 6 itr 12 probe 14 -201.45 194.5 91.8274509804 
hash 6 itr 12 probe 16 -198.9 192.3 91.9411764706 
hash 8 itr 4 probe 18 -204.0 159.9 90.2705882353 
hash 7 itr 9 probe 20 -153.0 131.8 93.168627451 
hash 8 itr 14 probe 18 -63.75 62.2 97.4392156863 
hash 8 itr 4 probe 10 -211.65 168.9 90.0235294118 
hash 8 itr 4 probe 12 -209.1 165.1 90.0745098039 
hash 8 itr 4 probe 14 -209.1 165.1 90.0745098039 
hash 8 itr 14 probe 20 -63.75 62.2 97.4392156863 
hash 2 itr 25 probe 20 -902.7 904.4 64.6666666667 
hash 7 itr 22 probe 18 -89.25 103.1 97.0431372549 
hash 7 itr 22 probe 16 -89.25 101.8 96.9921568627 
hash 7 itr 22 probe 14 -89.25 98.3 96.8549019608 
hash 7 itr 22 probe 12 -89.25 98.3 96.8549019608 
hash 7 itr 22 probe 10 -89.25 97.9 96.8392156863 
hash 8 itr 7 probe 2 -196.35 178.2 91.5882352941 
hash 8 itr 7 probe 6 -168.3 149.0 92.6431372549 
hash 8 itr 7 probe 4 -186.15 173.5 92.2039215686 
hash 4 itr 25 probe 20 -430.95 462.2 84.3254901961 
hash 8 itr 7 probe 8 -160.65 136.5 92.7529411765 
hash 5 itr 22 probe 20 -293.25 322.2 89.6352941176 
hash 7 itr 14 probe 20 -107.1 99.4 95.4980392157 
hash 8 itr 25 probe 16 -2.55 0.5 99.8196078431 
hash 7 itr 22 probe 6 -99.45 108.5 96.4549019608 
hash 6 itr 22 probe 18 -150.45 152.0 94.1607843137 
hash 7 itr 22 probe 4 -119.85 131.5 95.7568627451 
hash 6 itr 12 probe 20 -196.35 187.4 91.9490196078 
hash 7 itr 22 probe 2 -145.35 157.8 94.7882352941 
hash 7 itr 9 probe 18 -153.0 129.5 93.0784313725 
hash 6 itr 22 probe 12 -160.65 168.8 94.0196078431 
hash 7 itr 9 probe 16 -155.55 132.2 92.9843137255 
hash 7 itr 25 probe 20 -71.4 80.9 97.5725490196 
hash 6 itr 22 probe 16 -153.0 156.9 94.1529411765 
hash 7 itr 9 probe 12 -160.65 139.5 92.8705882353 
hash 6 itr 22 probe 14 -158.1 165.3 94.0823529412 
hash 7 itr 22 probe 8 -94.35 102.5 96.6196078431 
hash 8 itr 19 probe 12 -40.8 43.4 98.5019607843 
hash 7 itr 19 probe 8 -96.9 95.2 96.1333333333 
hash 8 itr 19 probe 10 -48.45 57.1 98.4392156863 
hash 8 itr 12 probe 10 -99.45 104.0 96.2784313725 
hash 8 itr 25 probe 20 0.0 0.0 100.0 
hash 8 itr 12 probe 16 -89.25 88.8 96.4823529412 
hash 8 itr 19 probe 14 -40.8 43.4 98.5019607843 
hash 8 itr 12 probe 14 -91.8 90.4 96.3450980392 
hash 6 itr 9 probe 18 -219.3 200.9 90.6784313725 
hash 4 itr 17 probe 20 -438.6 457.1 83.5254901961 
hash 8 itr 19 probe 18 -35.7 41.1 98.8117647059 
hash 8 itr 12 probe 18 -89.25 91.6 96.5921568627 
hash 7 itr 19 probe 4 -122.4 124.5 95.2823529412 
hash 7 itr 19 probe 6 -104.55 106.2 95.9647058824 
hash 4 itr 19 probe 20 -433.5 452.5 83.7450980392 
hash 6 itr 25 probe 18 -145.35 149.1 94.4470588235 
hash 3 itr 25 probe 16 -612.0 628.2 76.6352941176 
hash 8 itr 17 probe 6 -81.6 94.2 97.2941176471 
hash 8 itr 22 probe 8 -45.9 48.7 98.3098039216 
hash 8 itr 22 probe 6 -56.1 66.0 98.1882352941 
hash 7 itr 17 probe 10 -102.0 102.0 96.0 
hash 8 itr 22 probe 4 -68.85 79.5 97.7176470588 
hash 8 itr 22 probe 2 -89.25 103.3 97.0509803922 
hash 7 itr 14 probe 6 -127.5 122.0 94.7843137255 
hash 3 itr 25 probe 18 -612.0 628.2 76.6352941176 
hash 4 itr 22 probe 16 -433.5 462.9 84.1529411765 
hash 8 itr 7 probe 10 -155.55 137.8 93.2039215686 
hash 8 itr 7 probe 12 -150.45 129.2 93.2666666667 
hash 8 itr 7 probe 14 -150.45 129.2 93.2666666667 
hash 6 itr 7 probe 18 -242.25 216.5 89.4901960784 
hash 4 itr 12 probe 18 -461.55 470.3 82.2431372549 
hash 8 itr 7 probe 18 -145.35 124.2 93.4705882353 
hash 4 itr 12 probe 16 -461.55 470.3 82.2431372549 
hash 6 itr 7 probe 14 -247.35 223.9 89.3803921569 
hash 6 itr 7 probe 12 -247.35 222.7 89.3333333333 
hash 7 itr 25 probe 8 -84.15 92.2 97.0156862745 
hash 8 itr 14 probe 14 -68.85 65.8 97.1803921569 
hash 8 itr 14 probe 16 -66.3 64.4 97.3254901961 
hash 7 itr 12 probe 6 -147.9 143.1 94.0117647059 
hash 8 itr 14 probe 10 -73.95 74.5 97.1215686275 
hash 6 itr 14 probe 20 -188.7 190.2 92.6588235294 
hash 7 itr 17 probe 6 -117.3 123.0 95.6235294118 
hash 7 itr 12 probe 8 -142.8 136.3 94.1450980392 
hash 7 itr 25 probe 4 -109.65 120.2 96.1137254902 
hash 8 itr 22 probe 20 -25.5 36.5 99.431372549 
hash 7 itr 25 probe 6 -89.25 97.8 96.8352941176 
hash 4 itr 14 probe 18 -448.8 460.6 82.862745098 
hash 4 itr 17 probe 16 -438.6 457.2 83.5294117647 
hash 7 itr 17 probe 4 -137.7 146.1 94.9294117647 
hash 7 itr 19 probe 14 -89.25 86.1 96.3764705882 
hash 4 itr 17 probe 18 -438.6 457.2 83.5294117647 
hash 8 itr 22 probe 12 -28.05 33.4 99.1098039216 
hash 4 itr 14 probe 16 -448.8 460.6 82.862745098 
hash 4 itr 14 probe 20 -451.35 465.5 82.8549019608 
hash 5 itr 25 probe 20 -288.15 317.7 89.8588235294 
hash 8 itr 12 probe 2 -140.25 140.9 94.5254901961 
hash 8 itr 22 probe 14 -28.05 33.4 99.1098039216 
hash 5 itr 12 probe 12 -341.7 354.3 87.0941176471 
hash 6 itr 7 probe 16 -244.8 221.5 89.4862745098 
hash 3 itr 22 probe 18 -614.55 630.6 76.5294117647 
hash 8 itr 22 probe 16 -25.5 32.7 99.2823529412 
hash 6 itr 14 probe 12 -193.8 196.3 92.4980392157 
hash 8 itr 4 probe 16 -206.55 162.3 90.1647058824 
hash 6 itr 7 probe 20 -242.25 216.5 89.4901960784 
hash 3 itr 22 probe 16 -614.55 630.6 76.5294117647 
hash 7 itr 12 probe 2 -183.6 178.8 92.6117647059 
hash 7 itr 14 probe 4 -145.35 142.0 94.168627451 
hash 5 itr 19 probe 12 -300.9 315.6 88.7764705882 
hash 8 itr 17 probe 4 -94.35 107.9 96.831372549 
hash 5 itr 12 probe 16 -336.6 353.0 87.4431372549 
hash 5 itr 19 probe 16 -298.35 320.1 89.1529411765 
hash 5 itr 12 probe 14 -341.7 357.1 87.2039215686 
hash 5 itr 19 probe 14 -300.9 318.4 88.8862745098 
hash 8 itr 22 probe 10 -35.7 46.8 99.0352941176 
hash 8 itr 12 probe 12 -91.8 90.4 96.3450980392 
hash 5 itr 12 probe 18 -334.05 348.8 87.4784313725 
hash 5 itr 19 probe 18 -298.35 321.0 89.1882352941 
hash 7 itr 14 probe 8 -119.85 110.6 94.937254902 
hash 8 itr 17 probe 8 -71.4 77.0 97.4196078431 
hash 6 itr 17 probe 16 -168.3 168.6 93.4117647059 
hash 8 itr 19 probe 8 -58.65 60.6 97.7764705882 
hash 7 itr 7 probe 4 -219.3 200.3 90.6549019608 
hash 6 itr 17 probe 14 -170.85 172.1 93.3490196078 
hash 7 itr 7 probe 6 -201.45 176.5 91.1215686275 
hash 6 itr 17 probe 12 -173.4 175.6 93.2862745098 
hash 7 itr 7 probe 2 -237.15 218.0 89.9490196078 
hash 8 itr 19 probe 2 -96.9 105.4 96.5333333333 
hash 8 itr 2 probe 8 -267.75 200.4 86.8588235294 
hash 8 itr 19 probe 4 -79.05 85.7 97.1607843137 
hash 7 itr 7 probe 8 -196.35 170.0 91.2666666667 
hash 8 itr 19 probe 6 -68.85 77.6 97.6431372549 
hash 5 itr 22 probe 14 -298.35 325.0 89.3450980392 
hash 7 itr 7 probe 14 -188.7 158.8 91.4274509804 
hash 5 itr 25 probe 12 -293.25 318.0 89.4705882353 
hash 8 itr 12 probe 8 -104.55 100.0 95.7215686275 
hash 5 itr 25 probe 14 -293.25 320.5 89.568627451 
hash 7 itr 7 probe 10 -191.25 162.9 91.3882352941 
hash 8 itr 9 probe 18 -122.4 118.2 95.0352941176 
hash 7 itr 7 probe 12 -188.7 158.8 91.4274509804 
hash 5 itr 25 probe 18 -288.15 317.7 89.8588235294 
hash 8 itr 9 probe 14 -127.5 122.9 94.8196078431 
hash 8 itr 9 probe 12 -127.5 122.9 94.8196078431 
hash 7 itr 7 probe 18 -183.6 153.7 91.6274509804 
hash 6 itr 25 probe 20 -145.35 149.1 94.4470588235 
hash 7 itr 19 probe 10 -89.25 85.6 96.3568627451 
hash 7 itr 19 probe 12 -89.25 86.1 96.3764705882 
hash 5 itr 17 probe 18 -308.55 334.0 88.8980392157 
hash 5 itr 22 probe 18 -293.25 322.2 89.6352941176 
hash 7 itr 19 probe 18 -89.25 91.6 96.5921568627 
hash 8 itr 19 probe 16 -38.25 42.7 98.6745098039 
hash 5 itr 17 probe 16 -308.55 333.0 88.8588235294 
hash 5 itr 17 probe 12 -311.1 328.7 88.4901960784 
hash 8 itr 4 probe 20 -204.0 159.9 90.2705882353 
hash 7 itr 12 probe 4 -163.2 158.4 93.4117647059 
hash 7 itr 17 probe 20 -94.35 96.4 96.3803921569 
hash 4 itr 22 probe 20 -433.5 462.8 84.1490196078 
hash 8 itr 19 probe 20 -35.7 41.1 98.8117647059 
hash 6 itr 17 probe 18 -165.75 163.7 93.4196078431 
hash 6 itr 25 probe 16 -147.9 154.0 94.4392156863 
hash 7 itr 25 probe 2 -132.6 142.8 95.2 
hash 6 itr 19 probe 20 -155.55 150.9 93.7176470588 
hash 8 itr 2 probe 18 -257.55 195.8 87.4784313725 
hash 7 itr 9 probe 14 -158.1 134.5 92.8745098039 
hash 8 itr 12 probe 6 -112.2 112.7 95.6196078431 
hash 8 itr 12 probe 4 -122.4 122.4 95.2 
hash 8 itr 9 probe 20 -122.4 118.2 95.0352941176 
hash 3 itr 25 probe 20 -612.0 628.2 76.6352941176 
hash 8 itr 14 probe 4 -104.55 107.7 96.0235294118 
hash 8 itr 2 probe 16 -260.1 197.9 87.3607843137 
hash 8 itr 14 probe 6 -91.8 92.8 96.4392156863 
hash 8 itr 17 probe 2 -109.65 122.0 96.1843137255 
hash 8 itr 14 probe 2 -119.85 121.7 95.3725490196 
hash 5 itr 17 probe 20 -308.55 334.0 88.8980392157 
hash 6 itr 9 probe 20 -219.3 200.9 90.6784313725 
hash 8 itr 12 probe 20 -89.25 91.6 96.5921568627 
hash 7 itr 19 probe 20 -84.15 85.0 96.7333333333 
hash 8 itr 14 probe 8 -81.6 75.6 96.5647058824 
hash 8 itr 14 probe 12 -68.85 65.8 97.1803921569 
hash 7 itr 19 probe 2 -145.35 146.8 94.3568627451 
hash 7 itr 9 probe 8 -163.2 139.8 92.6823529412 
hash 8 itr 9 probe 8 -135.15 122.6 94.2078431373 
hash 5 itr 25 probe 16 -288.15 317.7 89.8588235294 
hash 7 itr 22 probe 20 -84.15 97.2 97.2117647059 
hash 6 itr 14 probe 18 -188.7 190.2 92.6588235294 
hash 8 itr 9 probe 4 -158.1 155.5 93.6980392157 
hash 6 itr 14 probe 16 -191.25 195.1 92.6509803922 
hash 8 itr 9 probe 6 -142.8 135.1 94.0980392157 
hash 6 itr 14 probe 14 -191.25 192.8 92.5607843137 
hash 5 itr 14 probe 20 -321.3 340.7 88.1607843137 
hash 8 itr 9 probe 2 -173.4 169.1 93.031372549 
hash 7 itr 9 probe 4 -191.25 179.4 92.0352941176 
hash 7 itr 14 probe 16 -112.2 104.6 95.3019607843 
hash 8 itr 9 probe 16 -124.95 120.7 94.9333333333 
hash 7 itr 14 probe 14 -112.2 100.8 95.1529411765 
hash 7 itr 14 probe 12 -114.75 105.8 95.1490196078 
hash 7 itr 14 probe 10 -117.3 110.1 95.1176470588 
hash 7 itr 9 probe 10 -163.2 143.8 92.8392156863 
hash 4 itr 22 probe 18 -433.5 462.9 84.1529411765 
hash 7 itr 14 probe 18 -112.2 107.0 95.3960784314 
hash 8 itr 4 probe 2 -249.9 207.7 88.5450980392 
hash 6 itr 19 probe 18 -155.55 150.9 93.7176470588 
hash 8 itr 4 probe 4 -239.7 200.8 89.0745098039 
hash 8 itr 4 probe 6 -221.85 175.2 89.4705882353 
hash 6 itr 19 probe 14 -160.65 159.1 93.6392156863 
hash 8 itr 4 probe 8 -216.75 167.6 89.5725490196 
hash 6 itr 19 probe 16 -158.1 155.8 93.7098039216 
hash 6 itr 9 probe 12 -229.5 216.5 90.4901960784 
hash 6 itr 19 probe 12 -163.2 162.6 93.5764705882 
hash 7 itr 25 probe 12 -76.5 82.0 97.2156862745 
hash 8 itr 2 probe 6 -275.4 213.7 86.7803921569 
hash 7 itr 25 probe 10 -79.05 86.4 97.1882352941 
hash 6 itr 22 probe 20 -150.45 152.0 94.1607843137 
hash 7 itr 25 probe 16 -76.5 85.5 97.3529411765 
hash 8 itr 9 probe 10 -130.05 126.1 94.7450980392 
hash 7 itr 25 probe 14 -76.5 82.0 97.2156862745 
hash 6 itr 9 probe 14 -226.95 213.0 90.5529411765 
hash 7 itr 25 probe 18 -76.5 85.7 97.3607843137 
hash 7 itr 17 probe 8 -109.65 111.8 95.7843137255 
hash 5 itr 14 probe 18 -321.3 340.7 88.1607843137 
hash 8 itr 2 probe 12 -262.65 201.0 87.2823529412 
hash 8 itr 2 probe 10 -262.65 199.8 87.2352941176 
hash 8 itr 2 probe 20 -257.55 195.8 87.4784313725 
hash 4 itr 19 probe 18 -430.95 447.5 83.7490196078 
hash 8 itr 2 probe 14 -262.65 201.0 87.2823529412 
hash 4 itr 19 probe 16 -430.95 447.5 83.7490196078 
hash 5 itr 14 probe 12 -323.85 336.0 87.7764705882 
hash 5 itr 12 probe 20 -334.05 348.8 87.4784313725 
hash 5 itr 14 probe 14 -323.85 338.8 87.8862745098 
hash 3 itr 22 probe 20 -614.55 630.6 76.5294117647 
hash 5 itr 14 probe 16 -321.3 339.7 88.1215686275 
hash 8 itr 17 probe 20 -51.0 61.4 98.4078431373 
hash 7 itr 9 probe 2 -216.75 210.7 91.262745098 
hash 7 itr 7 probe 16 -183.6 151.1 91.5254901961 
hash 8 itr 2 probe 4 -288.15 230.3 86.431372549 
hash 6 itr 17 probe 20 -165.75 163.7 93.4196078431 
