,AFREQ,EXEC,FREQ,INST,INSTnom,IPC,L2HIT,L2MPI,L3HIT,PhysIPC%,MEM,GT,Pred
454,1.0391666666700001,0.9505,0.8185,0.8629283489096573,0.0190166666667,1.1616666666700002,0.717333333333,0.00255666666667,0.9516666666670001,0.5806666666670001,0.8833316666663,1.07084943066,1.1766071784682306
2269,0.9792,1.1179999999999999,0.7064,0.6322444678609063,0.022359999999999998,1.5819999999999999,0.7964,0.0009163999999999999,0.9066,0.7908,0.89158,1.11181314824,1.1766597467781423
2421,0.9708,1.196,0.9426,0.787192118226601,0.02396,1.272,0.6038,0.001394,0.9374,0.6358,0.80156,1.36839296445,1.3838525153412526
1248,1.0365,0.8205,0.604666666667,0.7373944511417674,0.016399999999999998,1.35833333333,0.19016666666700002,0.00898333333333,0.981,0.679166666667,1.0186833333329999,1.0263201021200001,1.0020644451267464
2311,0.9638333333329999,1.053,0.576833333333,0.547080630213989,0.0210666666667,1.82666666667,0.924833333333,0.00015188333333300002,0.375166666667,0.9128333333329999,0.9058249999997,1.1294161121200001,1.122678963157139
10,1.048,1.124,0.6278,0.558455114822547,0.02252,1.796,0.8192,0.0003702,0.621,0.897,1.22154,0.9708961210349999,0.9977718989799382
1835,0.973285714286,1.04285714286,0.899,0.8646917534022467,0.0208142857143,1.15714285714,0.658571428571,0.00279285714286,0.966714285714,0.579285714286,0.7697571428571,1.5180275409000001,1.363846369219433
1933,1.024,0.8575,0.520166666667,0.6063364055287873,0.017150000000000002,1.64833333333,0.184,0.00524666666667,0.975166666667,0.824333333333,0.9550333333329999,1.03634834329,1.0110163233883196
2688,1.0122,0.8094,0.5938,0.7341107871720116,0.01618,1.364,0.198,0.010268000000000001,0.9874,0.682,0.9394,1.0809022534700001,1.0466750199885348
1388,0.976,1.01885714286,0.8621428571430001,0.84609053498069,0.020357142857099997,1.1828571428599999,0.8654285714290001,0.000681142857143,0.629285714286,0.5907142857140001,0.8369428571426999,1.16222741711,1.2864704526676016
1089,1.0270000000000001,0.8394,0.5212,0.6205307262569832,0.016780000000000003,1.6119999999999999,0.3098,0.004065999999999999,0.9590000000000001,0.8051999999999999,1.133206,0.964230874765,0.9766437182041288
315,0.9816666666670001,1.07533333333,0.7236666666670001,0.6721311475409836,0.0215166666667,1.48833333333,0.760666666667,0.000778,0.860333333333,0.745,0.947371666667,1.19310947082,1.165473772445027
1674,0.981,1.1575,0.71375,0.6160714285714286,0.023174999999999998,1.6225,0.69275,0.001155,0.9035,0.812,1.11145,0.998809701425,1.147050126875941
1705,1.03585714286,0.8661428571430001,0.603428571429,0.6972682926808861,0.0173428571429,1.4371428571399998,0.274857142857,0.00856285714286,0.987714285714,0.7188571428569999,0.8342071428574,1.14239129811,1.0426498998695617
1343,1.046,1.0148,0.8490000000000001,0.8366164542294322,0.02028,1.196,0.1852,0.009668000000000001,0.988,0.598,0.98278,1.18294036355,1.2048595796415391
763,0.998,1.01633333333,0.8715,0.8572815533983353,0.020333333333299997,1.16666666667,0.755833333333,0.00126666666667,0.857166666667,0.583166666667,0.8956500000000001,1.27408944428,1.2732513418575209
1829,1.045,1.215,0.915,0.7538091419434704,0.0242833333333,1.3266666666700002,0.812333333333,0.000463166666667,0.40166666666699996,0.663666666667,0.9838500000003001,1.17273074225,1.1863463495762443
1446,0.968333333333,1.18666666667,0.9485,0.7996688741735093,0.023716666666699998,1.25166666667,0.562166666667,0.00204333333333,0.945666666667,0.625333333333,0.9596333333337,1.43312221924,1.3786046446769777
516,0.973166666667,1.14333333333,0.8555,0.7493540051679587,0.022866666666699998,1.33666666667,0.7426666666670001,0.000716166666667,0.737333333333,0.668166666667,0.9941499999996999,1.3462478134600002,1.2594345329388426
843,0.98,0.8170000000000001,0.5021666666669999,0.6146135265702899,0.01635,1.62833333333,0.282333333333,0.0039,0.9626666666670001,0.8145,1.0151966666663,1.08278063125,1.0455059682870176
2176,0.989333333333,1.03833333333,0.8773333333329999,0.8459357277917692,0.02075,1.1833333333299998,0.8733333333329999,0.0006259999999999999,0.596333333333,0.592166666667,0.8248166666662999,1.20826295907,1.2798606655497187
716,1.046,1.12,0.7578,0.679745493107105,0.02234,1.476,0.7578,0.0006906000000000001,0.8302,0.7372,1.0372999999999999,1.09075735779,1.0865594806792835
237,0.9886666666670001,1.2422222222200001,0.963555555556,0.7762747138391752,0.0248333333333,1.28777777778,0.7496666666670001,0.000754333333333,0.910555555556,0.643888888889,0.7524133333337001,1.37136220655,1.3830767379629434
1128,1.04166666667,1.15666666667,0.979166666667,0.8478444632293358,0.0231333333333,1.1816666666700002,0.615666666667,0.0036049999999999997,0.974166666667,0.590666666667,0.8766999999999999,1.3450332092500001,1.3413025112815684
110,1.02375,1.0959999999999999,0.832125,0.7606382978723404,0.0218875,1.31875,0.171875,0.00857625,0.991125,0.6585,0.7884625000000001,1.19882751996,1.237050609956198
1385,1.02228571429,1.1014285714299998,0.618857142857,0.5606620477310869,0.022014285714300003,1.78142857143,0.9387142857140001,0.000140442857143,0.365285714286,0.890428571429,0.8695685714287,1.07214392577,1.0559933037942293
811,0.98,0.9113333333329999,0.749166666667,0.8230277185539937,0.0182166666667,1.2166666666700001,0.768833333333,0.0019149999999999998,0.9298333333329999,0.608666666667,0.872956666667,1.2621843675,1.191125032224859
2099,0.978333333333,1.081,0.585333333333,0.5421577515877464,0.0215666666667,1.84333333333,0.8943333333329999,0.00027366666666699997,0.7188333333329999,0.9221666666670001,0.8394333333333,1.0034392727299999,1.1448083261160527
2627,1.0078,1.18,0.885,0.75,0.0236,1.3319999999999999,0.8136,0.000586,0.5416,0.6659999999999999,1.05022,1.2657708890600001,1.2156214687493034
2479,1.0,1.014125,0.8795,0.8667621776504298,0.020325000000000003,1.15375,0.76,0.00126,0.84725,0.576875,0.80145375,1.19728207993,1.2883139971268438
2619,0.9890000000000001,1.0374,0.8,0.7706935123042505,0.020720000000000002,1.298,0.159,0.008424,0.985,0.649,1.04992,1.24567818185,1.2208124386742027
1644,1.01883333333,0.854166666667,0.590166666667,0.692635212892273,0.0170833333333,1.445,0.2145,0.00991166666667,0.9896666666670001,0.723,0.8517383333333,1.05402319262,1.059379265542081
1056,0.9516,0.8059999999999999,0.5660000000000001,0.7023255813953488,0.01612,1.4240000000000002,0.2024,0.009156000000000001,0.9846,0.7123999999999999,0.9940680000000001,1.1021772079799999,1.1070494486442455
1729,0.9953333333329999,0.899833333333,0.784,0.8697068403908795,0.018000000000000002,1.14666666667,0.688666666667,0.0032866666666699997,0.958,0.573666666667,0.9070666666663,1.28982039985,1.2002537886410585
2194,1.01283333333,0.9043333333329999,0.7595,0.8406417112317446,0.0180833333333,1.1933333333299998,0.728333333333,0.00223,0.946333333333,0.597,0.8487033333333001,1.1684012725200001,1.1590384683577348
824,0.997714285714,1.18,0.878714285714,0.7437365783859922,0.0236142857143,1.34428571429,0.889,0.000270585714286,0.40642857142899996,0.6724285714289999,0.8635299999997,1.21535225815,1.238774763880191
458,0.99,0.911428571429,0.810428571429,0.8894009216580645,0.018257142857099996,1.1242857142899998,0.173428571429,0.00780142857143,0.9844285714290001,0.5622857142859999,0.8240671428571,1.20505188465,1.242946746435825
2486,1.030125,1.027125,0.847,0.8254310344827587,0.020525,1.21375,0.192,0.00828125,0.990625,0.606875,0.76355,1.1993718071,1.2439758499339673
313,0.9923333333329999,1.0916666666700001,0.5935,0.5455535390189736,0.0217833333333,1.835,0.927,0.000166566666667,0.373333333333,0.9178333333329999,0.9642833333337001,1.13492865267,1.081409897087042
160,0.994285714286,0.903285714286,0.762428571429,0.842350746267871,0.018057142857099997,1.18714285714,0.7534285714290001,0.00291142857143,0.957714285714,0.594142857143,0.8294714285713,1.2455431185799999,1.1969517495260273
407,0.9935,1.1416666666700002,0.733166666667,0.642248722317475,0.0228333333333,1.55833333333,0.787,0.000709,0.881166666667,0.778666666667,0.8967266666663,1.12348418088,1.1686737001073684
1770,1.02657142857,1.06957142857,0.835,0.7803149606257158,0.021400000000000002,1.28428571429,0.180428571429,0.00826142857143,0.986571428571,0.642142857143,0.9115000000001001,1.31778918649,1.2177904456368775
1127,1.0208,1.11,0.5996,0.5403415154749199,0.02222,1.8559999999999999,0.7818,0.0004136,0.7622,0.9276000000000001,0.96372,1.0969989948,1.076293255765723
659,1.01283333333,1.095,0.593,0.5411552346558824,0.021949999999999997,1.85166666667,0.9223333333329999,0.000158333333333,0.367666666667,0.9271666666670001,0.9532833333333,1.0919704631799998,1.055749161346169
1780,1.023,1.2733333333299999,0.9786666666670001,0.7697620874907601,0.0254333333333,1.2983333333299998,0.631,0.0015566666666700002,0.9476666666670001,0.649833333333,0.8534666666663,1.34677575472,1.3354170821544975
1798,1.04333333333,1.10666666667,0.848,0.7667560321715817,0.0221333333333,1.305,0.155,0.0075366666666700005,0.984166666667,0.652666666667,0.9018333333337001,1.25422999002,1.1983129862099644
2198,1.0082,0.8590000000000001,0.6118,0.7119891008174387,0.01718,1.4040000000000001,0.1702,0.010579999999999999,0.9890000000000001,0.7008,0.9429799999999999,0.983018975267,1.0753396594082782
1289,0.9675,1.04175,0.6865,0.6600846262341326,0.0208,1.5175,0.721,0.00146,0.93625,0.758,0.9327,1.14064092704,1.174269909320516
679,0.994571428571,0.837571428571,0.506714285714,0.6048632218843971,0.0167285714286,1.65285714286,0.214285714286,0.00533857142857,0.979714285714,0.826714285714,0.8473285714286,1.06318082221,1.0632212840549016
902,0.9791428571430001,0.988571428571,0.860571428571,0.8678601875580593,0.019814285714300002,1.1514285714299999,0.8009999999999999,0.00120228571429,0.783142857143,0.575571428571,0.9402471428574,1.23730585747,1.2785224374026778
2504,1.01814285714,0.842857142857,0.617714285714,0.7327111984251494,0.0168428571429,1.36428571429,0.21271428571400003,0.00987,0.99,0.6831428571429999,0.8150657142859,1.0467903007100001,1.0714869965103244
2613,0.9965,1.0725,0.6005,0.5607977991746905,0.021425,1.7875,0.857,0.00030475,0.53825,0.89375,1.1872999999999998,1.0342461317,1.0564829295712896
217,1.030125,1.26375,0.999875,0.7892632781267847,0.0253,1.26875,0.645875,0.00154625,0.955125,0.6335000000000001,0.7646575,1.3392076758700002,1.3685258380803895
547,1.00575,0.92475,0.796125,0.8601728201099764,0.018475,1.16125,0.7325,0.0028875,0.9595,0.581375,0.8252375,1.25299092454,1.2113400994334995
2028,1.045,1.018,0.9191666666670001,0.9010466222608925,0.0204,1.1083333333299998,0.8246666666670001,0.0008324999999999999,0.5095,0.554333333333,1.0706,1.4147739094799998,1.2086929126965846
908,0.962714285714,0.922285714286,0.8009999999999999,0.8679417122057085,0.018428571428599997,1.1514285714299999,0.181857142857,0.00918857142857,0.9874285714290001,0.5760000000000001,0.8987271428574,1.26381150961,1.2754959276415851
1071,1.0288,0.8506,0.5204,0.6116279069767442,0.01702,1.6340000000000001,0.2394,0.005266,0.9706,0.8173999999999999,1.096164,1.01914496703,0.9855576061747491
