,EXEC,MEM,FREQ,L2MISS,L3MISS,INST,INSTnom%,L3HIT,PhysIPC%,L3MPI,L2MPI,IPC,GT,Pred
43,0.17632414369256474,0.5014040728833518,0.2663473053892216,0.021322793148880106,0.30412416851441243,0.5981524728407933,0.17642140468227427,0.7801204819277109,0.3593033913840514,0.14016236867239731,0.05445454545454545,0.3591743119266054,1.0187664844600002,1.0282045083127431
1997,0.27429685324394315,0.8830236989408299,0.4704191616766467,0.02442687747035573,0.5541266321759054,0.6829721380024381,0.27452619843979936,0.5973895582329317,0.3377635197066911,0.20423432028008598,0.04276136363636363,0.3381498470949541,1.10944548865,1.181208127632543
991,0.4182121971595656,0.4860735977136427,0.3468263473053893,0.01296231884057971,0.2798521803399852,0.3297319482118804,0.4187290969899666,0.6283132530120482,0.6867094408799267,0.05065425023877746,0.012050000000000002,0.6889908256880732,1.01279014054,1.027181937736874
5175,0.1729490392648287,0.4817220435871674,0.26328143712574853,0.01777602108036891,0.27027346637102734,0.6040831132283906,0.17327759197324416,0.7530120481927711,0.3560036663611366,0.1301337153772684,0.04413636363636363,0.35697247706422014,1.02116580308,1.0228723463362963
7691,0.4934558618771929,0.5013874002625943,0.5791616766467067,0.04374176548089592,0.2760778516881005,0.4666524164275819,0.4938684503896321,0.8826974564929719,0.4644057439660862,0.043234638650191025,0.03669696969704545,0.4651376146788991,1.1075170578,1.103712318395961
7950,0.42857142857142855,0.3354412290103021,0.684345594525509,0.9105966497259552,0.3208953647982261,0.6325665238732331,0.4290492116571907,0.997991967871486,0.3329841560824931,0.0608268522308978,0.9327922077931817,0.33348623853211007,1.40585472753,1.4545026130599337
3379,0.49624060150375937,0.45721329046104225,0.5246467065868263,0.0284901185770751,0.26297117516629714,0.42068878064012377,0.49665551839464883,0.8116465863453816,0.5011915673693859,0.040702005730659026,0.02436363636363636,0.5027522935779816,1.10828779181,1.088214528711322
2975,0.16105263157894736,0.4809217577708042,0.24737724550898202,0.014492753623188406,0.20957871396895789,0.6101552149098312,0.16113712374581943,0.697991967871486,0.355820348304308,0.11790830945558739,0.03638636363636364,0.3563302752293578,1.01725222796,1.006796856032767
6842,0.8894110275689222,0.32180242943920034,0.9988023952095809,0.1903820816864295,0.14733924611973392,0.44564648098455373,0.8902591973244146,0.9890813253012049,0.468263061411549,0.012879059216809935,0.0893181818181818,0.46811926605504584,1.64347382771,1.5537540241922598
2635,0.653968253968254,0.4461843515542859,0.4976287425149701,0.02076943346508564,0.2571470805617147,0.30192554791635684,0.6541806020066889,0.7877510040160642,0.7076076993583869,0.03041069723018147,0.013345454545454546,0.7073394495412842,1.11893342346,1.0948914265194174
5544,0.16289055973266497,0.47672025723489697,0.2527425149700599,0.022102766798418973,0.2762158167036216,0.615854486128689,0.16301003344481604,0.8068273092369478,0.33492208982584787,0.1384431709646609,0.06436363636363636,0.3354128440366972,1.0118708246600001,1.0425299024177677
7471,0.2918964076858813,0.5032047159701691,0.3495089820359282,0.013523056653491438,0.2706577974870658,0.4750011220690936,0.2919732441471572,0.673293172690763,0.4590284142988085,0.07194364851957975,0.017768181818181815,0.4589908256880733,1.03350350777,1.0359261344524269
5161,0.1542355889724311,0.455212575920134,0.23492215568862276,0.01968379446640316,0.2582409460458241,0.604533218008951,0.15431438127090302,0.801004016064257,0.33803849679193404,0.13973256924546323,0.059727272727272726,0.3377981651376147,1.06289782894,1.0468057511922044
2364,0.28905597326649957,0.5066309396214743,0.34644311377245507,0.013523056653491438,0.2802660753880266,0.47608503346499864,0.28963210702341136,0.6714859437751004,0.4586617781851512,0.07324737344794652,0.01799090909090909,0.4590825688073394,1.01931802378,1.0369848054354605
6757,0.44402673350041766,0.48934143146337594,0.45333333333365267,0.013653930610461133,0.2909337275195861,0.4060528160549014,0.4448160535117057,0.629016064257028,0.6220592728386801,0.05044173829990449,0.011977272727272724,0.6226299694174311,1.1239348814,1.1029231975425486
5309,0.14011695906432747,0.43418006430883677,0.20943712574850298,0.01945191040843215,0.24224685883222472,0.5936494025211893,0.14020066889632107,0.8120481927710843,0.3409715857011916,0.14197707736389686,0.06199999999999999,0.3411926605504587,1.06601510456,1.055832829972706
5543,0.8876357560568087,0.31889514112194317,0.9988023952095809,0.2123847167325428,0.15395417590539545,0.44654931127782876,0.8881688963210702,0.9914658634538153,0.46757561869844183,0.01355062082139446,0.10147727272727272,0.4677752293577981,1.6197420111399998,1.5576429498550453
7693,0.4243943191311612,0.4915005359058562,0.34912574850299405,0.011353886693017127,0.23382113821138215,0.3270582311625446,0.4247491638795987,0.6176706827309236,0.6944087992667278,0.0411127029608405,0.010168181818181818,0.6954128440366972,1.0269204675299999,1.030722425000703
6895,0.1622389306599833,0.47822079314057814,0.24546107784431137,0.020321475625823454,0.2761566888396157,0.6006494249797888,0.16234113712374582,0.782128514056225,0.3437213565536205,0.1378223495702006,0.058090909090909075,0.3437614678899082,0.996346941864,1.0316351429166917
6881,0.29239766081871343,0.5117077527690288,0.35085029940119766,0.012790513833992096,0.2795861049519586,0.4772200899162939,0.2926421404682274,0.6652610441767068,0.4590284142988085,0.07233046800382044,0.017013636363636363,0.4591743119266054,0.99685912201,1.039423331153597
2907,0.29323308270676696,0.5142336548769254,0.35295808383233535,0.014418972332015811,0.28872135994087217,0.47781204901683305,0.2936454849498327,0.6781124497991968,0.45939505041246564,0.07346704871060172,0.018918181818181817,0.460091743119266,1.07162029174,1.0355283041875747
1614,0.22355889724310776,0.8985709181853871,0.33705389221556886,0.019220026350461134,0.5648189209164819,0.5993303353514388,0.2240468227424749,0.542570281124498,0.3616865261228231,0.2325214899713467,0.03973636363636364,0.36211009174311926,1.16922209124,1.1821526297163087
3281,0.2889366272823726,0.9380135762777557,0.5309153122328144,0.032015810276679844,0.7182346109179601,0.7307314124729474,0.28927376970903007,0.5499139414799197,0.3392693466021998,0.18836130440711557,0.04128571428568181,0.3391218872871559,1.2858826849,1.3018714332981793
6207,0.8778891673600667,0.4777748005237506,0.64878243513006,0.018203776899420293,0.26371027346637105,0.2943385805094731,0.877647714603679,0.7677376171355422,0.7525206232813932,0.023316618911174786,0.008776515151522727,0.7527522935779816,1.1433399663200001,1.1283710172388872
5057,0.8721804511278195,0.36070025008926787,0.9964071856287426,0.21287408243926217,0.19995776581079086,0.4532879532760736,0.8741041567123746,0.9876649454959839,0.46039020557836846,0.017256788102053486,0.10149350649340907,0.4609436435137614,1.46189743632,1.4868628556015124
4873,0.14193817878028403,0.43933190425167534,0.20656287425149703,0.01764426877470356,0.25354028085735403,0.577464787405957,0.14207357859531775,0.7867469879518072,0.3495875343721357,0.15334288443170968,0.05654545454545454,0.35,1.06395287924,1.0472359052961233
5606,0.6452798663324979,0.4365058949626426,0.4878562874251497,0.026830039525691702,0.23766444937176645,0.3001103204937386,0.645819397993311,0.8132530120481928,0.7011915673693859,0.028376313276026743,0.017468181818181817,0.7009174311926605,1.10457033703,1.1051158481627616
1249,0.2733221943751044,0.9026140288197222,0.5103393213576048,0.026851119894598156,0.6559990145351072,0.7398799066793156,0.27374581939799336,0.5296184738955823,0.3406660556067828,0.18238618274426938,0.038337121212045445,0.34059633027522934,1.26794522441,1.278882812461745
3153,0.3181565023667502,0.49755269739210345,0.4568463073849102,0.015718050065876153,0.28748460211825577,0.5734737358089944,0.318561872909699,0.6867469879518073,0.41995111518515127,0.06985434574976122,0.019276515151522722,0.4202599388380734,1.15654180349,1.0898257435690324
9,0.9589598997493733,0.3374955341194489,0.9988023952095809,0.24449934123847167,0.16341463414634147,0.4135035128241928,0.9607023411371238,0.9928463855421686,0.5052703941338222,0.01295367717287488,0.10735795454545452,0.5060206422018347,1.5491437344299999,1.5486617624009482
7296,0.41971595655806176,0.47449446230813663,0.35008383233532936,0.012872727272727274,0.2496378418329638,0.33158560471505566,0.4200668896321071,0.6560240963855422,0.6872593950504126,0.04540592168099332,0.011940909090909089,0.6882568807339449,1.02704197946,1.02378530796312
6320,0.8888888888888888,0.4453840657379226,0.5915209580838323,0.015277997364953885,0.24283813747228383,0.2639309644127775,0.8896321070234114,0.7630522088353414,0.8032997250229147,0.02109837631327603,0.007195454545454546,0.803669724770642,1.1331588000900001,1.1121222653654592
4877,0.4182121971595656,0.47999642729563413,0.35085029940119766,0.0119098814229249,0.2729046563192905,0.3331112651686719,0.4183946488294314,0.6214859437751004,0.6861594867094409,0.04959407831900669,0.011077272727272726,0.6869724770642202,1.0163977530700001,1.0375333337974906
1604,0.4922305764411027,0.4660664523045609,0.5020359281437126,0.025306982872200262,0.2432520325203252,0.40482685544543534,0.49230769230769234,0.8261044176706827,0.5195233730522456,0.037946513849092645,0.020986363636363633,0.5201834862385322,1.0450317025799998,1.0693676034374362
3426,0.1739348370927318,0.4976277241873875,0.2581077844311377,0.019805006587615283,0.3030894308943089,0.5890906560182481,0.17418060200668894,0.7349397590361446,0.35673693858845096,0.1397803247373448,0.052318181818181805,0.35697247706422014,1.01125064291,1.021086364746481
1069,0.50843776106934,0.4782458020723395,0.5135329341317366,0.025934123847167326,0.2627937915742794,0.4013299172979836,0.5086956521739131,0.8006024096385542,0.52942254812099,0.04000477554918816,0.021195454545454545,0.5302752293577981,1.05134616808,1.064371583927349
3803,0.42397660818713445,0.3692151959038475,0.6700199600795209,0.8278436539314888,0.23771864991426458,0.6281945682967934,0.42447045707859526,0.997991967871486,0.332569508096242,0.0429839223178128,0.8443181818181817,0.3329510703362385,1.35214456645,1.2672263553180365
3798,0.641938178780284,0.4609146123617224,0.49552095808383234,0.021986824769433463,0.24647450110864746,0.30573838996748787,0.6428093645484949,0.7823293172690763,0.6856095325389551,0.029512893982808024,0.014449999999999998,0.6862385321100917,1.15437482612,1.0706114360345689
1700,0.2880534670008354,0.4926509467668784,0.34548502994011976,0.012911725955204217,0.27441241685144124,0.4753906346861332,0.288628762541806,0.6813253012048193,0.4577451879010082,0.07346704871060172,0.017840909090909088,0.45844036697247703,1.02211701176,1.0356181467092052
3930,0.46081871345029235,0.4549874955342819,0.4939880239520958,0.032658761528326745,0.2613747228381375,0.42601713260736335,0.46120401337792644,0.8678714859437751,0.49385884509624206,0.0440639923591213,0.030409090909090906,0.4944954128440367,1.08865138008,1.0891531100006224
4874,0.1586466165413534,0.46481600571649334,0.24258682634730538,0.01935177865612648,0.26282335550628233,0.6071646205833017,0.15882943143812708,0.789156626506024,0.34207149404216314,0.1414517669531996,0.05795454545454545,0.3427522935779816,1.03166989893,1.0414147655369947
5545,0.4213868003341687,0.4930010718115373,0.34644311377245507,0.012950724637681158,0.2923577235772358,0.3260205920855127,0.4220735785953177,0.6160642570281125,0.6912923923006417,0.052593123209169056,0.011886363636363636,0.691743119266055,1.00484997842,1.0339189627629939
5845,0.2983649600192147,0.9353340478745749,0.5176390076991617,0.02883116883109355,0.6393622637531413,0.6872978611692176,0.29887720974749166,0.5844807802640561,0.34070970276260315,0.16891799699832855,0.0369090909090909,0.3405635648756881,1.3383740472,1.2741552341944171
4888,0.8913951545530492,0.46244015719916487,0.5828982035928144,0.01424505928853755,0.2215816703621582,0.25986997773866727,0.8929765886287626,0.7471887550200803,0.8124656278643446,0.01925023877745941,0.006663636363636362,0.8137614678899082,1.05032485604,1.0634858250266799
900,0.42121971595655805,0.4784208645946689,0.3498922155688623,0.013130434782608696,0.27210643015521063,0.33074945972962716,0.4217391304347826,0.6335341365461847,0.6823098075160403,0.05018147086914995,0.0124,0.6825688073394496,1.04351112713,1.0313444759791066
7530,0.1535672514619883,0.46526616648819763,0.22764071856287427,0.017907773386034255,0.2668440502586844,0.5877608992547642,0.1539130434782609,0.7823293172690763,0.3459211732355637,0.14340974212034385,0.05259090909090909,0.3464220183486238,1.05132092343,1.0329645047040328
6548,0.1300250626566416,0.4249017506253751,0.1875928143712575,0.017786561264822136,0.24044345898004438,0.5726873735157787,0.13006688963210702,0.7997991967871486,0.3541704857928506,0.16795606494746895,0.06901818181818181,0.35477064220183485,1.09917997055,1.0761628830856675
5809,0.8656827253299916,0.29424397602314906,0.9974717232191617,0.16360708534624507,0.14890367085439762,0.45797027255883843,0.8667781493862877,0.9886211512720885,0.455749057948671,0.013408680887201528,0.08047979797977273,0.45601427115183485,1.74398360122,1.6131751978971618
500,0.19327485380116957,0.49359294986280583,0.30722554890251497,0.024532279314888012,0.3292436560724316,0.6304073856988412,0.19328316610869564,0.8005354752339356,0.37289948059853345,0.17227793696275073,0.0666590909090909,0.37339449541284403,1.0925029779100002,1.0681530616758788
6584,0.2694235588972431,0.8630165535317481,0.46467065868263474,0.022257356170408433,0.5417836905646711,0.6837449005240198,0.2695094760317726,0.5796519410973895,0.33852734494317144,0.19890162368672398,0.039196969697045454,0.33891437308853206,1.14350284155,1.1887321230840902
7675,0.41353383458646614,0.45058592354428384,0.3565988023952096,0.01118050065876153,0.25256467110125647,0.34242436473096155,0.41371237458193977,0.6351405622489961,0.6801099908340972,0.046127029608404965,0.010681818181818181,0.6814678899082568,1.1056228664799999,1.053235781393579
7582,0.8805346700083542,0.4604144337264954,0.5857724550898205,0.015251646903820816,0.2601034737620104,0.26463477594860063,0.8795986622073579,0.748995983935743,0.803666361136572,0.022621776504297995,0.007181818181818182,0.8055045871559633,1.07688502355,1.094933088633672
6951,0.6521303258145362,0.4490853876386028,0.5171736526946108,0.02239262187088274,0.2503769401330377,0.31524694629277256,0.6525083612040135,0.7863453815261044,0.6843263061411549,0.029207258834766,0.014386363636363635,0.6853211009174311,1.10461818245,1.1039187432359772
3156,0.2716513505989975,0.8894843396450123,0.4702594810376048,0.02325867369346508,0.5734910076378419,0.6887222029003229,0.272017837235786,0.5704484605090362,0.33745798961228235,0.20837312957664755,0.04128030303022727,0.3378440366972477,1.2058483293,1.2103121391813283
5539,0.4193817878028404,0.4893247588426185,0.343185628742515,0.014002108036890644,0.3229268292682927,0.3240407012528091,0.4197324414715719,0.6178714859437751,0.6929422548120989,0.05833333333333334,0.012981818181818183,0.693577981651376,1.01346667692,1.0345068937281363
7254,0.2623224728487886,0.8792723591766272,0.44327345309413174,0.02187527448397892,0.516432618872136,0.6711762522348794,0.26245819397993314,0.5811579651937752,0.3412771157956004,0.18974848774283667,0.0376515151515909,0.3418960244646788,1.22765767369,1.1973326294358284
2949,0.28638262322472846,0.4941264737407982,0.3439520958083832,0.013359683794466403,0.273880266075388,0.47663170822635376,0.28695652173913044,0.680722891566265,0.45572868927589366,0.07472779369627507,0.018327272727272723,0.4560550458715596,1.01845037205,1.034296532689995
3331,0.14502923976608187,0.4442586638086618,0.21365269461077846,0.020927536231884057,0.262350332594235,0.583910215927857,0.1452173913043478,0.8078313253012048,0.3450045829514207,0.1519579751671442,0.06699999999999999,0.3454128440366972,1.05730967523,1.0582069867453916
6582,0.29005847953216374,0.5015041086103971,0.3537245508982036,0.013638998682476944,0.27116038433111606,0.483376571129051,0.2906354515050167,0.679718875502008,0.45389550870760775,0.07146131805157593,0.018195454545454546,0.45449541284403666,1.00170225863,1.0391860823335632
1906,0.5064327485380117,0.46086459449819966,0.4868982035928144,0.021828722002635043,0.25256467110125647,0.3820504014631199,0.5070234113712375,0.814859437751004,0.5514207149404216,0.03816141356255969,0.01838181818181818,0.5513761467889907,1.11832900222,1.0662324852685572
5262,0.2882205513784461,0.5013290460880676,0.3475928143712575,0.013333333333333332,0.2514412416851441,0.47791242114015003,0.28896321070234116,0.6917670682730924,0.4560953253895509,0.0675214899713467,0.017918181818181816,0.4569724770642201,1.03037313333,1.0279734677195913
7684,0.2034113060426065,0.5026378468506619,0.3233532934131737,0.0233201581027668,0.3130820399113083,0.6312632604778736,0.20365105908528428,0.7819611780451807,0.3467766575004583,0.14215218083404968,0.05484848484840909,0.34717125382247704,1.00273799589,1.0479587185505113
7671,0.6392648287385129,0.47454448017165934,0.5028023952095809,0.024395256916996046,0.26169992609017,0.3123527460831607,0.6397993311036789,0.7767068273092369,0.6832263978001833,0.0312559694364852,0.01611363636363636,0.6844036697247706,1.04348456588,1.0725185135860515
4093,0.40868838763575605,0.4457091818508202,0.3426107784431138,0.010645586297760211,0.25049519586104957,0.3334754325407808,0.4090301003344482,0.6271084337349399,0.6830430797433548,0.046895893027698185,0.010445454545454544,0.6821100917431192,1.08426381312,1.0531981215596793
7310,0.15512113617376774,0.4575384065739398,0.2376047904191617,0.021017127799736496,0.25070214338507024,0.608731509311172,0.15491638795986623,0.8026104417670683,0.3369385884509624,0.13486150907354344,0.05999999999999999,0.33715596330275227,1.04546831265,1.042183881047995
6375,0.5278473962681705,0.46295700845514937,0.5833133732531737,0.023372859025032937,0.26040896772653366,0.44057829112527186,0.5284280936454849,0.7990294511375502,0.5047357164683777,0.0390082776186724,0.01885984848484091,0.505045871559633,1.1836035301799999,1.123538919316905
3137,0.41670843776106936,0.4702429439087068,0.3414610778443114,0.011524110671936759,0.26855875831485587,0.3246619331335357,0.417056856187291,0.6226907630522088,0.6916590284142987,0.0495702005730659,0.010986363636363634,0.691743119266055,1.03604921691,1.0335328095015224
3239,0.425090504037594,0.4047487197806019,0.721437125748503,0.6728151075968379,0.24343434343385073,0.6743015815459942,0.4255852842809365,0.9976572958504017,0.3113351665142072,0.04433301496346705,0.6905303030295453,0.31139143730871555,1.1623071797700002,1.2074250345584092
3178,0.4117237538287385,0.47973383351213994,0.6863073852292215,0.7676767676758893,0.5469327420546933,0.66140202705322,0.4119286510585284,0.991131191432731,0.31591811793492214,0.10641515440950336,0.8075757575750001,0.31613149847110095,1.24088657673,1.2309723189824322
4511,0.2927318295739348,0.5014790996786357,0.35200000000000004,0.013807641633728591,0.26708056171470806,0.47668606639117034,0.2929765886287625,0.6843373493975904,0.4577451879010082,0.07106017191977078,0.01811363636363636,0.45816513761467886,1.03400089271,1.0326328708175887
5533,0.15097744360902254,0.4632654519472895,0.22553293413173653,0.019525691699604743,0.2816555801921656,0.59242243560829,0.15127090301003346,0.7833333333333333,0.34262144821264895,0.15458452722063037,0.05904545454545454,0.3430275229357798,1.069252428,1.039213332045751
4387,0.15309941520467835,0.4562129331905881,0.23396407185628743,0.01895125164690382,0.24543976348854402,0.6070798954201237,0.1531103678929766,0.8160642570281125,0.33748854262144823,0.13357211079274114,0.056818181818181816,0.3377064220183486,1.06663777383,1.0485180038851485
6012,0.6526315789473683,0.4472347266882627,0.5020359281437126,0.024432147562582347,0.24150776053215078,0.3050674076870281,0.6535117056856187,0.8002008032128515,0.6967919340054995,0.02864851957975167,0.015568181818181816,0.6972477064220183,1.08398129175,1.0967899107999948
6538,0.1563408521303258,0.46206502322274456,0.2364550898203593,0.019104084321475624,0.2619364375461936,0.6007047698558209,0.1562876254180602,0.793574297188755,0.34243813015582036,0.14173829990448902,0.0555,0.34311926605504584,1.0261746596999999,1.040660229375248
2906,0.8675856307435255,0.44843098725793085,0.6382435129743712,0.01761528326745718,0.2335057896038433,0.29279061064451517,0.8673355629882944,0.7946787148594378,0.7546593339440881,0.021040273798161414,0.00859090909090909,0.7548165137614679,1.2326627189100001,1.1448650095798083
198,0.2678919521027569,0.8782303203524038,0.47504990019928145,0.023530961791831357,0.49169746242867707,0.7050147499336081,0.2682274247491639,0.6012382864789158,0.3313473877176902,0.17745144858333334,0.041079545454545445,0.3320336391435779,1.21190700344,1.1838680554757317
4318,0.15749373433583957,0.4655412647375725,0.23722155688622754,0.018919631093544137,0.2492239467849224,0.5975904917499602,0.1574247491638796,0.8052208835341366,0.34757103574702114,0.13299904489016237,0.05609090909090909,0.3482568807339449,1.02651685135,1.0436981210673348
2746,0.2870509607351713,0.5050803858522703,0.34644311377245507,0.011088274044795784,0.2410347376201035,0.4780152896740484,0.28762541806020064,0.6477911646586345,0.4553620531622365,0.06387774594078319,0.01524090909090909,0.4561467889908256,1.0729242301100002,1.043096226064158
2378,0.4765246449456976,0.44976062879615925,0.5010778443113773,0.031167325428194993,0.25333333333333335,0.41721935705472046,0.47658862876254177,0.8504016064257028,0.5037580201649863,0.04127029608404967,0.027486363636363635,0.5043119266055045,1.0591585166500002,1.0904757131020788
4509,0.8738512949039264,0.43870668095764154,0.587688622754491,0.013391304347826087,0.2501108647450111,0.26686822289559026,0.8739130434782608,0.748995983935743,0.7928505957836847,0.02186246418338109,0.006404545454545454,0.793577981651376,1.1282856852399998,1.123366728823528
7682,0.1701921470342523,0.4943765630584117,0.2561916167664671,0.018255599472990776,0.3026755358462676,0.5966888329182749,0.1703678929765886,0.7582329317269076,0.35453712190650777,0.14021012416427892,0.04727272727272727,0.35477064220183485,1.0118674477,1.0207725199327036
990,0.1519966583124478,0.46048946052177936,0.2308982035928144,0.020126482213438737,0.2619660014781966,0.60232254315522,0.15234113712374583,0.7961847389558232,0.34115490375802016,0.14713467048710605,0.06199999999999999,0.3415596330275229,1.0304203531899998,1.0470551775294035
3135,0.28989139515455303,0.4946516613077866,0.343377245508982,0.012769433465085639,0.2758906134515891,0.470459595859212,0.2903010033444816,0.6740963855421687,0.46086159486709444,0.07381566380133715,0.017440909090909087,0.4613761467889908,1.02379287108,1.0347992615241275
2382,0.29172932330827067,0.49690246516630826,0.34970059880239523,0.011193675889328064,0.222379896526238,0.47596233850498376,0.2919732441471572,0.6652610441767068,0.4586617781851512,0.0591738299904489,0.014977272727272724,0.4593577981651376,0.9920810779989999,1.0359401729684377
2631,0.16289055973266497,0.470968202929786,0.2466107784431138,0.01595783926218709,0.2728750923872875,0.5995737761832746,0.16324414715719063,0.7325301204819278,0.3593033913840514,0.1471824259789876,0.043681818181818176,0.36,1.0198177529899999,1.0282498555796473
121,0.2681704260651629,0.89073478623308,0.48271457085796415,0.024470794905586297,0.573909830007391,0.7130787462618385,0.26811594202842814,0.5779785809909638,0.3311946226700275,0.20327921044245464,0.04236742424249999,0.3317278287463303,1.22389060535,1.213325604379142
7958,0.17111111111111107,0.4809717756343269,0.2609820359281437,0.016152832674571804,0.2532446415373245,0.6049342398193077,0.17117056856187293,0.7520080321285142,0.3653528872593951,0.12889207258834767,0.042727272727272725,0.36559633027522936,1.0236280928000001,1.0241993499437403
2985,0.2277360066833751,0.8933190425155032,0.35449101796407184,0.01993148880105402,0.5604434589800443,0.6184124601036173,0.22809364548494984,0.5267068273092369,0.3571035747021082,0.21957975167144222,0.03949545454545454,0.35715596330275223,1.15814054339,1.225097549683126
1702,0.14711779448621554,0.44620936048604726,0.21786826347305388,0.019747035573122528,0.25581670362158165,0.5872204204211459,0.14709030100334447,0.7961847389558232,0.3422548120989918,0.14675262655205348,0.06181818181818181,0.3426605504587156,1.04094882525,1.049209840604699
5050,0.14369256474519632,0.44858520900337573,0.2090538922155689,0.018756258234519103,0.2675535846267554,0.5778297592426841,0.14391304347826087,0.7863453815261044,0.35013748854262144,0.15902578796561606,0.06086363636363636,0.35045871559633024,1.06211997605,1.0465922040683646
5169,0.15605680868838762,0.46063951411234744,0.23856287425149703,0.02060079051383399,0.270539541759054,0.6063977048767797,0.15618729096989967,0.7991967871485943,0.34170485792850597,0.14689589302769818,0.06263636363636363,0.3422018348623853,1.05138882564,1.0491158023638825
2959,0.12681704260651627,0.42787781350497606,0.17379640718562875,0.016922266139657447,0.24688839615668884,0.5423311759635473,0.12722408026755852,0.7819277108433735,0.3692025664527956,0.17483285577841454,0.06445454545454544,0.3693577981651376,1.00960733788,1.0546050204778228
7687,0.16865497076023392,0.49010003572722044,0.2538922155688623,0.02114361001317523,0.29188470066518846,0.5970348583555083,0.1685284280936455,0.7861445783132529,0.34463794683776355,0.13825214899713467,0.05804545454545454,0.34513761467889903,1.0085167433700002,1.0297285611750788
2599,0.49857978279030907,0.46254019292621024,0.5081676646706587,0.024579710144927536,0.25593495934959354,0.404171715814769,0.49899665551839467,0.7614457831325301,0.5230064161319891,0.04008595988538682,0.020581818181818184,0.5238532110091744,1.08710193798,1.076869694138704
5380,0.28888888888888886,0.4944765987854571,0.3458682634730539,0.011736495388669301,0.23467849223946785,0.47583779168244633,0.288628762541806,0.6761044176706827,0.45792850595783685,0.06308978032473735,0.01609090909090909,0.4578899082568807,1.01895344526,1.0338040584557386
1725,0.9720133667502088,0.3313214540908651,0.9964071856287426,0.23876811594202899,0.18167036215816706,0.40733553192393473,0.9736622073578597,0.9903363453815262,0.5123739688359303,0.014672874880611272,0.10366477272727272,0.512901376146789,1.52649732731,1.5694624469785547
6532,0.41670843776106936,0.4714183637014903,0.34222754491017965,0.010984453227931488,0.22764227642276424,0.3259400527546701,0.417056856187291,0.6216867469879518,0.6894592117323557,0.041929321872015285,0.010236363636363634,0.6899082568807339,1.02875837479,1.0320010064765412
1088,0.32720690615455306,0.5163302369900022,0.45397205588790424,0.01653930610453228,0.30091155457058394,0.5534520826786505,0.3272017837240803,0.6845716198122489,0.4262144821264895,0.07147803247373448,0.01907575757575,0.4264525993885321,1.10611330006,1.0838279491914737
7571,0.2908939014202172,0.49867809932136437,0.35123353293413173,0.013607378129117258,0.2652771618625277,0.47993089465373734,0.2909698996655518,0.6857429718875502,0.4568285976168653,0.07091690544412609,0.01823181818181818,0.4569724770642201,1.01149375,1.034516774908
6581,0.04019423558897243,0.9059485530549859,0.08639121756483834,0.004124857268326745,0.04225917713717664,0.8533580228215064,0.040102480490468224,0.6897590361445783,0.160800488847846,0.6503900031829035,0.17153409090909089,0.1610091743119266,1.18600374476,1.2953364966977237
1506,0.665970481760234,0.48098428010020755,0.5777245508982036,0.025195432586745718,0.27423010593791575,0.3460461137086232,0.6666666666672242,0.7720883534136547,0.6497097464097159,0.03170964660936008,0.015666666666659092,0.6499999999999999,1.13985504315,1.1183439763282443
4237,0.26705653021470344,0.8617661069436805,0.46339321357317365,0.022397891963109356,0.5389012071943828,0.6881922417665772,0.267809364548495,0.5814926372158634,0.33577757409074244,0.20411493155038204,0.04039393939386363,0.3360091743119266,1.17441423028,1.1844906653364535
6263,0.4301030353659147,0.4394902941532474,0.7110578842318563,0.7167325428194994,0.3041143138699187,0.6565689437676562,0.4308807134899666,0.9958165997319277,0.31943171402383136,0.05592168099331423,0.7310606060613637,0.3198012232417431,1.2527000507200001,1.1883450933777389
3484,0.2663603453074352,0.8503036798859772,0.4576447105791617,0.02193675889328063,0.5371766444937177,0.6815078470922251,0.2667502787073579,0.5791499330652611,0.3388328750384968,0.20618433619866286,0.039746212121136354,0.3393730886848623,1.14915560317,1.1766046768286123
5421,0.1440267335004177,0.44728474455178535,0.2102035928143713,0.019330698287220026,0.2637989652623799,0.580575475675255,0.14397993311036789,0.7939759036144578,0.3466544454628781,0.154297994269341,0.0629090909090909,0.3472477064220183,1.0583853111,1.0487334813792095
2652,0.26622110832664997,0.8978206502325465,0.47297405189652697,0.024532279314888012,0.5573786646962307,0.7042157512198512,0.26677814938628763,0.5764725568945783,0.3290559120073327,0.1936883158230659,0.04134090909090909,0.32943425076467886,1.22339981399,1.2247551009867736
4856,0.16890559732664995,0.48004644515915684,0.2573413173652695,0.01805533596837945,0.267110125646711,0.6043720636528036,0.16892976588628764,0.7534136546184739,0.3561869844179652,0.13156638013371538,0.047590909090909086,0.35642201834862386,1.02468727098,1.0241593021227615
3429,0.2093567251461988,0.5018458973440522,0.3401197604790419,0.023873517786561268,0.3142892338019217,0.645384612849587,0.20964325529598662,0.789156626506024,0.3400549954170486,0.13876950015926456,0.05401515151522727,0.34059633027522934,1.06564194751,1.0522761089403034
3794,0.2673350041771094,0.8955281648202557,0.4664271457082635,0.02670180061475626,0.6730721852668146,0.6926905779485003,0.2674470457073579,0.518574297188755,0.3593033913840514,0.1955189430117001,0.03927272727272727,0.35902140672798166,1.3111977372299999,1.2972011320938255
6114,0.1366750208855472,0.4313790639515653,0.19698203592814373,0.018324110671936757,0.25176644493717665,0.5726691415481605,0.13675585284280936,0.8038152610441767,0.3530705774518791,0.16031518624641833,0.06504545454545453,0.35311926605504584,1.08201159207,1.0658852856672383
