,EXEC,L3HIT,MEM,L3MPI,INST,GT,Pred
632,0.6598162071846282,0.8210843373493976,0.44961057520559117,0.029016236867239732,0.3011371545588651,1.09157560949,1.0504807605742994
2149,0.1548203842940685,0.7993975903614458,0.44098249374792464,0.1300859598853868,0.6145734623755786,1.0501507183299998,1.0376875309501148
3827,0.2607908660543024,0.5963855421686747,0.819876146242165,0.19611588666021967,0.701522122681763,1.1958035160299998,1.1569802082649683
1129,0.6472848788638262,0.7431726907630521,0.4373311897107672,0.029918815663801335,0.28965839254310366,1.0809593852200001,1.0732019205203802
7155,0.2852130325814536,0.685140562248996,0.4639657020366073,0.07105062082139446,0.4819416613958393,1.02565681475,1.0285418753698798
7165,0.6422723475355054,0.8038152610441767,0.4214505180423085,0.029775549188156645,0.30491609011041687,1.11278966369,1.1054831584254672
5439,0.22372598162071844,0.5383534136546185,0.8983208288677736,0.2272683858643744,0.5994581529780529,1.1529771042399999,1.210024100386828
7222,0.4576441102756892,0.8728915662650601,0.4469096105753651,0.04034383954154728,0.43590479135565413,1.0639241439799998,1.0718172683667087
3399,0.28538011695906434,0.6939759036144578,0.46359056806018706,0.05466571155682903,0.4822575851332342,1.03295251879,1.0171895119356953
4577,0.41804511278195483,0.6321285140562249,0.44333333333349173,0.04657593123209169,0.3339457167678019,0.999461895557,1.0298467670163292
2842,0.15886382623224726,0.8156626506024096,0.44505894962502507,0.1319961795606495,0.6264590549792346,1.03872249085,1.0507840479056818
4166,0.28487886382623223,0.6781124497991968,0.46704180064325374,0.0705062082139446,0.48501778972152887,1.0260240619299998,1.0291197219536057
1659,0.41993873572848783,0.9984939759036146,0.3636507085869466,0.04516077682258835,0.6622649406167356,1.2610412353899998,1.2527452723296029
7396,0.28671679197994987,0.6755020080321285,0.4646409431941638,0.06847182425978987,0.48330580333460765,1.0240442012200002,1.0298427451323446
3224,0.41086048454469504,0.6353413654618474,0.4407574133620724,0.04691499522445081,0.3398912171645658,1.02877107598,1.0310817961527647
1003,0.26468950153132825,0.5495314591696787,0.8719780874133161,0.1727952881248806,0.7147728157266799,1.28511128075,1.227289164232526
5619,0.8738512949039264,0.7514056224899598,0.4236513040373075,0.021413562559694364,0.26394082724417206,1.17947289283,1.130887698285595
4647,0.28404344193817876,0.6779116465863454,0.46486602358001605,0.07108404966571155,0.48447401487581704,1.02854706955,1.0296121836629801
7450,0.8764619883040936,0.9879518072289157,0.28202259735629936,0.012846227316141354,0.45219971403218884,1.60165767389,1.60416686390888
4801,0.9374627043776107,0.9918244406194778,0.3089674883879274,0.011553417928772685,0.42285130460069825,1.55491647149,1.5308886735797984
143,0.4178780284043441,0.6387550200803213,0.4399571275457092,0.04675262655205349,0.3281391205758052,1.01332706017,1.02621893792663
2764,0.8888888888888888,0.7759036144578314,0.43965702036457294,0.022292263610315187,0.25578571440569536,1.05611931771,1.0870248322992704
2460,0.1418546365914787,0.8024096385542169,0.4307038227940088,0.15396370582617,0.5942578559667177,1.05766525665,1.0470244660686197
1935,0.8755221386800334,0.7905622489959839,0.4321543408361673,0.019737344794651383,0.26211227961504135,1.12548677432,1.0962569639085342
3402,0.4908939014202172,0.8182730923694779,0.4382065023224145,0.040587392550143264,0.41981996063202315,1.08725895398,1.0919277116254398
5426,0.2566137566140351,0.5990629183403614,0.8542634274140244,0.2162925819801815,0.6843155586612458,1.20583171748,1.1654069409729626
7472,0.13652464494569758,0.7967871485943775,0.42682743837099923,0.1430754536771729,0.5893275451779454,1.07773420188,1.0287847004010566
4105,0.28538011695906434,0.672289156626506,0.4656913183281406,0.07186723973256925,0.4822177952896719,1.031706442,1.0304613967190923
628,0.8782670963157893,0.9890992541596386,0.3298320828875776,0.014053759039422159,0.4507087870823994,1.53411363379,1.44951609373957
3064,0.41966026176524646,0.9988286479246987,0.3598160057164558,0.04129656160458453,0.64592581087362,1.24688280287,1.253281686609597
3759,0.894259458170426,0.9903901319568275,0.3170239371210493,0.013160049119937917,0.4436032694264558,1.46258796065,1.4947931428411811
3544,0.47401837928153717,0.8606425702811245,0.4432332976064463,0.041824259789875834,0.4335438249219026,1.0621791045,1.086276430191603
6905,0.45714285714285713,0.9140562248995984,0.43743122543781254,0.0353629417382999,0.4420097679362925,1.10898990619,1.082675833648266
7180,0.1655137844611529,0.7497991967871486,0.4459842801001951,0.13227316141356257,0.6256437002815902,1.01990784165,1.031089373652486
6916,0.16900584795321638,0.7755020080321285,0.44708467309769456,0.09782234957020057,0.6240750454971359,1.01015787606,1.0136586478614955
4059,0.2818713450292397,0.672289156626506,0.46424080028598225,0.07212034383954155,0.47586045968486035,1.03936087903,1.025833842820578
3601,0.4990810359231412,0.8389558232931728,0.44273311897121925,0.03760267430754537,0.38880789676123934,1.06978799978,1.0698516585546578
1531,0.4150375939849624,0.633132530120482,0.441507681314913,0.047211079274116524,0.33533949263692886,1.03269101093,1.0304955505008677
4137,0.2302422723475355,0.5299196787148595,0.8963201143268654,0.23242597898758358,0.620432264809564,1.1357180703,1.2282075627284998
5783,0.8616780045363408,0.9847963281696787,0.31350482315088013,0.012815527357067813,0.45991371130933667,1.53440152199,1.4898674285382256
1842,0.1434252297410192,0.7700803212851406,0.43170418006446293,0.14680038204393506,0.589789198704134,1.0725130977,1.0228878374621604
409,0.4150375939849624,0.6329317269076304,0.4405573419079816,0.045687679083094554,0.3325977366386861,1.03687020438,1.0280700469277255
7152,0.28654970760233917,0.6742971887550201,0.4668167202574015,0.06929799426934098,0.48889738728991544,1.01442934154,1.0319980451357638
1848,0.41604010025062654,0.6363453815261044,0.44083244015735645,0.05314231136580707,0.333695144237031,1.02516161473,1.0338245314264731
5710,0.2678919521027569,0.5326305220883534,0.9274145528172302,0.17132282712511937,0.7462436740888615,1.16219596637,1.282821633650495
7884,0.2617655249231412,0.5982262382861446,0.8655174467066329,0.20841292581972304,0.6846370091598563,1.19668382271,1.1672497925649585
769,0.28989139515455303,0.6734939759036144,0.49425151839960496,0.07027698185291309,0.47388830260761217,1.03555589191,1.016694407563349
7372,0.49189640768588133,0.8612449799196787,0.4334798142195189,0.03888252148997135,0.405433881790167,1.0477386089299998,1.0935202451908748
3056,0.2880534670008354,0.6857429718875502,0.46551625580581124,0.07063514804202484,0.48379442360893965,0.997838194978,1.030188049592097
4110,0.41069340016708433,0.6345381526104418,0.4428331546982647,0.047483285577841455,0.3317916454315108,1.0418737801200002,1.023989249844459
7424,0.2652464494569758,0.6035809906295181,0.8680183398827681,0.1998567335243553,0.6755568402074603,1.21064374974,1.1574302370054252
7175,0.4137009189640768,0.6377510040160642,0.443208288674685,0.03988061127029609,0.33166519434592495,1.04143646054,1.0194305903672078
4578,0.4776942355889724,0.8275100401606427,0.4258270811005452,0.04139446036294174,0.3985192685329286,1.13546039135,1.0984450741823464
2470,0.15538847117794488,0.8032128514056225,0.4404322972491748,0.14651384909264567,0.6183262822245617,1.03181227112,1.056683016299467
1290,0.4137009189640768,0.6379518072289156,0.4426080743124125,0.049063992359121296,0.3357118420296032,1.0262516041399998,1.0293291608141202
6689,0.2818713450292397,0.6730923694779116,0.4671168274385377,0.06998567335243554,0.4967178283816437,1.07413227045,1.0328460285959136
2469,0.2857142857142857,0.6967871485943776,0.46424080028598225,0.06427889207258834,0.48245004316676127,1.01101701994,1.022923334295303
5859,0.8922305764411027,0.8076305220883534,0.4290532332977596,0.020873925501432664,0.2597920396584722,1.1377424062100001,1.1082824147639685
3938,0.41453634085213026,0.6236947791164659,0.44403358342280963,0.04635148042024833,0.32932304417147706,1.0252671089799998,1.0257217370911103
7227,0.1656140350877193,0.7610441767068273,0.4469846373706492,0.12421203438395417,0.6149692301791027,1.02297763738,1.0263402814824172
6451,0.15822890559732666,0.7997991967871486,0.461314755269904,0.14097421203438396,0.6084050796270578,1.0280535015999999,1.0400135299887843
715,0.2887218045112782,0.6708835341365462,0.46171489817808564,0.06918815663801338,0.48106667179899754,0.99681295562,1.0325525236759345
5100,0.4130325814536341,0.6313253012048193,0.4422329403359922,0.04786532951289398,0.33420874645904014,1.0326731198799999,1.0287655106401288
1230,0.26719576719548865,0.5473560910311245,0.879272359176627,0.17641674625907355,0.7334402910815527,1.22392444043,1.2353205499966937
1123,0.16240601503759397,0.7602409638554217,0.4437584851734347,0.12860553963705826,0.6113332163154368,1.02914968463,1.02670640052342
2282,0.1642439431913116,0.7881526104417671,0.445834226509627,0.13280802292263613,0.6134874673476857,1.06037810447,1.0420782197947842
2151,0.414703425229741,0.6393574297188755,0.4419578420866173,0.04601719197707737,0.33779626850409045,1.02876870802,1.0294601958877423
6927,0.6467836257309941,0.8170682730923694,0.4460342979637178,0.028471824259789877,0.3111160688929583,1.03854897673,1.0580374375052681
7727,0.038514202172096904,0.6370481927710843,0.8842741455288975,0.47986310092406886,0.8718314887757216,1.18770031411,1.127079306110149
1947,0.41570593149540513,0.6377510040160642,0.4411325473384927,0.04631805157593123,0.3306995346265876,1.03410355377,1.0259028372703278
6301,0.28137009189640766,0.6825301204819276,0.4645409074671184,0.05432187201528176,0.4767590077038144,1.0339851606000001,1.0143313436331889
1389,0.2598162071846282,0.5885207496656627,0.8240443015365574,0.19746895893027697,0.6366607957209708,1.13429057048,1.1491453935975895
7586,0.8762531328320802,0.9871987951807228,0.3060468024295484,0.014046084049665711,0.45220378224301294,1.5720640418,1.5280331797981568
800,0.41921470342522976,0.6323293172690764,0.43998213647747053,0.04700095510983763,0.32947654661419984,1.01374920534,1.0297535440380274
1220,0.15889724310776943,0.7656626506024096,0.4425580564488898,0.13276026743075453,0.6024147375193014,0.98529514495,1.0266146223219068
2458,0.2893901420217209,0.6751004016064257,0.46374062165075514,0.06977077363896847,0.47980936505347377,1.01663005428,1.0311798227789346
3065,0.4115288220551378,0.6259036144578313,0.43740621650605127,0.04710124164278892,0.3400008241355959,1.0599290963899999,1.0362762307573223
6402,0.8632295023308268,0.9885255306937751,0.3183815648443438,0.014121981170702007,0.4595388835083844,1.45038773747,1.4823389055000753
4142,0.2566137566140351,0.5210843373493976,0.8500952721208824,0.18095351798782236,0.6953347404008449,1.29949471709,1.251101654645285
5430,0.2843776106934001,0.6748995983935743,0.4659163987139928,0.0691069723018147,0.4887696332079489,1.0327444395799998,1.030698933325684
5949,0.21102756892230576,0.5600401606425702,0.8818149339052811,0.23400191021967526,0.5518744954092617,1.09187028204,1.145221134150268
4150,0.14085213032581453,0.8128514056224899,0.42730260807446496,0.15477554918815664,0.5831418597562009,1.07618857345,1.0516346455618357
5871,0.2843776106934001,0.6843373493975904,0.4647159699894479,0.07122731614135626,0.48188601698843403,1.02247493631,1.0278473862868789
7873,0.28638262322472846,0.6907630522088353,0.4660414433727996,0.06788920725883477,0.48024926704779985,1.0242937469700002,1.0247838056978318
5626,0.285547201336675,0.679718875502008,0.4647909967847319,0.0690878701050621,0.47855928716271673,1.04692784966,1.0264893766763679
1943,0.8972431077694236,0.7246987951807229,0.43938192211519805,0.02184813753581662,0.24977510275654727,1.0795966429000001,1.096432347710262
5706,0.16462823725981618,0.7534136546184739,0.4468595927118424,0.13175740210124165,0.6146573721419836,0.999915046357,1.0284489255825924
7364,0.16324143692564744,0.7738955823293173,0.4462593783495699,0.1267956064947469,0.6063225481418868,1.01011375927,1.0287788487927017
6416,0.27819548872180444,0.6791164658634539,0.45446230796729353,0.06952244508118434,0.49758664741071956,1.10831244936,1.0347059822202662
613,0.27151211361737676,0.5528781793845381,0.9597177563418935,0.17343202801647564,0.7794364671803903,1.2084576016700002,1.2659337275341
810,0.4193817878028404,0.6327309236947791,0.44183279742781056,0.04102196752626553,0.33145889218384467,1.0114391658,1.025796984756514
4673,0.16865497076023392,0.7865461847389558,0.4480600214363873,0.12392550143266477,0.6272546659721342,1.0169708436,1.0390199514838683
3936,0.41570593149540513,0.6283132530120482,0.44218292247246954,0.04910219675262655,0.32969672023908947,1.0129072724200001,1.0285733740319656
2159,0.3954887218045112,0.9925702811244981,0.47807073955001,0.09713467048710604,0.6591711497817955,1.1914859818799999,1.1848102855032612
4654,0.2623224728487886,0.5866800535471888,0.8628081457666534,0.21482012098065903,0.6766102552620769,1.2287793342,1.1779904379697355
1923,0.15321637426900583,0.7807228915662651,0.4410575205432086,0.14584527220630372,0.6175141521822368,1.02826253189,1.0418660248903535
622,0.26246170983040934,0.5803212851405622,0.8676015243550795,0.21418338108882523,0.6665736547387247,1.2002222893,1.1830125012585277
7658,0.29239766081871343,0.684136546184739,0.5049553411934636,0.07028175740210124,0.47855100750450896,1.02723849455,1.0129492402081934
3368,0.16715121136173766,0.7447791164658635,0.4452340121473545,0.13147086914995226,0.6161693129687824,1.0118777221700002,1.0287904267897772
6459,0.9400584795321638,0.9949799196787149,0.3027331189711693,0.011997373447946514,0.4210907332429853,1.63102101498,1.5581726162901017
1387,0.26134781397911444,0.5336345381526104,0.8688519709431471,0.17371060171919772,0.7085713751295979,1.2887803139299998,1.247170354752357
2451,0.41158451684795316,0.9948125836676707,0.417920090509081,0.07414040114613181,0.6884597290303065,1.1885146205700001,1.2247456667377525
714,0.23071567808437762,0.5736278447118475,0.8715612718831266,0.19902101241642792,0.632003455767432,1.1934894303299999,1.1781321919331504
4200,0.1541687552213868,0.7931726907630523,0.44060735977150434,0.14130850047755492,0.6173471659452944,1.0454166337200002,1.045125674487163
4103,0.40852130325814534,0.6303212851405623,0.4362558056450291,0.047946513849092647,0.34120765017506066,1.0785826714,1.0355117685115816
3889,0.2598162071846282,0.5060240963855421,0.847385971180903,0.1669452403693887,0.7001578888379467,1.31847514242,1.273068624835488
5699,0.2858813700918964,0.676706827309237,0.46459092533064117,0.06772206303724929,0.4854903630794907,1.01020101312,1.0296666061786643
1898,0.15141186299081036,0.7775100401606425,0.4395319757057662,0.13218720152817576,0.5944252494809116,1.04054154323,1.0225319384286022
134,0.12185463659147869,0.6020080321285141,0.8875669882103923,0.22368672397325692,0.5982744133258842,1.13742680588,1.1258535369659404
6963,0.8621553884711779,0.7724899598393574,0.42692747409804466,0.02169054441260745,0.2694038404044547,1.13523640876,1.120393242644649
237,0.8788638262322472,0.7620481927710844,0.43085387638457695,0.02189111747851003,0.26323925363400497,1.09071996845,1.1131229806197853
4173,0.1557560568086884,0.822289156626506,0.4412826009290608,0.13648519579751672,0.6223700650836792,1.0322974661700002,1.0571056019264056
4591,0.2843776106934001,0.6710843373493975,0.46634155055393584,0.07061127029608405,0.4801156155959163,0.9960808798459999,1.0280912077531048
269,0.260512392091061,0.5943775100401607,0.8169584375370909,0.20041388092956067,0.6968357862652655,1.17171573301,1.1586472340184546
2037,0.16307435254803676,0.7716867469879518,0.4471346909612173,0.12545367717287487,0.6138978308975452,1.0260152424,1.0280558024668487
6966,0.43095834825146195,0.997991967871486,0.3024115755629876,0.06209919497874881,0.6126043056118582,1.5124209496899998,1.4524967726665179
1391,0.16232247284878862,0.7491967871485944,0.44638442300837666,0.13467048710601717,0.6077125640092406,1.00356412817,1.0252775695606724
6413,0.4172096908939014,0.6273092369477912,0.4410075026796859,0.04713944603629417,0.3308161500236626,1.0053303121400001,1.0301415044023832
2618,0.2659426343634085,0.5868473895582329,0.8659342622368225,0.21008436803557787,0.6861655086170557,1.20121935182,1.1801239894974653
1689,0.14442773600668338,0.793574297188755,0.43320471597014404,0.1474212034383954,0.593715958688357,1.07116171031,1.0377261948845753
3662,0.2655249234193817,0.5726238286475904,0.9049065142320133,0.17550143266475646,0.7309764700951313,1.22867046106,1.211205357706946
5366,0.05395739348370927,0.6178045515391566,0.9090746695251551,0.7960920089135626,0.8495882925909519,1.20462447722,1.235524333797792
4822,0.28989139515455303,0.6827309236947792,0.49405144694551406,0.07285100286532951,0.4779202109959257,1.0273860646100001,1.0178575873026907
7400,0.16137009189640766,0.7664658634538152,0.4439835655592869,0.13442215854823306,0.6184603036847482,1.0268935724600001,1.0338194671553917
139,0.8738512949039264,0.7375502008032129,0.43380493033241646,0.02160936007640879,0.2673130357690674,1.06269206704,1.1115231008235553
2468,0.16150375939849623,0.7279116465863453,0.44703465523417185,0.14173829990448902,0.6262012857549736,1.01122901436,1.0258332397325434
4782,0.4142021720969089,0.6373493975903615,0.4435083958558212,0.04425023877745941,0.333542185409666,1.0131495967,1.024098197692323
1281,0.2245614035087719,0.5333333333333333,0.8818149339052812,0.23462273161413566,0.6280055716698704,1.15972007816,1.218211622217132
3821,0.4947368421052631,0.8184738955823293,0.4475098249376376,0.03303724928366762,0.4061891180891777,1.05131786531,1.0578151181508932
2452,0.28504594820384294,0.6740963855421687,0.46214005001802866,0.07016236867239733,0.4874610349256199,1.01961418541,1.0328444490282023
2825,0.14716791979949873,0.7289156626506024,0.4431832797429236,0.15219675262655205,0.6061687918343721,0.996760417865,1.0124743129452798
994,0.15931495405179616,0.7983935742971888,0.4434333690605371,0.13299904489016237,0.6204973630359636,1.0359696379999999,1.0443164312987072
2830,0.28153717627401836,0.6740963855421687,0.4604144337264953,0.07107449856733525,0.48336143309529006,1.0355639459700001,1.0298546121928325
5786,0.4576441102756892,0.858433734939759,0.4307788495892929,0.03693409742120344,0.43989239570431354,1.1032845259200001,1.089663106563545
2475,0.25995544416624894,0.5826639892901606,0.8661426700019171,0.21951607768218723,0.6568670471336178,1.22195562455,1.1778884304252992
6055,0.21871345029239764,0.5357429718875502,0.8888174347984596,0.20085959885386823,0.5615631475318887,1.14034174005,1.1949073750040855
1931,0.4556390977443609,0.9082329317269076,0.4455341193284907,0.042368672397325696,0.42825441835610256,1.03555477484,1.08042619811268
98,0.2852130325814536,0.6755020080321285,0.46234012147211945,0.06964183381088826,0.4794706747494854,1.02822644334,1.0287248489028091
6054,0.41253132832080197,0.6405622489959839,0.4426080743124125,0.046700095510983766,0.3360483810647389,1.02677662778,1.026549800911512
5369,0.26747424115873014,0.5850066934407631,0.8628081457666534,0.20749761222540591,0.6688587016522839,1.13863991326,1.176087711943333
3818,0.285547201336675,0.6799196787148595,0.4671418363702991,0.06941738299904489,0.4837366233527303,1.02968413131,1.0279974393991549
7659,0.41704260651629066,0.6281124497991968,0.4729939264024555,0.04805157593123209,0.3361299181159662,1.02223672647,1.0131583718672235
995,0.16165413533834586,0.7933734939759036,0.44555912826025207,0.13185291308500477,0.6234007433320982,1.03126860473,1.0428747847086695
2762,0.2887218045112782,0.6668674698795181,0.4638406573778006,0.0727650429799427,0.4791305362155486,1.0053043563700002,1.033372599491613
7157,0.2641325536065163,0.5714524765732931,0.8711444563541875,0.21844157911485199,0.6699592353533668,1.2347377999299998,1.1952592469307723
6969,0.6558061821219716,0.7897590361445783,0.44605930689547907,0.029073543457497613,0.3063986841483891,1.0537969655600001,1.0621310379519096
6962,0.41119465329991645,0.6367469879518072,0.4371561271884377,0.03936007640878701,0.3370135750744988,1.06854198089,1.026073195222813
6139,0.4026733500417711,0.994578313253012,0.46826723829955996,0.07860553963705826,0.6512410583947317,1.12447828478,1.1514779306965868
4780,0.28421052631578947,0.6885542168674699,0.4634405144696189,0.0695702005730659,0.4794650390676985,1.02886485608,1.0256096624566449
3752,0.2606516290726817,0.5674364123162651,0.8119566511848203,0.20184654568600766,0.7104623840608161,1.16708109268,1.1854851401263693
1899,0.6186895810952381,0.9962707974759036,0.314469453375425,0.006311570473471824,0.40008319134056525,1.47971238958,1.358168391878718
6915,0.40568086883876353,0.9977911646586346,0.41582350839600424,0.05070200573065903,0.6423731403164294,1.18534259392,1.1678407079934736
416,0.9206349206349207,0.9879518072289157,0.31675598427985596,0.011457906945009552,0.4313747385257225,1.44790040011,1.4951550390673927
770,0.8955722639933166,0.7863453815261044,0.4419828510183787,0.021265520534861512,0.2554219879472798,1.14020560352,1.076230214969479
428,0.4128654970760233,0.6367469879518072,0.43900678813877775,0.0386341929321872,0.33750920410007446,1.02194516277,1.0256515483135713
7473,0.48788638262322465,0.8586345381526104,0.4270025008933287,0.03797516714422158,0.3972161931558904,1.13250257067,1.0969184774228085
5868,0.14187134502923976,0.7999999999999999,0.42997856377292965,0.15348615090735435,0.5922205205907386,1.07417819587,1.04487873029974
6048,0.28738512949039263,0.6973895582329317,0.46484101464825467,0.06869149952244509,0.481445202075132,1.0313585828799998,1.026136564395553
2760,0.6451127819548872,0.7684738955823293,0.42655234012162435,0.03020057306590258,0.2848643342352423,1.08348554957,1.0866420406063555
2822,0.4155388471177945,0.65,0.4421579135407081,0.047836676217765044,0.3362800300433475,0.98991661014,1.0276610660207797
97,0.15465329991645782,0.8271084337349397,0.43833154698122123,0.13261700095510984,0.6205215986588181,1.05070459552,1.0557005714510685
7362,0.8685045948203843,0.7746987951807228,0.42692747409804466,0.01984718242597899,0.26680961351043553,1.11893067454,1.1137476356087759
2455,0.41854636591478694,0.6323293172690764,0.44090746695264055,0.04597898758357211,0.33106105405388536,1.01270743331,1.0291883627014444
6769,0.4120300751879699,0.6305220883534136,0.4424580207218444,0.0471919770773639,0.3315766556447977,1.0328175830500002,1.02571165426907
2279,0.6507936507936508,0.8022088353413656,0.4291282600930436,0.029235912129894938,0.30410031531228304,1.12950817934,1.0917936503181598
256,0.8131041890442773,0.9873780837640563,0.3154340836012202,0.012593805430491883,0.4862693781965813,1.4796884474,1.4632821775351283
4054,0.265107212475355,0.5311244979919679,0.8990710968206141,0.18079433301504297,0.7047121551539308,1.28521008059,1.2648125995817934
7657,0.28253968253968254,0.6755020080321285,0.47519471239745453,0.07104106972301816,0.4829636862970896,1.0721876538700001,1.024099285241153
6696,0.14332497911445277,0.8086345381526104,0.4323544122902581,0.15162368672397325,0.5867826308304659,1.0695320359799998,1.0473969060517732
6700,0.6395989974937343,0.7919678714859437,0.4429081814935487,0.02893505253104107,0.3144883807972173,1.04584892437,1.0668224888066442
7444,0.16838763575605678,0.7425702811244981,0.44638442300837666,0.1348710601719198,0.6201112618694741,1.0046896569,1.0321011684745236
6460,0.28755221386800334,0.6730923694779116,0.4926509467668784,0.07146609360076409,0.4742266316640225,1.0274420162200002,1.0168781766096051
4165,0.25758841548287387,0.5751338688082329,0.8719780874120657,0.21780483922325694,0.657187524425942,1.20583217084,1.1871978692446699
4772,0.16317460317460317,0.773293172690763,0.44663451232599016,0.12258834765998088,0.6171250056007875,1.03248121183,1.0272313541884452
5790,0.14922305764411026,0.8072289156626506,0.43653090389440385,0.1414517669531996,0.5993104848686914,1.0579247597700001,1.0450615053526744
3693,0.916099773241437,0.9921113023524097,0.3153269024659933,0.011891117478510028,0.43093346532028853,1.5118643139399999,1.5030044784122307
1127,0.8955722639933166,0.7487951807228916,0.44510896748854767,0.022693409742120346,0.26119849308276405,1.03339396549,1.084732217925282
3220,0.16401002506265663,0.7839357429718876,0.4478849589140579,0.125549188156638,0.6144103406092134,1.0277787328,1.0330464984188428
4108,0.15097744360902254,0.7632530120481927,0.43918185066110726,0.14455587392550143,0.5926032575857634,1.05329467659,1.024350310623246
4803,0.23040935672514617,0.46787148594377514,0.8900678813865274,0.20487106017191978,0.6409305206471013,1.32127177898,1.3223354372597846
6431,0.26649958228905596,0.5798192771084337,0.8644754078849105,0.20849251830635146,0.6759252075620058,1.21341150035,1.1841986585787803
999,0.28504594820384294,0.6771084337349398,0.4648910325117774,0.07010506208213946,0.4849015437736259,1.0334542016,1.030023641630235
7445,0.4158730158730159,0.6345381526104418,0.44173276170076525,0.04632760267430754,0.3304256151026887,1.0204026069299998,1.0261527743490109
4590,0.264828738512949,0.5500334672018072,0.8615576991785858,0.17036771728748806,0.7112081772336112,1.26031188073,1.2213232010918649
1538,0.9583333333333333,0.9937248995983936,0.2783337799215,0.010555754536771728,0.4132375941664281,1.69061151784,1.6459004847002248
263,0.285547201336675,0.6867469879518073,0.46449088960359575,0.073170964660936,0.4856478875321447,1.03061886765,1.0312962311141582
3610,0.22539682539682537,0.5726907630522089,0.8655591282604022,0.21150907354345747,0.6393238273935905,1.16940852667,1.178145858784068
6919,0.2868838763575605,0.695582329317269,0.46371561271899386,0.06992836676217765,0.48341378127327017,1.03486502713,1.028314515332962
2844,0.2883876357560568,0.6720883534136546,0.4658413719187088,0.07016714422158549,0.48374413642922304,1.03066301141,1.0321745911882665
2870,0.27886382623224726,0.661847389558233,0.4519364058593969,0.07005730659025787,0.4944306261487287,1.0757334177,1.0375648582586798
1239,0.28487886382623223,0.6704819277108434,0.4623651304038808,0.06755014326647564,0.4776453723313399,1.02193565065,1.0273590806923165
3536,0.28638262322472846,0.6787148594377509,0.4659914255092769,0.06824737344794651,0.48112903715301264,1.02012413775,1.0273769975218443
7231,0.16685045948203842,0.7867469879518072,0.44798499464110325,0.12788920725883476,0.6185295675776218,1.0257120959200001,1.0395657332237485
1120,0.2870509607351713,0.661847389558233,0.46756698821024206,0.08051098376313277,0.4797086945662134,1.02038116363,1.0358066893732056
1294,0.28738512949039263,0.6765060240963855,0.4649160414435387,0.06870582617000955,0.48395274848941766,1.02037156979,1.0304088831227172
7481,0.1546365914786967,0.7775100401606425,0.44620936048604726,0.13371537726838587,0.621905019549334,1.0372547058200001,1.0306668951112439
1002,0.1432581453634085,0.8022088353413656,0.43320471597014404,0.10974212034383954,0.5918356567149048,1.06246377004,1.0087901316877987
3658,0.42422723475355056,0.6845381526104417,0.4551625580566113,0.049078319006685765,0.3382098837621228,1.02050370529,1.017861254273873
4048,0.2830409356725146,0.6744979919678714,0.4650410861023455,0.07167144221585482,0.4798678122757051,1.04283286791,1.0276157490358848
1850,0.16633249791144528,0.7497991967871486,0.44715969989297855,0.1295606494746896,0.624929651898845,1.0240535089700002,1.0293923457035188
3689,0.28354218880534665,0.6708835341365462,0.4643158270812663,0.07190066857688635,0.47765187151331556,1.03680498987,1.0278933335627685
5701,0.5092731829573934,0.8206827309236948,0.44493390496621826,0.039794651384909265,0.38636885990240927,1.0284908394,1.0740018977686792
1652,0.48888888888888893,0.8291164658634538,0.4396070025010502,0.037769818529130854,0.4086580982853932,1.0780991500900001,1.0787308400703082
1287,0.25939849624060146,0.5466867469879518,0.8736453495290724,0.17705348615090735,0.7288079319733626,1.2672015350799999,1.2346138111671972
1548,0.8788638262322472,0.7421686746987951,0.4333797784924735,0.0221585482330468,0.26668370679233677,1.07857970062,1.1138792895038383
7201,0.28538011695906434,0.676706827309237,0.4662415148268904,0.06620821394460362,0.4799856252641367,1.0199822322799998,1.0253152302729893
6129,0.2843776106934001,0.6889558232931727,0.4641657734906982,0.07021967526265521,0.48262129288515154,1.02245683854,1.027167089800773
2158,0.8504594820384294,0.7843038821957832,0.37450875312625026,0.01884750079591691,0.3029686900940564,1.20553591113,1.256308775730869
1778,0.28036758563074354,0.6734939759036144,0.4541872097179186,0.06914517669531997,0.49693715833183816,1.06821027663,1.0365940930672322
2456,0.2634363686992481,0.5774765729588354,0.8746873883532956,0.21665074816929325,0.6602123273575392,1.2457292724299998,1.1868071900001498
1501,0.2858813700918964,0.6819277108433736,0.4627902822438238,0.06916427889207259,0.47894926749962513,1.0248092972299998,1.0274685489464588
7338,0.4019771651353383,0.9912985274427711,0.41598189829757626,0.1265520534861509,0.6339490152108167,1.3767536386,1.3983366960574741
4132,0.9165622389306598,0.9924698795180723,0.2819288138621943,0.011094197707736389,0.431506860361806,1.53735726596,1.6170487374869924
1695,0.9219477264578112,0.9918244406194778,0.31289746337917573,0.013443170964660935,0.4303664465447974,1.52947989219,1.5212012992974493
7660,0.16893901420217208,0.7614457831325301,0.47657020364432884,0.13290353390639922,0.6035680209960593,1.0063818084799998,1.0223069572243746
7876,0.8919918844695072,0.9885255306937751,0.3142550911037207,0.014121981170702007,0.4439357860465756,1.4877189855200001,1.5074165968018267
3216,0.8990332975271512,0.9863740676997993,0.31384423008264156,0.013890025924403058,0.4401204835480677,1.50699010226,1.5092788811917819
7340,0.4765246449456976,0.8493975903614458,0.4352804573063363,0.03873447946513849,0.40531287799820015,1.07306353252,1.0820424150716716
