,EXEC,L2MISS,L3MISS,L3MPI,INST,PhysIPC%,L3HIT,IPC,INSTnom%,MEM,FREQ,L2MPI,GT,Pred
275,0.3377333333333334,0.033164601769899764,0.02188931788931789,0.0198589928057554,0.3575775797719742,0.6592753623188407,0.9894,0.6594202898550725,0.3373333333333333,0.02485683987274655,0.29733744935354145,0.042943063352062126,1.0331698632,1.0197635203337023
670,0.2946666666666667,0.18732743362825224,0.01349921349921922,0.015059952038417267,0.38752665821196064,0.603140096618116,0.9990000000000001,0.6026570048297102,0.2946666666666667,0.020162601626058676,0.28156151520951894,0.28219727345640827,1.00856749181,0.9946231578755993
223,0.3416666666666666,0.019162831858400294,0.018961818961818963,0.0181294964028777,0.33607015854422456,0.6956521739130435,0.9815,0.6956521739130435,0.3413333333333333,0.03778720395899611,0.2833301176923468,0.024809542902977065,1.0144020372799998,1.0137021056542785
207,0.303,0.0334752212389262,0.25280995280995283,0.26237410071942446,0.6293668195826381,0.43514492753623185,0.8705,0.43532608695652175,0.30266666666666664,0.5825379992930364,0.46691105537315575,0.04810344827588135,1.01077757608,0.9990252650052732
663,0.44399999999999995,0.02409557522121979,0.012646932646932648,0.00927098321342446,0.2548956344963426,0.9130434782608696,0.990333333333,0.9154589371992755,0.44399999999999995,0.02058206669027925,0.27979291272775236,0.0238412189254426,1.01750796517,1.0155789859988824
514,0.9666666666666667,0.2559504424777855,0.011957099957099957,0.004089208633093525,0.40758415354102123,0.5730434782608695,0.9990000000000001,0.5731884057971014,0.9648,0.014981972428419936,0.9705382982824732,0.11793103448280591,1.22859572545,1.2749927807944788
289,0.439,0.019091150442471113,0.010506220506220507,0.00791726618705036,0.2582291655522009,0.9057971014492754,0.98975,0.9057971014492754,0.439,0.01706256627783669,0.2796160524791512,0.019423616680039866,0.983876703069,1.0178131598374078
563,0.416,0.020638938053079422,0.008439868439862722,0.006609112709827339,0.27411424739058243,0.851449275362319,0.992166666667,0.851449275362319,0.41622222222266664,0.01260280428892188,0.28156151520951894,0.021802325581416118,0.9937494140950001,1.0153506973385515
642,0.32493333333333335,0.024307964601761302,0.010230802230802232,0.01032230215827338,0.34941774521066093,0.6691304347826087,0.9922,0.6695652173913045,0.32506666666666667,0.021621774478614353,0.27993440092599653,0.033170809943878575,1.02513087893,1.0202118829818252
543,0.33155555555533334,0.020973451327415585,0.014774774774774775,0.014757793765035972,0.344572002497838,0.6780193236717392,0.9866666666670001,0.6787439613514493,0.331555555556,0.029221161776882294,0.2819152357067212,0.028219727345640825,1.0285188383200001,1.0178058912656316
689,0.2956666666666667,0.03326017699113866,0.3736879736885457,0.41822541966474824,0.5603482769923878,0.4815217391304348,0.828,0.48146135265579715,0.29577777777733333,0.6164722516790385,0.4094314746923946,0.050286688051343335,1.11044636911,1.0755784983321126
421,0.4128,0.026152566371672153,0.0062977262977262985,0.004984172661870503,0.28444041206886017,0.8202898550724639,0.9954,0.8217391304347827,0.4126666666666667,0.010799575821845176,0.2898032027782019,0.027949077786699257,1.02431606392,1.0094120707326504
264,0.3665,0.38389380530959855,0.00903045903045903,0.008115107913669066,0.46517980880403015,0.5025362318840579,0.99975,0.5018115942028986,0.36633333333333334,0.013990809473312125,0.4207505305805824,0.4664194065759689,1.0196518540200001,0.9947140560148947
327,0.4154285714286667,0.02970796460175939,0.005216645216645217,0.004083247687568345,0.2896775340238596,0.807453416152174,0.996642857143,0.8069358178043479,0.41533333333333333,0.008675453214153412,0.29674623080955165,0.031421124985682204,1.02229381969,1.004926646623437
37,0.4388095238093333,0.6913274336280738,0.005063430777709137,0.003745118191165468,0.6411448378978922,0.36428571428550727,1.0,0.3642339544528985,0.43885714285733335,0.00664242791496642,0.6948333838648678,0.6910585404974704,1.0472309139899998,1.148900711744937
433,0.44933333333333336,0.02328849557521299,0.014234234234234235,0.010388489208633094,0.25387628029443665,0.9202898550724639,0.9890000000000001,0.9202898550724639,0.4486666666666666,0.022170378225521387,0.28173837545812014,0.02295108259824497,1.00316762636,1.0152564748281998
606,0.436,0.6615304528903853,0.006355262825842986,0.0048209902666043174,0.645210436107408,0.36197783461231886,0.999941176471,0.36121057118514494,0.436,0.006596386168455284,0.6944989842352134,0.6786405019092537,1.0301217111399998,1.1427677118508612
138,0.9666666666666667,0.27957200321777714,0.00504972504972973,0.0017318508829352519,0.41159149009753543,0.5676548089594204,0.999818181818,0.567523056652174,0.9666666666666667,0.007662199942156239,0.9821531931305297,0.1294853101990094,1.3370019935700002,1.2837018186721239
314,0.27830303030333337,0.2249782783587876,0.006669006669000429,0.007795945062129497,0.41807544657000323,0.5592885375492754,0.9993636363639999,0.558959156786232,0.2783030303026667,0.009353771008059385,0.2870924175182184,0.35505941532415997,1.01352380312,1.0077767736776921
493,0.32144444444466663,0.01921061946901975,0.012295152295152297,0.012678657074345323,0.35520893689941174,0.6583333333333333,0.988,0.6582125603876812,0.32111111111066665,0.02056557087310003,0.2812077947133779,0.02671611868484231,1.00841356901,1.0218697510349575
31,0.29573333333333335,0.03988035398228676,0.40271128271128276,0.4686043165467626,0.5096028084865384,0.5207246376811595,0.8444,0.521304347826087,0.29573333333333335,0.6803817603393426,0.37183098591534947,0.060546110665621704,1.1145045915,1.1030128430335786
438,0.3396666666666666,0.023161061946894452,0.019476619476619477,0.018705035971223024,0.33814354277647424,0.6916666666666668,0.9840000000000001,0.6920289855072465,0.34,0.03847295864262991,0.2833301176923468,0.030096230954302364,1.02553207971,1.0143638334046288
14,0.35244444444466666,0.4938053097343384,0.006221936221930503,0.005785371702633093,0.5105977577665097,0.4579106280195652,1.0,0.4580314009673914,0.35244444444399997,0.04817132084364793,0.4440076532254702,0.6203889334417083,1.05387569447,1.0668144002396622
213,0.34299999999999997,0.017952212389374174,0.019476619476619477,0.018057553956834532,0.33210942959169526,0.7039855072463769,0.98,0.7047101449275364,0.3426666666666667,0.03795687522092612,0.28067721396863565,0.02260825982358565,0.993131903831,1.0140043429517602
404,0.3353333333333333,0.020718584070778506,0.017354497354440154,0.0168824940047482,0.3395844400564123,0.6886473429949276,0.984333333333,0.6884057971014493,0.335555555556,0.03500412395423118,0.2812077947133779,0.02724538893345118,1.03500869084,1.016266079192736
1,0.314722222222,0.031494690265464954,0.007716287716293435,0.007982014388489209,0.35990561527672915,0.6495772946862319,0.995416666667,0.6497584541050726,0.31477777777733335,0.05444915753500177,0.27943919223055,0.04417602245402734,1.0194153646200002,1.0096375539493871
512,0.3626666666666667,0.502566371681238,0.011763191763191764,0.010633093525179858,0.4698758468177838,0.4974637681159422,1.0,0.4972826086956522,0.36333333333333334,0.017765995051254858,0.4207505305805824,0.6134723336008876,1.0231917607799998,1.0787663305336221
492,0.3183333333333333,0.02252389380530176,0.010241670241664525,0.010628297362115107,0.3569730107045342,0.6549516908210146,0.9916666666670001,0.6551932367137682,0.31866666666666665,0.019615883115362318,0.28014663322389344,0.031545709703312566,1.02117337188,1.0224089829392091
