num 800000 2604.4164896
num 300000 971.228885651
num 500000 1622.35188484
num 600000 1943.71349812
num 100000 326.377797127
num 900000 2907.38818645
num 1000000 3232.37810135
num 400000 1298.49522114
num 200000 648.985505104
num 700000 2275.08089542
