Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-3-learning-12-regular-2,1946.66666667,0.76,0.120483333333,0.115733333333,2024.0,0.241,6.02,1.07233333333,0.672333333333,3.27833333333,0.00202666666667,0.662333333333,1.23383333333,0.000808,2.14166666667,53.5333333333,1.94666666667,2101.66666667,1.485
batch-3-learning-78-regular-2,1858.33333333,0.721333333333,0.116083333333,0.110616666667,1951.66666667,0.232166666667,5.80833333333,1.07766666667,0.691333333333,3.07666666667,0.001805,0.651666666667,1.28883333333,0.000772833333333,2.15666666667,53.9,1.92116666667,2100.0,1.475
batch-5-learning-1-regular-5,1896.66666667,0.76,0.147722222222,0.112855555556,2483.33333333,0.295333333333,7.38444444444,1.38411111111,0.619888888889,6.29666666667,0.00254555555556,0.763777777778,0.968,0.000562888888889,2.77,69.2,2.23244444444,2100.0,1.23644444444
batch-5-learning-1-regular-4,1826.66666667,0.745555555556,0.144244444444,0.108733333333,2423.44444444,0.288444444444,7.20222222222,1.34011111111,0.598777777778,6.15,0.00246711111111,0.783777777778,0.958777777778,0.000555677777778,2.68111111111,67.0222222222,2.223,2100.0,1.23088888889
batch-5-learning-1-regular-3,1884.44444444,0.76,0.146044444444,0.112277777778,2454.44444444,0.291888888889,7.30222222222,1.37233333333,0.624555555556,6.19666666667,0.00254466666667,0.753888888889,0.980222222222,0.000592177777778,2.74444444444,68.6222222222,2.22555555556,2100.0,1.23155555556
batch-5-learning-1-regular-2,1896.66666667,0.76,0.147144444444,0.112844444444,2474.77777778,0.294333333333,7.35888888889,1.34633333333,0.619,6.27666666667,0.00256388888889,0.767888888889,0.964444444444,0.000584666666667,2.69,67.2444444444,2.24222222222,2100.0,1.23711111111
batch-5-learning-1-regular-1,1880.0,0.76,0.146444444444,0.111855555556,2460.66666667,0.292666666667,7.31777777778,1.37544444444,0.605666666667,6.28555555556,0.00254744444444,0.757,0.939555555556,0.000567533333333,2.75555555556,68.8444444444,2.23555555556,2100.0,1.23622222222
batch-5-learning-45-regular-2,1874.44444444,0.76,0.145855555556,0.1115,2455.66666667,0.292222222222,7.30666666667,1.347,0.612555555556,6.25333333333,0.00254677777778,0.768333333333,0.939111111111,0.000573766666667,2.69555555556,67.4111111111,2.23555555556,2100.0,1.23544444444
batch-5-learning-45-regular-3,1830.0,0.746444444444,0.144811111111,0.108755555556,2434.44444444,0.289555555556,7.24444444444,1.35822222222,0.612444444444,6.23511111111,0.00256633333333,0.772111111111,0.951444444444,0.000577444444444,2.71444444444,67.8777777778,2.22633333333,2100.0,1.22933333333
batch-5-learning-45-regular-1,1787.77777778,0.734333333333,0.141044444444,0.106411111111,2368.88888889,0.281888888889,7.04111111111,1.35377777778,0.615333333333,6.15244444444,0.00249877777778,0.764,0.969777777778,0.000554111111111,2.70666666667,67.6666666667,2.204,2101.11111111,1.22655555556
batch-5-learning-45-regular-4,1781.11111111,0.734333333333,0.141188888889,0.105977777778,2373.33333333,0.282222222222,7.05666666667,1.34366666667,0.605333333333,6.096,0.00247444444444,0.772,0.931666666667,0.000538666666667,2.68666666667,67.1666666667,2.21133333333,2100.0,1.22711111111
batch-5-learning-45-regular-5,1836.66666667,0.747222222222,0.144211111111,0.109211111111,2425.22222222,0.288666666667,7.21666666667,1.37144444444,0.599888888889,6.23022222222,0.00244533333333,0.770333333333,0.954777777778,0.000473333333333,2.74333333333,68.6111111111,2.22222222222,2100.0,1.23411111111
batch-4-learning-100-regular-2,1912.85714286,0.748285714286,0.133214285714,0.113971428571,2239.57142857,0.266428571429,6.66,1.18514285714,0.64,4.65571428571,0.00224128571429,0.708428571429,1.16571428571,0.000734285714286,2.36714285714,59.2142857143,2.06285714286,2100.0,1.38042857143
batch-4-learning-100-regular-3,1825.71428571,0.731714285714,0.126385714286,0.108428571429,2128.14285714,0.253142857143,6.32428571429,1.19714285714,0.628,4.43471428571,0.002033,0.714857142857,1.10485714286,0.000559185714286,2.39571428571,59.8571428571,2.02142857143,2100.0,1.37
batch-3-learning-78-regular-3,1845.0,0.732666666667,0.114516666667,0.109666666667,1926.66666667,0.229166666667,5.72833333333,1.079,0.6705,3.06916666667,0.00187733333333,0.654,1.2565,0.000790666666667,2.155,53.9,1.92466666667,2100.0,1.47833333333
batch-4-learning-100-regular-1,1840.0,0.733142857143,0.1289,0.109414285714,2164.85714286,0.257714285714,6.44285714286,1.21142857143,0.644285714286,4.61571428571,0.002083,0.708428571429,1.22457142857,0.0006081,2.42428571429,60.6,2.03571428571,2100.0,1.374
batch-4-learning-100-regular-4,1952.85714286,0.76,0.1339,0.116,2254.28571429,0.268,6.7,1.22071428571,0.659571428571,4.61285714286,0.00220371428571,0.694571428571,1.136,0.000713714285714,2.44142857143,61.0142857143,2.06857142857,2100.0,1.38414285714
batch-4-learning-100-regular-5,1761.42857143,0.727,0.121985714286,0.1049,2052.71428571,0.244142857143,6.11,1.16171428571,0.628428571429,4.27142857143,0.00213642857143,0.732142857143,1.12142857143,0.000681142857143,2.32571428571,58.1,2.01128571429,2100.0,1.36628571429
batch-2-learning-45-regular-5,1778.33333333,0.718666666667,0.1114,0.105516666667,1875.0,0.223333333333,5.57833333333,1.0775,0.682,2.9405,0.00177066666667,0.666666666667,1.203,0.000705333333333,2.15,53.7833333333,1.8835,2100.0,1.44833333333
batch-2-learning-45-regular-4,2036.66666667,0.76,0.126716666667,0.121,2126.66666667,0.253,6.325,1.0925,0.688166666667,3.57166666667,0.002028,0.657,1.26583333333,0.000806333333333,2.185,54.6333333333,1.94666666667,2103.33333333,1.4805
batch-4-learning-56-regular-5,1762.85714286,0.725857142857,0.1231,0.104885714286,2069.14285714,0.246285714286,6.16857142857,1.17671428571,0.640857142857,4.36,0.00214714285714,0.732857142857,1.13471428571,0.000673285714286,2.35285714286,58.8,2.01642857143,2100.0,1.36871428571
batch-5-learning-34-regular-1,1783.33333333,0.738222222222,0.141611111111,0.106155555556,2381.55555556,0.283,7.07777777778,1.37533333333,0.621,5.74811111111,0.00228788888889,0.760333333333,0.969888888889,0.000488666666667,2.75222222222,68.7555555556,2.20666666667,2100.0,1.22733333333
batch-2-learning-45-regular-1,1983.33333333,0.752833333333,0.12315,0.118133333333,2071.66666667,0.246166666667,6.15666666667,1.08933333333,0.679666666667,3.284,0.00189366666667,0.658833333333,1.27716666667,0.000795666666667,2.18166666667,54.4833333333,1.91766666667,2100.0,1.46166666667
batch-4-learning-56-regular-2,1934.28571429,0.76,0.132842857143,0.115028571429,2234.57142857,0.265714285714,6.64428571429,1.18328571429,0.647285714286,4.83285714286,0.00241628571429,0.725142857143,1.16528571429,0.000744,2.36571428571,59.1714285714,2.07,2100.0,1.38471428571
batch-2-learning-45-regular-3,1968.33333333,0.76,0.122266666667,0.117116666667,2053.33333333,0.244666666667,6.115,1.09683333333,0.682666666667,3.32166666667,0.00198133333333,0.653,1.26083333333,0.000817,2.19333333333,54.85,1.9165,2100.0,1.47233333333
batch-2-learning-45-regular-2,1788.33333333,0.723166666667,0.111916666667,0.106533333333,1879.0,0.223333333333,5.58833333333,1.06116666667,0.663833333333,3.118,0.00193266666667,0.6755,1.24233333333,0.000765,2.12,53.05,1.88933333333,2100.0,1.46166666667
batch-5-learning-56-regular-2,1874.44444444,0.76,0.145066666667,0.1117,2439.88888889,0.290222222222,7.25666666667,1.34277777778,0.623333333333,5.86222222222,0.00246955555556,0.769333333333,0.961,0.000585444444444,2.68222222222,67.0666666667,2.22333333333,2100.0,1.23244444444
batch-5-learning-56-regular-4,1816.66666667,0.734222222222,0.143811111111,0.108122222222,2416.66666667,0.287666666667,7.19222222222,1.35022222222,0.611777777778,6.19511111111,0.00234511111111,0.761666666667,0.986555555556,0.000472722222222,2.70222222222,67.4888888889,2.20322222222,2100.0,1.229
batch-1-learning-89-regular-5,1996.0,0.76,0.12064,0.1188,2028.0,0.2414,6.036,1.0604,0.6972,2.778,0.0018232,0.6294,1.3096,0.000879,2.12,53.0,1.952,2100.0,1.574
batch-5-learning-34-regular-4,1825.55555556,0.746222222222,0.143755555556,0.108544444444,2414.0,0.287333333333,7.17888888889,1.34911111111,0.623444444444,5.83011111111,0.00242922222222,0.769444444444,0.956333333333,0.000582444444444,2.69777777778,67.4777777778,2.21988888889,2100.0,1.22855555556
batch-1-learning-89-regular-2,2005.0,0.76,0.125016666667,0.119266666667,2105.83333333,0.2505,6.25833333333,1.09083333333,0.696333333333,3.06666666667,0.00178833333333,0.627166666667,1.302,0.000783,2.18,54.5,1.91166666667,2100.0,1.45533333333
batch-4-learning-78-regular-2,1972.85714286,0.76,0.1352,0.117371428571,2268.57142857,0.270142857143,6.75285714286,1.217,0.663857142857,4.56,0.00217414285714,0.686428571429,1.147,0.000718142857143,2.43285714286,60.8571428571,2.06857142857,2100.0,1.38757142857
