,AFREQ,EXEC,FREQ,INST,INSTnom,IPC,L2HIT,L2MPI,L3HIT,PhysIPC%,MEM,GT,Pred
1985,0.756625,0.9545,0.753125,0.7866563227307991,0.0190875,1.2675,0.947875,0.000197375,0.697875,0.633625,2.7013749999999996,1.34447217486,1.3665932539494123
984,0.76,0.766285714286,0.669142857143,0.8729281767925461,0.015328571428600002,1.1485714285700002,0.268285714286,0.0049,0.985,0.574142857143,3.033,1.17898023362,1.2043924304664364
2205,0.759625,0.922375,0.756625,0.8186946011281225,0.0184375,1.2175,0.868,0.000475875,0.740125,0.6095,2.75825,1.33143856724,1.3468339342345923
1975,0.76,0.7998571428569999,0.580142857143,0.725714285714074,0.016,1.38,0.653,0.00173571428571,0.955,0.6894285714289999,3.14385714286,1.0852901814899998,1.1314294717223337
79,0.750714285714,0.593285714286,0.449,0.7576574021546263,0.0118571428571,1.32,0.7404285714290001,0.00158285714286,0.9218571428569999,0.659857142857,3.24071428571,1.06865492713,1.0901668765379164
559,0.76,0.929125,0.755875,0.8134507606084868,0.0185875,1.22875,0.8555,0.000492625,0.76875,0.6145,2.756,1.34714507883,1.3428107670498832
508,0.76,0.966625,0.756375,0.7795698924731183,0.0193625,1.2775,0.904875,0.000378875,0.866,0.639375,2.7112499999999997,1.3413903255700002,1.3431736320905625
2328,0.759833333333,0.6075,0.445,0.7329740323370897,0.012133333333299998,1.37166666667,0.8715,0.0007358333333330001,0.8456666666670001,0.6855,3.36566666667,1.05359275554,1.0566609395636222
2190,0.76,0.803666666667,0.755111111111,0.9408381265405765,0.0160777777778,1.06544444444,0.6441111111110001,0.0017177777777799999,0.956444444444,0.532111111111,2.4985555555600003,1.44791283515,1.452852856351006
1061,0.76,0.584333333333,0.449333333333,0.7693464816982218,0.0116833333333,1.3066666666700002,0.7691666666670001,0.00205,0.94,0.653,3.36683333334,1.1050518011100001,1.0478058109443755
1683,0.758111111111,0.902,0.7555555555560001,0.8363636363638743,0.0180444444444,1.1933333333299998,0.7367777777779999,0.0007336666666669999,0.878,0.597,2.5435555555600002,1.4450632962099998,1.4153757273765242
558,0.7541428571430001,0.791142857143,0.580571428571,0.7340448239065465,0.015828571428600002,1.36142857143,0.708714285714,0.00148171428571,0.9470000000000001,0.681571428571,3.1500000000000004,1.11817978014,1.1301566626923354
994,0.76,0.818125,0.73875,0.9023508137432188,0.0163625,1.1075,0.619125,0.00228875,0.9705,0.5539999999999999,2.761125,1.31390447769,1.3397286806116346
2199,0.76,0.824857142857,0.585428571429,0.710721649486631,0.0165142857143,1.4114285714300001,0.834571428571,0.000995714285714,0.9307142857140001,0.706,3.1288571428500003,1.16372027018,1.1432482495232548
72,0.758125,0.832375,0.753625,0.9045936395759717,0.0166625,1.1025,0.670125,0.001865,0.9675,0.552,2.796125,1.3324473939,1.3301508893486738
2102,0.748,0.5925,0.437333333333,0.7394495412838233,0.0118666666667,1.35666666667,0.884,0.0006724999999999999,0.8085,0.6773333333329999,3.315,1.07947758434,1.0760793164587008
2402,0.75925,0.8495,0.75125,0.8853171155516942,0.017,1.1325,0.6625,0.00188125,0.961,0.565375,2.90225,1.31172923669,1.2877630714047221
1091,0.76,0.764375,0.670125,0.8756073858114675,0.015300000000000001,1.14,0.29275,0.0050575,0.981125,0.570375,2.8752500000000003,1.21619166721,1.2660612327082457
438,0.759125,0.93175,0.756375,0.8113509192645884,0.018625,1.23,0.883625,0.00030575,0.69575,0.615875,2.755625,1.32317641455,1.3482022624179972
788,0.76,0.9329999999999999,0.7571428571430001,0.8114233907537935,0.0186714285714,1.23,0.8331428571430001,0.000440428571429,0.6842857142859999,0.616,2.7774285714299998,1.3348508241600001,1.3368478438045754
2101,0.76,0.7528571428569999,0.675285714286,0.8986486486496605,0.015071428571399998,1.11428571429,0.308,0.0044614285714300005,0.983857142857,0.5578571428569999,2.9111428571399998,1.25438625485,1.2528665914748522
507,0.759125,0.904875,0.757,0.8356500408830744,0.0181,1.195,0.86525,0.00050775,0.77925,0.5975,2.752625,1.32123349473,1.3516644692387105
1524,0.7597777777779999,0.8476666666670001,0.7543333333329999,0.8893219017914596,0.0169444444444,1.12444444444,0.575,0.00215888888889,0.9627777777779999,0.561777777778,2.52288888889,1.44205229329,1.43033536625835
2198,0.76,0.933375,0.75675,0.8097133757961783,0.018675,1.2325,0.8885,0.00048375,0.69175,0.61675,2.7478749999999996,1.35053205301,1.352944676439391
674,0.76,0.944375,0.756375,0.8006304176516943,0.018912500000000002,1.24875,0.924,0.000273875,0.72625,0.62425,2.746875,1.3325830221100001,1.3488095264054534
1082,0.7583333333329999,0.9181666666670001,0.654,0.7121693121714286,0.0183666666667,1.405,0.7745,0.000995333333333,0.9435,0.702333333333,3.16233333333,1.19758973957,1.1298581635972953
2479,0.76,0.76575,0.671375,0.8766990291262136,0.015300000000000001,1.14,0.2565,0.0053549999999999995,0.98575,0.57025,2.8657500000000002,1.24286111325,1.2704843242652542
2275,0.76,0.592666666667,0.439833333333,0.7419408718890068,0.0118666666667,1.35,0.645833333333,0.00275333333333,0.9520000000000001,0.6745,3.31183333333,1.10996122291,1.0629874501150123
1846,0.7598571428569999,0.614571428571,0.445142857143,0.724080729885922,0.0123,1.38285714286,0.695285714286,0.00187142857143,0.941571428571,0.6914285714289999,3.18328571429,1.11438464692,1.111425514764423
699,0.7535,0.614,0.450333333333,0.7347300564034335,0.0123,1.365,0.803666666667,0.00127116666667,0.8725,0.681833333333,3.3948333333300003,1.05712293789,1.0396306745584323
192,0.76,0.586,0.447,0.762913907282242,0.011716666666700001,1.315,0.784833333333,0.0017533333333299998,0.923833333333,0.6573333333329999,3.43816666666,1.0731480136700002,1.0200944797878755
1018,0.76,0.921625,0.661375,0.7163577759871071,0.01845,1.39375,0.790375,0.00077575,0.938625,0.69675,2.7965,1.29790128536,1.270469847456861
2405,0.7571428571430001,0.896428571429,0.656428571429,0.731638418080474,0.017928571428599997,1.36857142857,0.814571428571,0.000788142857143,0.914142857143,0.6838571428569999,3.0185714285699996,1.19650667418,1.195210557725738
2440,0.759428571429,0.895714285714,0.665571428571,0.7429111531202808,0.017928571428599997,1.34857142857,0.643428571429,0.00140428571429,0.9521428571430001,0.673714285714,3.1318571428599995,1.1510939867,1.1440558643309182
988,0.76,0.887428571429,0.661714285714,0.7452107279695925,0.017728571428599998,1.3414285714299998,0.767,0.0008904285714289999,0.944571428571,0.670285714286,2.9622857142899996,1.18717945785,1.215472071512568
480,0.757285714286,0.619142857143,0.448285714286,0.7242137069106557,0.0123714285714,1.38285714286,0.7358571428569999,0.00168,0.9431428571430001,0.691,3.24071428572,1.08248581682,1.092499074292373
786,0.757428571429,0.846571428571,0.7434285714290001,0.8754980079625236,0.0169428571429,1.1414285714299999,0.156657142857,0.004768571428569999,0.987714285714,0.570285714286,2.7882857142899997,1.34564397995,1.309432642282722
2477,0.7561428571430001,0.607857142857,0.446571428571,0.7352859906054159,0.0121714285714,1.37,0.739285714286,0.00190714285714,0.9382857142859999,0.685285714286,3.2614285714299998,1.06374052812,1.086172802600955
199,0.759125,0.96725,0.756875,0.7823076923076923,0.019325000000000002,1.2775,0.939375,0.0002247625,0.761375,0.6385000000000001,2.6825,1.3358596465,1.3672181877123029
1076,0.752714285714,0.585285714286,0.442571428571,0.7559009786995203,0.011699999999999999,1.33,0.8022857142859999,0.00131014285714,0.893714285714,0.6647142857139999,3.2600000000000007,1.0560287804700002,1.0901285836461705
2272,0.76,0.815333333333,0.587833333333,0.7193195625744367,0.0163333333333,1.38666666667,0.7533333333329999,0.000982,0.925833333333,0.6934999999999999,3.16916666667,1.17379283161,1.1234063246530435
695,0.759875,0.916125,0.7565,0.825487012987013,0.0183375,1.21125,0.871625,0.000534125,0.7829999999999999,0.6054999999999999,2.7573749999999997,1.35328204236,1.3466185652459177
999,0.756625,0.89625,0.753625,0.8405916187345933,0.0179375,1.18875,0.2,0.00555625,0.991375,0.5945,2.716,1.3320713095399999,1.3358727416071972
62,0.757875,0.935875,0.753875,0.8060174188440221,0.018725000000000002,1.2425,0.912,0.0003086375,0.662625,0.620875,2.720875,1.35446952738,1.365601695080098
1991,0.76,0.8608571428569999,0.5820000000000001,0.6770588235304453,0.0172285714286,1.4814285714300002,0.729857142857,0.00128142857143,0.941857142857,0.740142857143,3.24571428571,1.0773891979999999,1.0877107696702686
431,0.76,0.773625,0.67375,0.8685220729366603,0.015475000000000001,1.15,0.239375,0.0052875,0.9845,0.574875,2.838,1.27909427426,1.279943717145825
1977,0.76,0.9329999999999999,0.7572222222220001,0.8100282485864617,0.0186666666667,1.23222222222,0.861888888889,0.000520333333333,0.768444444444,0.616222222222,2.6345555555499995,1.3560054773199999,1.3897736179348052
191,0.75575,0.889,0.752875,0.8444259567387687,0.0177875,1.18125,0.83625,0.000698,0.842625,0.590375,2.6265,1.41255798568,1.3965365241713628
1987,0.76,0.611285714286,0.448285714286,0.7333425682199751,0.012242857142899998,1.36857142857,0.728285714286,0.00193714285714,0.951714285714,0.6837142857140001,3.2037142857100003,1.09826345144,1.106616701791212
979,0.76,0.874125,0.755125,0.8645655877342419,0.0175,1.15625,0.704125,0.00132875,0.9555,0.578875,2.7638749999999996,1.3237049196100001,1.3323050654462794
