batch 2 learning 45 regular 1 0.139
batch 5 learning 45 regular 5 0.124
batch 5 learning 45 regular 4 0.114
batch 5 learning 45 regular 3 0.124
batch 5 learning 45 regular 2 0.11
batch 5 learning 45 regular 1 0.129
batch 3 learning 89 regular 1 0.125
batch 5 learning 89 regular 5 0.123
batch 5 learning 89 regular 4 0.127
batch 5 learning 89 regular 3 0.118
batch 5 learning 89 regular 2 0.15
batch 5 learning 89 regular 1 0.115
batch 4 learning 34 regular 1 0.135
batch 1 learning 56 regular 3 0.114
batch 1 learning 56 regular 2 0.118
batch 1 learning 56 regular 1 0.137
batch 2 learning 45 regular 3 0.13
batch 1 learning 56 regular 5 0.148
batch 1 learning 56 regular 4 0.181
batch 2 learning 45 regular 4 0.138
batch 4 learning 78 regular 4 0.117
batch 2 learning 45 regular 5 0.129
batch 4 learning 78 regular 5 0.104
batch 4 learning 78 regular 2 0.148
batch 4 learning 78 regular 3 0.149
batch 1 learning 12 regular 3 0.12
batch 1 learning 12 regular 2 0.113
batch 1 learning 89 regular 3 0.115
batch 4 learning 34 regular 4 0.12
batch 1 learning 12 regular 5 0.11
batch 1 learning 12 regular 4 0.115
batch 4 learning 34 regular 5 0.124
batch 5 learning 56 regular 5 0.115
batch 5 learning 56 regular 4 0.117
batch 5 learning 56 regular 3 0.129
batch 5 learning 56 regular 2 0.133
batch 5 learning 56 regular 1 0.127
batch 3 learning 56 regular 5 0.123
batch 4 learning 34 regular 2 0.119
batch 3 learning 56 regular 1 0.118
batch 3 learning 56 regular 3 0.126
batch 4 learning 34 regular 3 0.15
batch 4 learning 1 regular 3 0.128
batch 4 learning 1 regular 2 0.121
batch 4 learning 1 regular 1 0.143
batch 3 learning 1 regular 5 0.123
batch 3 learning 1 regular 2 0.13
batch 1 learning 67 regular 5 0.142
batch 4 learning 1 regular 5 0.123
batch 4 learning 1 regular 4 0.109
batch 4 learning 67 regular 2 0.108
batch 4 learning 67 regular 3 0.114
batch 3 learning 56 regular 2 0.095
batch 4 learning 67 regular 1 0.105
batch 4 learning 67 regular 4 0.123
batch 4 learning 67 regular 5 0.097
batch 1 learning 34 regular 3 0.112
batch 1 learning 34 regular 2 0.093
batch 1 learning 34 regular 1 0.1
batch 1 learning 34 regular 5 0.088
batch 1 learning 34 regular 4 0.133
batch 3 learning 67 regular 1 0.143
batch 3 learning 67 regular 3 0.156
batch 3 learning 67 regular 2 0.092
batch 3 learning 67 regular 5 0.152
batch 3 learning 67 regular 4 0.154
batch 1 learning 12 regular 1 0.091
batch 4 learning 56 regular 3 0.155
batch 3 learning 89 regular 3 0.127
batch 4 learning 56 regular 1 0.139
batch 2 learning 100 regular 3 0.126
batch 2 learning 100 regular 2 0.113
batch 2 learning 100 regular 1 0.116
batch 4 learning 12 regular 1 0.123
batch 2 learning 100 regular 5 0.122
batch 2 learning 100 regular 4 0.111
batch 4 learning 100 regular 1 0.132
batch 4 learning 100 regular 3 0.126
batch 4 learning 100 regular 2 0.118
batch 4 learning 100 regular 5 0.122
batch 4 learning 100 regular 4 0.134
batch 3 learning 89 regular 2 0.121
batch 1 learning 89 regular 2 0.11
batch 4 learning 89 regular 4 0.122
batch 4 learning 89 regular 5 0.113
batch 4 learning 89 regular 2 0.155
batch 4 learning 89 regular 3 0.141
batch 3 learning 1 regular 3 0.108
batch 4 learning 89 regular 1 0.143
batch 1 learning 23 regular 3 0.119
batch 1 learning 23 regular 2 0.102
batch 2 learning 89 regular 1 0.164
batch 2 learning 89 regular 2 0.111
batch 2 learning 89 regular 3 0.114
batch 2 learning 89 regular 4 0.113
batch 2 learning 89 regular 5 0.142
batch 3 learning 89 regular 5 0.082
batch 3 learning 45 regular 1 0.141
batch 3 learning 34 regular 5 0.124
batch 3 learning 45 regular 3 0.107
batch 3 learning 45 regular 2 0.16
batch 3 learning 45 regular 5 0.111
batch 3 learning 45 regular 4 0.101
batch 3 learning 34 regular 4 0.11
batch 1 learning 67 regular 1 0.107
batch 1 learning 23 regular 5 0.099
batch 3 learning 34 regular 1 0.131
batch 1 learning 23 regular 4 0.112
batch 3 learning 89 regular 4 0.166
batch 2 learning 23 regular 4 0.14
batch 2 learning 23 regular 5 0.132
batch 2 learning 23 regular 1 0.133
batch 2 learning 23 regular 2 0.128
batch 2 learning 23 regular 3 0.111
batch 5 learning 12 regular 5 0.129
batch 5 learning 12 regular 4 0.137
batch 5 learning 12 regular 3 0.132
batch 5 learning 12 regular 2 0.139
batch 5 learning 12 regular 1 0.114
batch 3 learning 23 regular 1 0.148
batch 3 learning 23 regular 3 0.133
batch 3 learning 23 regular 2 0.128
batch 3 learning 23 regular 5 0.12
batch 3 learning 23 regular 4 0.084
batch 5 learning 78 regular 5 0.125
batch 5 learning 78 regular 4 0.129
batch 5 learning 78 regular 3 0.102
batch 5 learning 78 regular 2 0.118
batch 5 learning 78 regular 1 0.118
batch 4 learning 45 regular 4 0.091
batch 4 learning 45 regular 5 0.126
batch 4 learning 45 regular 2 0.1
batch 4 learning 45 regular 3 0.122
batch 4 learning 45 regular 1 0.097
batch 2 learning 78 regular 4 0.166
batch 2 learning 78 regular 5 0.123
batch 1 learning 23 regular 1 0.14
batch 2 learning 78 regular 1 0.165
batch 2 learning 78 regular 2 0.123
batch 2 learning 78 regular 3 0.153
batch 3 learning 12 regular 5 0.167
batch 1 learning 1 regular 1 0.104
batch 2 learning 1 regular 1 0.124
batch 2 learning 1 regular 3 0.142
batch 2 learning 1 regular 2 0.074
batch 2 learning 1 regular 5 0.139
batch 2 learning 1 regular 4 0.119
batch 1 learning 1 regular 3 0.12
batch 3 learning 12 regular 2 0.085
batch 1 learning 89 regular 5 0.137
batch 2 learning 45 regular 2 0.107
batch 5 learning 1 regular 1 0.128
batch 5 learning 1 regular 2 0.135
batch 5 learning 1 regular 3 0.127
batch 5 learning 1 regular 4 0.112
batch 5 learning 1 regular 5 0.122
batch 4 learning 78 regular 1 0.112
batch 2 learning 67 regular 4 0.104
batch 2 learning 67 regular 5 0.125
batch 2 learning 67 regular 1 0.083
batch 2 learning 67 regular 2 0.097
batch 2 learning 67 regular 3 0.122
batch 1 learning 89 regular 4 0.104
batch 4 learning 23 regular 2 0.17
batch 4 learning 23 regular 3 0.154
batch 4 learning 23 regular 1 0.17
batch 3 learning 34 regular 3 0.131
batch 4 learning 23 regular 4 0.091
batch 4 learning 23 regular 5 0.093
batch 1 learning 67 regular 3 0.144
batch 1 learning 67 regular 2 0.164
batch 5 learning 34 regular 5 0.099
batch 5 learning 34 regular 4 0.12
batch 5 learning 34 regular 3 0.146
batch 5 learning 34 regular 2 0.121
batch 5 learning 34 regular 1 0.144
batch 1 learning 67 regular 4 0.134
batch 5 learning 23 regular 5 0.102
batch 5 learning 23 regular 4 0.125
batch 5 learning 23 regular 3 0.138
batch 5 learning 23 regular 2 0.11
batch 5 learning 23 regular 1 0.11
batch 3 learning 56 regular 4 0.112
batch 5 learning 67 regular 5 0.123
batch 5 learning 67 regular 4 0.099
batch 5 learning 67 regular 3 0.091
batch 5 learning 67 regular 2 0.113
batch 5 learning 67 regular 1 0.134
batch 4 learning 12 regular 2 0.123
batch 3 learning 34 regular 2 0.12
batch 1 learning 78 regular 5 0.131
batch 4 learning 12 regular 3 0.106
batch 1 learning 89 regular 1 0.101
batch 3 learning 100 regular 4 0.107
batch 3 learning 100 regular 5 0.136
batch 3 learning 12 regular 4 0.128
batch 3 learning 100 regular 1 0.153
batch 3 learning 100 regular 2 0.152
batch 3 learning 100 regular 3 0.102
batch 2 learning 12 regular 1 0.107
batch 2 learning 12 regular 2 0.138
batch 2 learning 12 regular 3 0.129
batch 2 learning 12 regular 4 0.109
batch 2 learning 12 regular 5 0.124
batch 2 learning 34 regular 4 0.115
batch 2 learning 34 regular 5 0.13
batch 2 learning 34 regular 1 0.121
batch 2 learning 34 regular 2 0.107
batch 2 learning 34 regular 3 0.106
batch 3 learning 1 regular 1 0.1
batch 4 learning 12 regular 5 0.111
batch 4 learning 56 regular 2 0.148
batch 2 learning 56 regular 1 0.119
batch 2 learning 56 regular 2 0.109
batch 2 learning 56 regular 3 0.142
batch 2 learning 56 regular 4 0.11
batch 2 learning 56 regular 5 0.126
batch 4 learning 56 regular 4 0.094
batch 4 learning 56 regular 5 0.155
batch 3 learning 78 regular 5 0.119
batch 3 learning 78 regular 4 0.129
batch 3 learning 78 regular 1 0.107
batch 3 learning 78 regular 3 0.111
batch 3 learning 78 regular 2 0.144
batch 1 learning 45 regular 3 0.147
batch 1 learning 45 regular 2 0.137
batch 1 learning 45 regular 1 0.093
batch 1 learning 45 regular 5 0.118
batch 1 learning 45 regular 4 0.122
batch 1 learning 1 regular 4 0.143
batch 1 learning 1 regular 5 0.161
batch 1 learning 100 regular 4 0.098
batch 1 learning 100 regular 5 0.137
batch 1 learning 100 regular 2 0.114
batch 1 learning 100 regular 3 0.139
batch 1 learning 1 regular 2 0.127
batch 1 learning 100 regular 1 0.108
batch 1 learning 78 regular 3 0.11
batch 1 learning 78 regular 2 0.113
batch 1 learning 78 regular 1 0.116
batch 3 learning 1 regular 4 0.106
batch 4 learning 12 regular 4 0.093
batch 1 learning 78 regular 4 0.108
batch 3 learning 12 regular 3 0.139
batch 5 learning 100 regular 2 0.116
batch 5 learning 100 regular 3 0.121
batch 5 learning 100 regular 1 0.125
