Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-5-learning-56-regular-5,4740.0,0.9812,0.28514,0.2818,4792.0,0.5698,14.268,0.9664,0.6944,9.204,0.001698,0.692,1.9528,0.0005642,1.932,48.32,2.54,2100.0,1.796
batch-5-learning-56-regular-2,4176.0,0.9622,0.24858,0.249,4180.0,0.4976,12.422,0.9358,0.6848,7.534,0.00167,0.7212,1.7808,0.000556,1.874,46.82,2.406,2100.0,1.75
batch-5-learning-56-regular-3,5450.0,0.9095,0.3211,0.323833333333,5408.33333333,0.644,16.0933333333,0.913166666667,0.677833333333,10.3183333333,0.00173333333333,0.733166666667,1.73766666667,0.000567666666667,1.82833333333,45.6666666667,2.395,2100.0,1.60733333333
batch-5-learning-56-regular-1,5478.0,1.062,0.31446,0.3238,5328.0,0.6288,15.716,0.9434,0.6858,10.008,0.001868,0.7082,1.96,0.0006628,1.884,47.1,2.6,2106.0,1.822
batch-2-learning-67-regular-5,2595.0,0.722,0.15795,0.1543,2655.0,0.316,7.89166666667,0.979,0.682333333333,4.55783333333,0.00169583333333,0.688833333333,1.32916666667,0.000591166666667,1.95666666667,48.9333333333,1.92933333333,2100.0,1.42983333333
batch-2-learning-67-regular-4,2645.0,0.724,0.160733333333,0.15735,2700.0,0.321166666667,8.03666666667,0.975166666667,0.709666666667,4.77766666667,0.001738,0.6825,1.34016666667,0.000639,1.95,48.7333333333,1.94283333333,2100.0,1.43316666667
batch-2-learning-67-regular-1,2623.33333333,0.724666666667,0.159383333333,0.156183333333,2680.0,0.3185,7.97333333333,0.973333333333,0.706333333333,4.53833333333,0.00169966666667,0.683,1.29366666667,0.000616,1.945,48.65,1.934,2100.0,1.434
batch-2-learning-67-regular-3,2688.33333333,0.726833333333,0.162433333333,0.15965,2732.16666667,0.324833333333,8.11333333333,0.970166666667,0.698,4.86566666667,0.00169666666667,0.683166666667,1.4055,0.000601166666667,1.93666666667,48.4666666667,1.97333333333,2101.66666667,1.43516666667
batch-2-learning-67-regular-2,2958.33333333,0.76,0.1766,0.175733333333,2973.33333333,0.353833333333,8.83,0.935833333333,0.696166666667,5.0215,0.00171766666667,0.667,1.3915,0.000676333333333,1.87166666667,46.7333333333,1.98816666667,2101.66666667,1.45416666667
batch-3-learning-45-regular-1,2685.0,0.738666666667,0.1643,0.159816666667,2763.33333333,0.328666666667,8.21666666667,0.974833333333,0.687166666667,5.54433333333,0.00191816666667,0.709166666667,1.3755,0.000662833333333,1.945,48.6666666667,1.91233333333,2100.0,1.42816666667
batch-3-learning-45-regular-2,3672.85714286,0.725142857143,0.225814285714,0.218714285714,3798.57142857,0.452142857143,11.2928571429,0.974285714286,0.682714285714,7.29128571429,0.001741,0.732571428571,1.361,0.000507571428571,1.94857142857,48.7285714286,1.92342857143,2100.0,1.349
batch-3-learning-45-regular-3,3935.71428571,0.724714285714,0.230485714286,0.227914285714,3967.14285714,0.461142857143,11.5185714286,0.972428571429,0.698,7.55285714286,0.00176142857143,0.722142857143,1.367,0.000536,1.94714285714,48.6571428571,1.94557142857,2118.57142857,1.353
