Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-2-pyramid-9-selectivity-2,8344.28571429,0.759428571429,0.436,0.496428571429,7330.47619048,0.871904761905,21.8,0.878476190476,0.980523809524,3.88238095238,0.000530904761905,0.95380952381,0.171714285714,2.41714285714e-05,1.75666666667,43.9238095238,0.493571428571,2100.47619048,0.132547619048
eyes-2-pyramid-9-selectivity-1,8135.83333333,0.76,0.424333333333,0.48325,7142.5,0.8485,21.2,0.877916666667,0.97625,4.38,0.000616166666667,0.94375,0.24,3.45e-05,1.75666666667,43.9,0.564916666667,2103.33333333,0.190166666667
eyes-2-pyramid-9-selectivity-0,6590.0,0.759,0.357,0.392,6002.5,0.71425,17.875,0.90975,0.972,3.1975,0.00054,0.85675,0.427,7.415e-05,1.82,45.45,0.73075,2100.0,0.33525
eyes-1-pyramid-20-selectivity-2,8606.09756098,0.759682926829,0.449585365854,0.511634146341,7559.51219512,0.899073170732,22.4804878049,0.878951219512,0.982658536585,3.58682926829,0.000478024390244,0.945170731707,0.193243902439,2.5956097561e-05,1.75780487805,43.9585365854,0.566292682927,2100.97560976,0.139436585366
eyes-1-pyramid-20-selectivity-0,7258.33333333,0.7555,0.385,0.431666666667,6468.33333333,0.769833333333,19.2666666667,0.890333333333,0.976833333333,3.39333333333,0.000534666666667,0.861666666667,0.441166666667,7.19666666667e-05,1.78,44.5166666667,0.759,2100.0,0.307166666667
eyes-1-pyramid-20-selectivity-1,8458.75,0.76,0.439875,0.502916666667,7398.33333333,0.87975,21.9958333333,0.875083333333,0.968208333333,6.46541666667,0.000865833333333,0.951791666667,0.246208333333,3.3575e-05,1.75083333333,43.7625,0.623,2101.66666667,0.173
eyes-2-pyramid-18-selectivity-2,8627.63157895,0.759368421053,0.450105263158,0.512684210526,7574.21052632,0.900236842105,22.5052631579,0.878368421053,0.983105263158,3.51631578947,0.000465157894737,0.946578947368,0.179473684211,2.41973684211e-05,1.75684210526,43.9289473684,0.549894736842,2102.36842105,0.135489473684
eyes-2-pyramid-18-selectivity-0,7373.33333333,0.76,0.391333333333,0.4365,6608.33333333,0.7825,19.5666666667,0.895333333333,0.974666666667,3.775,0.000578,0.883833333333,0.419333333333,6.56e-05,1.79166666667,44.8,0.753,2110.0,0.304666666667
eyes-2-pyramid-18-selectivity-1,8448.63636364,0.758681818182,0.438409090909,0.501409090909,7388.63636364,0.876772727273,21.9272727273,0.874772727273,0.981954545455,3.55681818182,0.000486909090909,0.936863636364,0.217681818182,3.05772727273e-05,1.74954545455,43.7272727273,0.584636363636,2105.45454545,0.164818181818
eyes-0-pyramid-11-selectivity-1,8529.28571429,0.758285714286,0.442642857143,0.507357142857,7441.42857143,0.885214285714,22.1214285714,0.872428571429,0.983714285714,3.38357142857,0.000457571428571,0.922928571429,0.246357142857,3.44642857143e-05,1.74428571429,43.6214285714,0.571357142857,2100.71428571,0.179142857143
