,AFREQ,EXEC,FREQ,INST,INSTnom,IPC,L2HIT,L2MPI,L3HIT,PhysIPC%,MEM,GT,Pred
412,0.76,0.8703181818179999,0.759090909091,0.8715016551311211,0.017404545454499997,1.14681818182,0.8813181818179999,0.00115813636364,0.989863636364,0.573363636364,0.558986363636,2.04720030788,2.0549666966670515
108,0.759875,0.7671875,0.696625,0.9084967320261438,0.01534375,1.101875,0.895375,0.001455625,0.98925,0.5511874999999999,0.6355,1.64375401444,1.6264598571329039
602,0.758266666667,0.773366666667,0.6971,0.9018802572981243,0.0154633333333,1.11066666667,0.9166333333329999,0.0012036666666700002,0.9886,0.555166666667,0.6394066666660001,1.5852882985499999,1.6777156443536256
204,0.7591379310340001,0.835931034483,0.727310344828,0.8705799151327509,0.0167172413793,1.14931034483,0.939103448276,0.0007196896551719999,0.9828620689659999,0.574689655172,0.6175,1.95407469493,1.87635982508532
441,0.76,0.843,0.7349375,0.8719194479628221,0.0168635416667,1.14744791667,0.98490625,0.000174760416667,0.93321875,0.573635416667,0.630138541667,1.95129413193,1.937740024662716
829,0.76,0.725,0.68475,0.9442675159235668,0.014504999999999999,1.0590000000000002,0.95055,0.00079545,0.96795,0.5297999999999999,0.682905,1.51501408913,1.5067554635654403
533,0.76,0.754860465116,0.7475813953489999,0.9905279775439513,0.0151023255814,1.00986046512,0.5184883720929999,0.007698837209300001,0.998139534884,0.505,0.5499604651163,2.26173190695,2.280911391957339
289,0.758807692308,0.770576923077,0.748019230769,0.9712619149210252,0.015415384615399999,1.0294230769200001,0.482942307692,0.00853923076923,0.9984423076919999,0.514923076923,0.5643923076919,2.26109423345,2.2762971315913347
294,0.759821428571,0.844785714286,0.734452380952,0.8691326325901851,0.0169,1.15023809524,0.980023809524,0.00022770238095200002,0.953642857143,0.575226190476,0.6004821428568,1.95960951306,1.9693822836322639
268,0.7599777777779999,0.7748666666670001,0.7052,0.9095814257675846,0.015488888888900001,1.09911111111,0.8909777777779999,0.0015717777777799998,0.991111111111,0.549577777778,0.663333333333,1.5955000459200002,1.6380168994373214
797,0.758090909091,0.7172727272730001,0.665,0.9277046783620534,0.0143363636364,1.07909090909,0.9562727272730001,0.0005639999999999999,0.9319090909090001,0.540090909091,0.706818181819,1.42884248411,1.3517958073995295
442,0.759940594059,0.795534653465,0.759227722772,0.954322653972231,0.015906930693099997,1.04721782178,0.59898019802,0.00584079207921,0.997851485149,0.523910891089,0.5703900990098,2.07204660992,2.2012642528783317
8,0.7596279069769999,0.870069767442,0.759302325581,0.8722460220328947,0.0174069767442,1.14534883721,0.950976744186,0.00046672093023300006,0.9726511627910001,0.573023255814,0.5856534883718001,1.6763733461399999,2.140094830267877
261,0.7598245614040001,0.855421052632,0.7591754385959999,0.8874530075176057,0.0171070175439,1.12771929825,0.9083333333329999,0.000950964912281,0.987,0.5634210526319999,0.6011701754382,2.0036164203,2.0771023406350473
445,0.759504504505,0.784954954955,0.748576576577,0.9535385218541916,0.015698198198199998,1.04875675676,0.805612612613,0.00284774774775,0.995486486486,0.524324324324,0.5630036036031,2.26633754267,2.211976533600591
528,0.76,0.770194805195,0.709415584416,0.9206670522481524,0.0154025974026,1.08597402597,0.8719870129870001,0.00197896103896,0.9932077922079999,0.5429740259739999,0.647631168831,1.6103194414700002,1.7129815793888739
33,0.76,0.8652424242419999,0.7590606060609999,0.8771296853062212,0.0173090909091,1.1390909090899999,0.885363636364,0.0011116060606099999,0.989757575758,0.569909090909,0.5717,2.04720237612,2.0627958210211723
537,0.76,0.7752325581399999,0.7500232558140001,0.9678742310340492,0.015513953488400001,1.03341860465,0.944953488372,0.00076888372093,0.9607674418600001,0.5168372093020001,0.5682023255818001,2.2930949663,2.3172530387808123
4,0.75876744186,0.8161162790700001,0.757511627907,0.9282445243582275,0.0163302325581,1.07790697674,0.543348837209,0.006877906976739999,0.99823255814,0.5386046511629999,0.5732116279073999,1.68976498045,2.1371441474041646
443,0.76,0.8805700000000001,0.7598,0.8634978276376369,0.017614,1.1596,0.98129,0.00020109099999999998,0.9212,0.5795,0.591955,2.0409586909,2.140518638136342
39,0.7598857142859999,0.853285714286,0.755971428571,0.8855559801319396,0.0170657142857,1.13,0.9262857142859999,0.000725142857143,0.984085714286,0.564371428571,0.567248571429,2.1590823697,2.0934617024452997
447,0.7598987341769999,0.7770126582279999,0.7084303797470001,0.9119455832983818,0.0155379746835,1.09746835443,0.893936708861,0.0016282278480999998,0.992556962025,0.548632911392,0.634343037975,1.6142922496899998,1.729530254893369
664,0.759846153846,0.8477179487180001,0.728512820513,0.8596157174993728,0.0169564102564,1.16487179487,0.979820512821,0.000249666666667,0.962846153846,0.582230769231,0.5381692307692,1.88673422697,2.0081626736237688
822,0.7597777777779999,0.83762962963,0.73037037037,0.872254481190109,0.0167555555556,1.1462962962999999,0.966740740741,0.000372703703704,0.965925925926,0.573407407407,0.611948148148,1.98591426737,1.9148802862585477
796,0.759823529412,0.769941176471,0.739941176471,0.9615888258418899,0.015394117647100001,1.03947058824,0.799705882353,0.00259588235294,0.9934117647059999,0.520294117647,0.586652941176,2.19455511822,2.0625853564974577
852,0.76,0.797108695652,0.759108695652,0.9524477704993244,0.015941304347799997,1.04995652174,0.5615652173910001,0.00667956521739,0.997913043478,0.52502173913,0.5838413043474,2.10380513469,2.201586923382912
279,0.76,0.791964285714,0.744642857143,0.9392065945358689,0.0158357142857,1.06464285714,0.8338928571430001,0.00235571428571,0.994178571429,0.531892857143,0.5603357142850001,2.32559646663,2.1165674578986717
401,0.758,0.7106,0.6736,0.9470113085621971,0.01421,1.055,0.9442,0.000771,0.9553,0.5277000000000001,0.7517,1.48313098341,1.3302009182729435
892,0.7596470588240001,0.783764705882,0.691705882353,0.8832902670154033,0.015670588235299997,1.13470588235,0.931941176471,0.0008718235294119999,0.983705882353,0.567176470588,0.6250588235300001,1.61683115222,1.613292360365783
32,0.75984,0.78132,0.69724,0.8919870854123862,0.015619999999999998,1.1216,0.8689600000000001,0.00185,0.99256,0.5605600000000001,0.639616,1.57731468102,1.5792588888050787
411,0.759,0.8940799999999999,0.75576,0.8446998722860792,0.01788,1.1824,0.97336,0.0002476,0.92012,0.59148,0.5575,2.28010351443,2.142754946519254
799,0.76,0.8021875,0.758125,0.9447661469933185,0.0160375,1.0589375,0.551125,0.005742499999999999,0.9975,0.5290625,0.5858749999999999,2.09270929519,1.963421382555108
453,0.7592096774189999,0.759290322581,0.748258064516,0.9854932301738709,0.0151822580645,1.01408064516,0.54564516129,0.00724612903226,0.998016129032,0.507322580645,0.5738112903222999,2.21462542269,2.2663296255837366
869,0.76,0.7964074074070001,0.759185185185,0.9532884240418299,0.0159308641975,1.04856790123,0.5760000000000001,0.006371975308640001,0.9978765432100001,0.52450617284,0.5651407407406001,2.0957249343,2.223158815977328
36,0.7589166666670001,0.7166666666670001,0.677625,0.9453395472677887,0.0143333333333,1.05875,0.940625,0.0009010833333330001,0.975541666667,0.529208333333,0.6755,1.4665965216799999,1.4513758798418266
484,0.76,0.884125,0.7583125,0.8580121703853956,0.017675,1.165625,0.82925,0.00167875,0.991875,0.583,0.59826875,2.05146860646,1.9202534908428355
508,0.7598,0.725125,0.69495,0.9588688946015425,0.014504999999999999,1.04295,0.96735,0.000519225,0.9321,0.522025,0.71763,1.50164432238,1.5942447778000393
298,0.7597,0.7801571428569999,0.7052571428569999,0.9036346496273097,0.015601428571399997,1.107,0.9140857142859999,0.0012618571428599998,0.9893428571430001,0.553357142857,0.635787142857,1.63025386958,1.695749981546527
241,0.759930693069,0.8765247524750001,0.7596633663369999,0.8668216753869665,0.0175306930693,1.15415841584,0.974425742574,0.000268099009901,0.951811881188,0.5768613861390001,0.5847128712874,2.0577908483700003,2.1412652692690877
402,0.7582,0.8144666666670001,0.7560666666670001,0.9286049788654969,0.0163,1.0766666666700002,0.516533333333,0.00662666666667,0.9976666666670001,0.538666666667,0.599666666667,2.24833718915,2.013866615548853
737,0.76,0.855113636364,0.758954545455,0.8874809160308093,0.0171022727273,1.12613636364,0.857840909091,0.0014584090909100002,0.991977272727,0.563318181818,0.5710545454542,2.00210419407,2.0567663387476642
35,0.759382352941,0.879558823529,0.759,0.8633659566337288,0.0175882352941,1.15852941176,0.956441176471,0.00038573529411800003,0.967676470588,0.579441176471,0.581105882353,2.08269276137,2.1329406243194917
310,0.76,0.859163265306,0.759265306122,0.8837051142539001,0.0171857142857,1.13183673469,0.882734693878,0.00121412244898,0.989551020408,0.565755102041,0.601218367347,2.04332525472,2.0381354942736074
131,0.76,0.715026315789,0.6877894736839999,0.9624469889720421,0.0143026315789,1.04026315789,0.9399473684209999,0.0009424210526319999,0.9749736842110001,0.519973684211,0.685071052632,1.49912356504,1.519426070488862
521,0.7598082191779999,0.725753424658,0.69604109589,0.9586594594624461,0.014516438356200001,1.04287671233,0.9655068493150001,0.0005465342465750001,0.948164383562,0.521575342466,0.7016315068490001,1.51450757932,1.6017009316951416
315,0.76,0.79082,0.7592399999999999,0.9602783415482748,0.015816,1.04124,0.59038,0.006153199999999999,0.99756,0.52076,0.5992120000000001,2.05810384271,2.2054807817445123
287,0.76,0.7201470588240001,0.690705882353,0.9589169000952381,0.0144058823529,1.04382352941,0.947882352941,0.000745529411765,0.963970588235,0.521470588235,0.700511764706,1.49317489809,1.5056964809262041
360,0.7599722222220001,0.765277777778,0.747416666667,0.9774513860141043,0.015300000000000001,1.0239444444399999,0.510888888889,0.00761166666667,0.99825,0.511916666667,0.542252777778,2.26249722137,2.203482392291889
400,0.76,0.782176470588,0.7467647058820001,0.9548387096790233,0.0156411764706,1.04741176471,0.9330588235289999,0.0007498823529410001,0.932,0.523647058824,0.610476470588,2.45511366625,2.1453821695228186
