Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
eyes-0-pyramid-18-selectivity-1,11951.6129032,0.759774193548,0.722612903226,0.688612903226,12551.6129032,1.44483870968,36.1258064516,1.0504516129,0.943709677419,10.4783870968,0.000834838709677,0.973096774194,0.199,1.59387096774e-05,2.09935483871,52.5,0.553516129032,2169.35483871,0.129080645161,1.20370548276
eyes-0-pyramid-18-selectivity-1,13202.1276596,0.759872340426,0.760680851064,0.750489361702,13380.8510638,1.52191489362,38.0276595745,1.01334042553,0.915106382979,15.3446808511,0.0011465106383,0.983872340426,0.15450212766,1.15778723404e-05,2.02680851064,50.6787234043,0.487936170213,2198.5106383,0.0935617021277,1.85240296818
eyes-0-pyramid-18-selectivity-1,13161.7021277,0.758659574468,0.764787234043,0.74770212766,13453.1914894,1.52978723404,38.2382978723,1.02334042553,0.513680851064,105.523404255,0.0077914893617,0.99829787234,0.172170212766,1.28561702128e-05,2.04574468085,51.1638297872,0.465957446809,2198.29787234,0.0907468085106,1.82514230104
eyes-0-pyramid-18-selectivity-1,13163.8297872,0.759106382979,0.779276595745,0.746829787234,13736.1702128,1.55872340426,38.9617021277,1.04353191489,0.800723404255,39.7531914894,0.00288936170213,0.995234042553,0.169553191489,1.23934042553e-05,2.08723404255,52.1765957447,0.481468085106,2202.9787234,0.0934659574468,1.84351504076
eyes-0-pyramid-18-selectivity-1,13206.9767442,0.75876744186,0.81611627907,0.757511627907,14227.9069767,1.63302325581,40.8046511628,1.07790697674,0.543348837209,98.1302325581,0.00687790697674,0.99823255814,0.170651162791,1.2063255814e-05,2.15465116279,53.8604651163,0.47723255814,2177.6744186,0.0959790697674,1.68976498045
eyes-0-pyramid-18-selectivity-1,13269.047619,0.759785714286,0.86480952381,0.758952380952,15126.1904762,1.73,43.2452380952,1.14,0.922428571429,12.100952381,0.00080280952381,0.984119047619,0.156023809524,1.03273809524e-05,2.27928571429,56.9714285714,0.485571428571,2184.76190476,0.0985333333333,1.65004504695
eyes-0-pyramid-18-selectivity-1,13250.0,0.758613636364,0.848318181818,0.756386363636,14861.3636364,1.69681818182,42.4295454545,1.12181818182,0.939931818182,8.80590909091,0.000592909090909,0.978818181818,0.153218181818,1.03784090909e-05,2.2425,56.0795454545,0.486840909091,2188.86363636,0.0967090909091,1.7165737134
eyes-0-pyramid-18-selectivity-1,12856.4102564,0.759717948718,0.82058974359,0.733102564103,14376.9230769,1.64051282051,41.0282051282,1.11964102564,0.951717948718,8.94794871795,0.000625358974359,0.979948717949,0.177076923077,1.23515384615e-05,2.23846153846,55.9794871795,0.514333333333,2192.05128205,0.107682051282,1.55078390377
eyes-0-pyramid-18-selectivity-1,13258.1395349,0.759627906977,0.870069767442,0.759302325581,15200.0,1.74069767442,43.5046511628,1.14534883721,0.950976744186,7.08,0.000466720930233,0.972651162791,0.152934883721,1.00702325581e-05,2.29209302326,57.3023255814,0.487837209302,2182.79069767,0.0978162790698,1.67637334614
eyes-0-pyramid-18-selectivity-1,12345.4545455,0.76,0.785606060606,0.704909090909,13754.5454545,1.57151515152,39.2787878788,1.11636363636,0.902727272727,20.6151515152,0.0014996969697,0.990515151515,0.191484848485,1.39375757576e-05,2.23060606061,55.7818181818,0.536090909091,2187.57575758,0.121218181818,1.28999154401
eyes-0-pyramid-18-selectivity-0,12940.0,0.76,0.7646,0.7459,13280.0,1.528,38.25,1.025,0.8867,18.58,0.001401,0.9773,0.2798,2.12e-05,2.05,51.26,0.5699,2172.0,0.1907,2.33211309144
eyes-0-pyramid-18-selectivity-0,13211.1111111,0.759555555556,0.796888888889,0.758333333333,13888.8888889,1.59444444444,39.8555555556,1.05222222222,0.557222222222,87.7444444444,0.00632444444444,0.995777777778,0.325222222222,2.34222222222e-05,2.10111111111,52.5333333333,0.568555555556,2174.44444444,0.210444444444,2.02211375336
eyes-0-pyramid-18-selectivity-0,11781.4285714,0.756571428571,0.718285714286,0.677285714286,12485.7142857,1.43714285714,35.9142857143,1.06285714286,0.946,9.58857142857,0.000770714285714,0.937142857143,0.373714285714,3.02142857143e-05,2.12428571429,53.1142857143,0.681,2164.28571429,0.266857142857,1.53190324393
eyes-0-pyramid-18-selectivity-0,13200.0,0.759777777778,0.854111111111,0.759111111111,14866.6666667,1.71,42.7222222222,1.12555555556,0.878444444444,18.7888888889,0.00126555555556,0.981333333333,0.310888888889,2.09222222222e-05,2.25111111111,56.2666666667,0.598777777778,2174.44444444,0.218,2.02222223752
eyes-0-pyramid-18-selectivity-0,12820.0,0.7586,0.7556,0.7428,13030.0,1.511,37.79,1.0176,0.5772,81.94,0.006205,0.9958,0.3107,2.4e-05,2.035,50.88,0.5677,2155.0,0.1999,2.18055127853
eyes-0-pyramid-18-selectivity-0,12575.0,0.759125,0.82425,0.724625,14300.0,1.6475,41.2,1.1375,0.9295,11.7625,0.000822875,0.972375,0.321625,2.2675e-05,2.27625,56.9,0.617375,2167.5,0.228875,1.93962861436
eyes-0-pyramid-18-selectivity-0,12830.0,0.7583,0.8761,0.7422,15150.0,1.751,43.79,1.183,0.9509,6.992,0.0004618,0.9473,0.2864,1.893e-05,2.363,59.12,0.5789,2161.0,0.1986,2.20623507544
eyes-0-pyramid-18-selectivity-0,11961.4285714,0.755,0.784857142857,0.687714285714,13642.8571429,1.57,39.2428571429,1.14428571429,0.877,23.1285714286,0.00168857142857,0.983142857143,0.372428571429,2.74857142857e-05,2.29142857143,57.2714285714,0.662142857143,2167.14285714,0.261142857143,1.62833848199
eyes-0-pyramid-18-selectivity-0,12930.0,0.7565,0.7703,0.7379,13480.0,1.542,38.52,1.044,0.8383,31.15,0.002318,0.9896,0.2955,2.22e-05,2.086,52.19,0.5641,2184.0,0.1922,2.32807940844
eyes-0-pyramid-18-selectivity-0,13222.2222222,0.76,0.879444444444,0.759444444444,15311.1111111,1.75777777778,43.9666666667,1.15888888889,0.957777777778,6.04777777778,0.000395666666667,0.932222222222,0.307888888889,2.00777777778e-05,2.31666666667,57.9,0.608666666667,2173.33333333,0.220888888889,1.99878759362
eyes-0-pyramid-18-selectivity-2,12286.440678,0.76,0.779101694915,0.707118644068,13537.2881356,1.55813559322,38.9610169492,1.10203389831,0.89886440678,20.0847457627,0.00148627118644,0.991101694915,0.177508474576,1.31198305085e-05,2.20457627119,55.1237288136,0.510101694915,2171.18644068,0.101355932203,1.6218298406
eyes-0-pyramid-18-selectivity-2,13151.7647059,0.76,0.780152941176,0.749047058824,13701.1764706,1.55988235294,39.0035294118,1.04078823529,0.493752941176,116.290588235,0.00849376470588,0.998682352941,0.157258823529,1.15421176471e-05,2.08258823529,52.0682352941,0.448858823529,2194.0,0.0766047058824,2.33530129601
eyes-0-pyramid-18-selectivity-2,12063.6363636,0.759945454545,0.718672727273,0.691254545455,12540.0,1.43745454545,35.9290909091,1.04027272727,0.925727272727,14.3781818182,0.00114661818182,0.984127272727,0.176381818182,1.41070909091e-05,2.08,51.9945454545,0.533963636364,2180.90909091,0.107703636364,1.52335761591
eyes-0-pyramid-18-selectivity-2,12880.2816901,0.759985915493,0.84961971831,0.733816901408,14909.8591549,1.69943661972,42.4845070423,1.15777464789,0.977056338028,4.41704225352,0.000297521126761,0.962464788732,0.146992957746,9.91267605634e-06,2.3161971831,57.9,0.491676056338,2192.11267606,0.0889295774648,1.97495174523
eyes-0-pyramid-18-selectivity-2,13121.4285714,0.759535714286,0.786714285714,0.747666666667,13811.9047619,1.57345238095,39.3333333333,1.05278571429,0.871571428571,25.4511904762,0.00184178571429,0.993297619048,0.146813095238,1.07119047619e-05,2.10452380952,52.6202380952,0.468202380952,2193.45238095,0.0790428571429,2.32151855493
eyes-0-pyramid-18-selectivity-2,13250.6666667,0.75968,0.866386666667,0.75932,15116.0,1.73333333333,43.3226666667,1.14093333333,0.954866666667,6.6184,0.000438413333333,0.97488,0.139921333333,9.27066666667e-06,2.2824,57.0466666667,0.4796,2180.8,0.0852253333333,2.04629324184
eyes-0-pyramid-18-selectivity-2,13180.4597701,0.76,0.773471264368,0.75124137931,13563.2183908,1.54643678161,38.6781609195,1.02972413793,0.897137931034,18.2229885057,0.00134298850575,0.987597701149,0.142957471264,1.05528735632e-05,2.05977011494,51.4827586207,0.477712643678,2191.83908046,0.079924137931,2.40806637807
eyes-0-pyramid-18-selectivity-2,13268.3544304,0.75964556962,0.857873417722,0.757594936709,15016.4556962,1.71594936709,42.8924050633,1.13193670886,0.960620253165,6.14569620253,0.000412481012658,0.966556962025,0.147330379747,9.86506329114e-06,2.26493670886,56.6164556962,0.485075949367,2187.34177215,0.0853569620253,2.16048817751
eyes-0-pyramid-18-selectivity-2,13169.3333333,0.76,0.85796,0.759146666667,14888.0,1.7156,42.9013333333,1.12973333333,0.889213333333,17.86,0.00120149333333,0.9912,0.136630666667,9.20253333333e-06,2.2608,56.5066666667,0.466973333333,2168.8,0.0833093333333,2.0551306521
eyes-0-pyramid-18-selectivity-2,13266.6666667,0.76,0.802226666667,0.75916,14026.6666667,1.6044,40.1173333333,1.05669333333,0.561253333333,91.8213333333,0.00654466666667,0.99828,0.159346666667,1.13997333333e-05,2.1136,52.8386666667,0.468613333333,2184.0,0.0838613333333,2.07626773123
eyes-1-pyramid-13-selectivity-1,13085.2941176,0.76,0.803882352941,0.759088235294,13855.8823529,1.60764705882,40.1970588235,1.05920588235,0.551088235294,88.2176470588,0.00634470588235,0.998117647059,0.158588235294,1.1425e-05,2.11794117647,52.95,0.452558823529,2156.17647059,0.0965970588235,2.07972089293
eyes-1-pyramid-13-selectivity-1,12761.2903226,0.759516129032,0.852161290323,0.727258064516,14951.6129032,1.70451612903,42.6064516129,1.17258064516,0.963612903226,5.81032258065,0.000389258064516,0.972322580645,0.155661290323,1.04361290323e-05,2.3435483871,58.6,0.487548387097,2192.58064516,0.108432258065,1.92060672337
eyes-1-pyramid-13-selectivity-1,12156.0,0.75984,0.78132,0.69724,13628.0,1.562,39.068,1.1216,0.86896,25.208,0.00185,0.99256,0.1868,1.37416e-05,2.2428,56.056,0.51368,2176.4,0.125936,1.57731468102
eyes-1-pyramid-13-selectivity-1,13260.6060606,0.76,0.865242424242,0.759060606061,15118.1818182,1.73090909091,43.2545454545,1.13909090909,0.885363636364,16.7636363636,0.00111160606061,0.989757575758,0.147460606061,9.74666666667e-06,2.28121212121,56.9909090909,0.467939393939,2182.42424242,0.103760606061,2.04720237612
eyes-1-pyramid-13-selectivity-1,13150.0,0.76,0.777894736842,0.749578947368,13657.8947368,1.55552631579,38.8973684211,1.03686842105,0.921789473684,13.6915789474,0.00100484210526,0.980684210526,0.140426315789,1.04384210526e-05,2.07526315789,51.8789473684,0.465473684211,2192.36842105,0.0951157894737,2.36117092501
eyes-1-pyramid-13-selectivity-1,13232.3529412,0.759382352941,0.879558823529,0.759,15326.4705882,1.75882352941,43.9794117647,1.15852941176,0.956441176471,5.89205882353,0.000385735294118,0.967676470588,0.153852941176,1.00455882353e-05,2.31823529412,57.9441176471,0.478,2179.11764706,0.103105882353,2.08269276137
eyes-1-pyramid-13-selectivity-1,11832.5,0.758916666667,0.716666666667,0.677625,12516.6666667,1.43333333333,35.8333333333,1.05875,0.940625,11.3025,0.000901083333333,0.975541666667,0.193208333333,1.55708333333e-05,2.11708333333,52.9208333333,0.537708333333,2182.5,0.137791666667,1.46659652168
eyes-1-pyramid-13-selectivity-1,13000.0,0.758432432432,0.766621621622,0.741378378378,13454.0540541,1.53324324324,38.327027027,1.03424324324,0.455432432432,120.278378378,0.00891540540541,0.998513513514,0.171135135135,1.28056756757e-05,2.07,51.7594594595,0.449810810811,2192.16216216,0.0941513513514,2.28090974038
eyes-1-pyramid-13-selectivity-1,13122.2222222,0.758833333333,0.789472222222,0.744972222222,13905.5555556,1.57861111111,39.4638888889,1.06052777778,0.820805555556,35.1055555556,0.00251805555556,0.995027777778,0.156188888889,1.12763888889e-05,2.12027777778,53.0055555556,0.463,2200.83333333,0.0959416666667,2.26008139372
eyes-1-pyramid-13-selectivity-1,13242.8571429,0.759885714286,0.853285714286,0.755971428571,14954.2857143,1.70657142857,42.6685714286,1.13,0.926285714286,10.8271428571,0.000725142857143,0.984085714286,0.144242857143,9.724e-06,2.25685714286,56.4371428571,0.468428571429,2187.71428571,0.09882,2.1590823697
eyes-1-pyramid-13-selectivity-0,12600.0,0.758888888889,0.740222222222,0.732777777778,12744.4444444,1.48111111111,37.0111111111,1.01088888889,0.830777777778,20.6111111111,0.00161,0.981333333333,0.326333333333,2.57333333333e-05,2.02111111111,50.5444444444,0.604444444444,2148.88888889,0.218888888889,1.87107823756
eyes-1-pyramid-13-selectivity-0,13255.5555556,0.76,0.877444444444,0.759111111111,15322.2222222,1.75444444444,43.8666666667,1.15555555556,0.807555555556,25.3444444444,0.00165333333333,0.987888888889,0.277888888889,1.80888888889e-05,2.31111111111,57.8222222222,0.570555555556,2180.0,0.209222222222,1.89862297
eyes-1-pyramid-13-selectivity-0,12830.0,0.7599,0.7533,0.7388,13090.0,1.506,37.66,1.0203,0.504,84.69,0.00636,0.9952,0.3102,2.388e-05,2.04,50.98,0.5627,2172.0,0.2028,1.97623786002
